id,question,A,B,C,D,Answer,Explanation,Hint
37,"Suppose Big Bank offers an interest rate of 5.5% on both savings and loans, and Bank Enn offers an interest rate of 6% on both savings and loans.",What profit opportunity is available?,Which bank would experience a surge in the demand for loans? Which bank would receive a surge in deposits?,What would you expect to happen to the interest rates the two banks are offering?,,A,"a:
Big Bank's interest rate is 5.5%, allowing one to borrow money from Big Bank at 5.5% and deposit it in Bank Enn, which has a 6% interest rate on deposits.
The transaction results in a 0.5% profit on the borrowed funds
b:
A lower bank interest rate would result in a surge in the demand for loans in Big bank
A higher bank interest rate would result in a surge in the deposits in Bank Enn
c:
Big bank would increase interest rates, while Bank Enn would decrease them.","Interest Rate: According to the interest rate concept, the amount of interest due per period is expressed as a percentage of loan, deposit, or borrowing amount. Amounts lent, deposited, or borrowed incur interest based on several factors, including the principal sum, the interest rate, the compounding frequency, and the period of time for which it is lent, deposited, or borrowed."
38,A decline in the real interest rate will?,shift the investment demand curve to the left.,shift the investment demand curve to the right.,shift the investment schedule downward.,increase the amount of investment spending.,B,"The correct answer is
B: shifts the investment demand curve to the right
.
The investment demand curve shifts right when real interest rates decrease because it reduces the amounts attracted by loans enabling consumers to increase their purchase power thus, increasing the demand for investments. Increased consumption of products creates a conducive investment environment since it indicates that investors have minimal risks when investing in a well-performing business environment. The attraction of investments in a business environment influences its growth because it creates a ripple effect of increased sustainability of economic practices.","Importance of interest rates: Interest rates are essential because they are adjusted to stabilize economic and financial activities by ensuring that banks don't run out of business. Besides, they enhance the growth of financial institutions because they enable financial institutions to earn benefits by lending money to businesses and individuals in an economy."
39,"In the basic ""repricing gap"" model, an increase in market interest rates would:",lower the book value of stockholders' equity of a bank with a negative 1-year gap.,lower the net interest income of a bank with a negative 1-year gap.,increase the net interest income of a bank with a positive 1-year gap.,increase the market value of bank assets.,B,"The correct answers are:
b. lower the net interest income of a bank with a negative 1-year gap
and
c. increase the net interest income of a bank with a positive 1-year gap
.
A negative gap means that a bank's rate-sensitive liabilities exceed its rate-sensitive assets, indicating that if interest rates increase, the cost of funding (liabilities) will rise more than the interest income earned on assets. As a result, the bank's net interest income, which is the difference between interest income and interest expenses, would decrease. Hence, answer option b. is correct.
Again, a positive gap means that a bank's rate-sensitive assets exceed its rate-sensitive liabilities. If market interest rates increase, the interest income earned on the bank's assets would typically increase more than the interest expenses on its liabilities. This would lead to a situation where the bank's net interest income would increase. Hence, answer option c. is also correct.
The book value of stockholders' equity is not directly impacted by changes in interest rates in the context of the repricing gap model. So, answer option a. is incorrect.
The market value of bank assets is generally influenced by a combination of factors, including changes in interest rates, but it is not directly tied to the repricing gap in this manner. So, answer option d. is incorrect.","Repricing Gap: In the basic ""repricing gap"" model, the repricing gap measures the difference between the rate-sensitive assets and rate-sensitive liabilities of a bank over a specific time period, usually one year."
40,An excess quantity of money demanded will lead to a rise in:,bond prices,investment,the interest rate,income,C,"The correct answer is
C. the interest rate.
When there is excess money demand, interest rates will rise to regulate the amount of money lent by financial institutions. Based on economic concepts, high-interest rates reduce money demand, and low-interest rates increase money demand. As interest rates increase, borrowing costs incline, making it expensive for people to borrow funds from financial institutions. On the other hand, when interest rates decline, people can effectively borrow more because the borrowing cost is low. Interest rates affect investments and income in that when interest rates are high, investments decline because people will want to generate most of their funds to savings rather than spending and investing, and income reduces because people can borrow less. Bond prices decline when interest rates are high and incline when interest rates are low.","Causes of Change in Money Demand: In economics, money demand can be perceived as the total desired financial asset's holdings in the form of money by people within a specified country or region. There are various causes of change in the demand for money, including changes in national income, inflation rates, real GDP, and interest rates."
41,"One year ago, you invested $3,250. Today, it is worth $4,000. What rate of interest did you earn?",11.54 percent,5.33 percent,23.08 percent,1.92 percent,C,"Given information:
Principal value (P) = $3,250
Future value (FV) = $4,000
Maturity period (n) = 1 year
The three variables, that is, the principal value, the future value, and the maturity period needed to determine the interest rate, is already given in the question. So, the calculation of interest rate ( r ) is as follows:
{eq}\begin{align*}{\rm{FV}} &= {\rm{P}} \times {\left( {1 + {\rm{r}}} \right)^{\rm{n}}}\\\$ 4,000 &= \$ 3,250 \times {\left( {1 + {\rm{r}}} \right)^1}\\\left( {1 + {\rm{r}}} \right) &= \dfrac{{\$ 4,000}}{{\$ 3,250}}\\\left( {1 + {\rm{r}}} \right) &= 1.2307\end{align*} {/eq}
Solving further to determine the value of r,
{eq}\begin{align*}{\rm{r}} &= 1.2308 - 1\\{\rm{r}} &= 0.2308\end{align*} {/eq}
Therefore, the rate of interest earned is 0.2308 or 23.08%.
Hence, the correct answer is option c.",Rate of Interest: The rate of interest depicts the rate at which extra cash is given on the principal amount for keeping the fund at a specified time frame. It helps in selecting the investment which can generate higher returns.
42,The interest rate is the price paid for the use of a:,,real asset.,financial liability.,financial asset.,D,"The correct option is d. financial assets
Reason: The liquid assets having some financial value which can be determined by contractual claims such as the deposits in the bank, shares of the company and bonds are known as financial assets. The business entity has to pay interest on the bonds issued to the investors. Therefore, it can be said that interest rate is paid in respect of financial assets.
Explanation for incorrect options: All other options are incorrect because interest is not paid in respect of the real liability, real assets and financial liability.",Interest expense: The outflow of the money pertaining to the utilization of the money borrowed is known as interest expense. Such expenses are also reported in the income statement of the company. It includes the interest paid to bank against loan.
43,Using the effective interest rate method to amortize bond premium will,cause the carrying value of the bond to increase as it approaches the maturity date.,cause the carrying value of the bond to decrease as it approaches the maturity date.,cause the carrying value to be the same as the issue price.,not change the carrying value.,B,"The effective interest rate method of amortization is a practice employed to account for the interest rate of a bond discount or a borrowed asset. The balance after a discount of a bond is transferred to interest income, thus amortizing the bond premium to an interest expenditure. This method causes the bond's carrying value to decrease as the bond approaches maturity date. The correct answer is B.","Interest rate: The interest rate refers to a percentage of borrowed assets that a lender charges the borrower. Several factors, like the amount borrowed, determine the price, rate applicable, and the duration agreed for lending the asset."
44,"True or false? When comparing investments, it is best not to rely solely on quoted rates.",True,False,,,A,"True. Investment projects need to be compared to gauge each project's return on investment. However, the comparison should not focus on the quoted rates because they are estimated and may give inaccurate return calculations hence misleading investment choices. For example, the quoted price depicts the last price the asset or investment traded on; it may have increased in value over the period it takes from the previous issue to the current period. For this reason, a quoted rate on investment may give inaccurate data when comparing investments because investment projects and assets are subject to inflation and liquidity caused by changes in the interest rates. It is stipulated that investors adopt real rates in their analysis of investment projects because it accounts for the effects of inflation more than the other rates do.","Investments: An investment may be any project with a financial obligation to generate returns. Individuals and groups invest in projects or assets intending to make cash flow streams from the investments. However, before investing in anything, investors have to compare to gauge which investment is more profitable. As a result, investors seek to take advantage of the project or asset with the most significant return on investment. Investments can be compared using capital budgeting criteria."
45,"As the interest rate rises, the quantity of money demanded:",rises,falls,rises but not as quickly,,B,"The correct answer is b) Falls.
In the above-given statement, if the interest rate rises, then the quantity of money demanded declines. It is because personal final consumption expenditure such as housing, health, and education, will decrease due to a higher rate of interest. The higher interest rate causes lower consumption and investment in the economy.
The explanation for incorrect answers
Option a) is incorrect because the quantity of money demanded does not rise due to the higher interest rate.
Option c) is incorrect because the increase in interest rates does not quickly raise the quantity of money demanded. A household sacrifice much income at higher interest rates.","Interest rate: Interest rate is defined as the interest amount on the deposited amount, the amount lent and borrowed amount. There are three types of interest rates: effective rate, nominal interest rate, and real interest rate."
46,A decrease in the interest rate will:,produce an increase in current savings,produce an increase in current consumption,produce a decrease in current savings,depend on the particular consumer's preferences,D,"The correct answer is
d. depend on the particular consumer's preferences.
A decrease in the interest rates will lead to a corresponding incline in the current consumption of products and services, current savings, and current investments. As interest rates decline, the money supply increases, causing a rise in the amount available for consumers to spend, save and invest. When interest rates are low, it also indicates that the cost of borrowing is low, and hence people can borrow more and generate more funds for an activity of their choice. People who wish to invest will have the potential to invest, while the people who wish to save more will be able to save more without interfering with their consumption or investments. As the money supply increases per household, the people will tend to generate more to cater to their daily consumption needs because they will be in a better position to consume more compared to when the money supply declines or interest rates are high.","Causes of Changes in Interest Rates: Interest rates are mainly managed and controlled by the country's central bank, mainly through controlling the interest rates for the funds issued to commercial banks and other financial institutions. The interest rates mainly change due to changes in demand and supply for money or credit within a specified period."
47,MULTIPLE CHOICE: Choose the one alternative that best completes the statement or answers the question.,0.0001,0.001,0.01,1.00,A,"The answer is A.
1 BPS = 0.01% = 0.0001",Basis Point: Basis Point (BPS) is the unit of measure used in financial analysis for interest rate. A BPS will represent for the percentage changes and be equal to 0.01%.
48,Suppose you enter into an interest rate swap where you are receiving floating and paying fixed. Which one of the following is true?,Your credit risk is greater when the term structure is flat.,Your credit risk is greater when the term structure is downward-sloping than when it is upward-sloping.,Your credit risk exposure increases when interest rates decline unexpectedly.,Your credit risk exposure increases when interest rates increase unexpectedly.,D,"The correct option is D.
D) This option is true. When entering into an interest rate swap where receiving floating and paying fixed, essentially exchanging cash flows with the counterparty based on different interest rate benchmarks. The fixed-rate paying is predetermined and does not change over the life of the swap, while the floating rate received is based on a reference rate that resets periodically. Therefore, if interest rates increase unexpectedly, the floating rate received will increase, while the fixed rate pay remains the same, resulting in a higher net cash flow outflow, increasing your credit risk exposure. On the other hand, if interest rates decline unexpectedly, the floating rate received will decrease, resulting in a lower net cash flow outflow, decreasing credit risk exposure.
The explanation for the incorrect option:
""Option A is not correct"". When the term structure is flat, it means that the difference in interest rates between short- and long-term securities is relatively small. This does not necessarily increase your credit risk exposure in an interest rate swap where you are receiving floating and paying fixed.
""Option B is not correct"". The slope of the term structure of interest rates does not directly affect your credit risk exposure in an interest rate swap where you are receiving floating and paying fixed. Credit risk is the risk that the counterparty in the swap will default on their obligation to make payments to you, and this is not directly affected by the slope of the term structure.
""Option C is not correct"". In an interest rate swap where you are receiving floating and paying fixed, a decline in interest rates would decrease the amount of interest you receive, but it does not directly increase your credit risk exposure. However, a decline in interest rates could indirectly increase your credit risk exposure if it causes the value of the swap to decline, making it more difficult for the counterparty to meet its payment obligations.","Interest Rate Swap: The purpose of an interest rate swap will let each side manage its exposure to interest rate risk by exchanging the risk with another party. At regular times, the payments are made."
49,Which theory of the term structure of interest rates says that a flat yield curve indicates that short-term interest rates are expected to fall?,the expectations hypothesis,the liquidity premium theory,the preferred habitat theory,,B,"*The correct answer is B. The liquidity premium theory.
The liquidity premium theory says that a flat yield curve indicates that short-term interest rates are expected to fall. Further, liquidity premium theory long-term interest rate doesn't affect much on future assumptions about investment. Additionally, it shows that the short-term interest rate has a direct effect on the outcomes.","Theory Of Interest Rate: Interest rate is one of the reasons for investing money into a market. Further, numerous theories indicate various aspects of interest rate and outcomes."
50,"When money supply increases, it causes aprice level effecton interest rates.",What is price level effect?,What is the direction of its impact?,,,A,"a) The price level effect is the economy's inflation or money buying power. The price level effect provides a snapshot of the available prices in the economy, making it easier to determine its variation over time.
b) The price level effect generally has two impacts in an economy and can assume each of the directions. For instance, an increase in the price level effect (inflation) will increase the average interest rate of the economy. Contrary, a decrease in the price level effect (deflation) will lead to reduced interest rates in the country's economy. That implies that the economy can have either increased or decreased interest rates.",Interest Rates: Interest rates refer to the amount charged by the lenders on the assets used and is given as the principles percentage. Most financial institutions use the interest as the profit after the acquired amount is fully paid.
51,How long will it take any sum of money to duplicate itself at a 7% simple interest rate?,n = 15 years,n = 7 years,n = 14 years,n = 14.3 years,D,"The answer is d. n= 14.3 years.
Simple interest = principal {eq}\times

{/eq} interest rate {eq}\times

{/eq} number of periods.
The number of periods required to earn a simple interest that is equal to principal = 1 / interest rate = 1 / 0.07 {eq}\approx

{/eq} 14.286","Simple Interest Simple interest is the interest earned based on the principal. Simple interest does not compound, which means there is no interest earned on accumulated interests. Simple interest is equal to principal times interest rate times the number of periods."
52,"Three years ago, you invested {eq}\$2,450.00 {/eq}. Today, it is worth {eq}\$3,250.00 {/eq}. What rate of interest did you earn?",4.06 percent.,4.94 percent.,9.88 percent.,0.82 percent.,C,"The correct answer is
option c. 9.88%.
Given information:
Present value: $2,450
Future value: $3,250
Time: 3 years
Determine the rate of interest by using the mathematical formula of calculating the future value of a lump sum investment.
{eq}\begin{aligned} \text{Future value}&=\text{Present value}\times {{\left( 1+\text{Rate of interest} \right)}^{\text{Time}}} \\ \$3,250&=\$2,450\times {{\left( 1+r \right)}^{3}} \\ \left( 1+r \right)&={{\left( \frac{\$3,250}{\$2,450} \right)}^{\frac{1}{3}}} \\ \left( 1+r \right)&=1.0988 \\ r &=1.0988-1 \\ &=0.0988\,\text{or 9}\text{.88 }\!\!\%\!\!\text{ } \end{aligned} {/eq}
The rate of interest is 9.88%.","Time Value: The time value of an amount arises because of the alternative uses of an idle sum of money. The surplus cash available can always be used to generate returns in some form. It can be put in a savings account, invested in financial securities, loaned to earn interest, or used for any other suitable investment alternative."
53,Wesley Mouch's auto loan requires monthly payments and has an effective annual rate of 6.43%. The APR on this auto loan is closest to:,6.50%,6.00%,6.25%,6.62%,D,"The correct answer is
d. 6.62%.
The annual percentage rate (APR) on the auto loan is found using the effective annual rate of 6.43% and the number of payments per year as 12 months.
{eq}\begin{align*}

{\rm\text{APR}}\, &= \,{\left[ {1 + \dfrac{{{\rm\text{Effective annual rate}}\,}}{{{\rm\text{Number of payments per year}}}}} \right]^{{\rm\text{Number of payments per year}}}} - 1\\

&= {\left[ {1 + \dfrac{{6.43\% }}{{12\,{\rm\text{months}}}}} \right]^{12\,{\rm\text{months}}}} - 1\\

&= 1.0662 - 1\\

&= 0.0662\\

&= 6.62\%

\end{align*}

{/eq}
Thus, the APR is
6.62%.","Auto Loan: When the monetary resources are borrowed to purchase a vehicle, it is classified as an auto loan. It comes with a periodic interest payment, and the vehicle purchased is treated as a security for the loan."
54,Which of the following is true with regards to rising interest rates.,Use long-term loans to take advantage of current low rates.,The term of the loan is not impacted by rising interest rates.,Use short term loans to take advantage of low-interest rates.,Select long-term savings option to lock in current rates.,A,"a) Use long-term loans to take advantage of current low rates.
True, long term loans (as a borrower) obtained at lower rates is a good thing to have in periods of rising interest rates.
b) The term of the loan is not impacted by rising interest rates.
True, the term of the loan is not impacted by rising rates.
c) Use short term loans to take advantage of low-interest rates.
False, when the short-term loan ends you'll have to get another loan at a higher rate.
d) Select long-term savings option to lock in current rates.
False, if you're a saver you want rates to go up so you can get paid more. You can't take advantage of the higher rates, however, if you're locked into a long-term savings plan.","Interest Rates: Interest rateis a term used in business, finance and economics. It refers to the cost of money. For the borrower, the cost of money can't ever be too low, because it represents an expense. For the lender, the cost of money can't ever be too high because it represents income. Interest rates impact all levels of the economy from supplier to customer, from lender to borrower."
55,"At what interest rate will $1,000 accumulate to $100,000 if the time to maturity is:",10 years.,20 years.,30 years.,50 years.,A,"Calculation of interest rate
(a) When maturity is 10 year
{eq}\begin{align*}

FV &= PV{\left( {1 + r} \right)^n}\\

\$ 100,000 &= \$ 1,000{\left( {1 + r} \right)^{10}}\\

{\left( {1 + r} \right)^{10}} &= \frac{{\$ 100,000}}{{\$ 1,000}}\\

r &= 58.49\%

\end{align*}

{/eq}
(b) When maturity is 20 year
{eq}\begin{align*}

FV &= PV{\left( {1 + r} \right)^n}\\

\$ 100,000 &= \$ 1,000{\left( {1 + r} \right)^{20}}\\

{\left( {1 + r} \right)^{20}} &= \frac{{\$ 100,000}}{{\$ 1,000}}\\

r &= 25.89\%

\end{align*}

{/eq}
(c) When maturity is 30 year
{eq}\begin{align*}

FV &= PV{\left( {1 + r} \right)^n}\\

\$ 100,000 &= \$ 1,000{\left( {1 + r} \right)^{30}}\\

{\left( {1 + r} \right)^{30}} &= \frac{{\$ 100,000}}{{\$ 1,000}}\\

r &= 16.59\%

\end{align*}

{/eq}
(d) When maturity is 50 year
{eq}\begin{align*}

FV &= PV{\left( {1 + r} \right)^n}\\

\$ 100,000 &= \$ 1,000{\left( {1 + r} \right)^{50}}\\

{\left( {1 + r} \right)^{50}} &= \frac{{\$ 100,000}}{{\$ 1,000}}\\

r &= 9.65\%

\end{align*}

{/eq}",Maturity period The maturity period refers to the time period for which money is invested. The interest rate has an inverse relationship with the maturity period means for a longer maturity period interest rate will be low. as compared to a shorter maturity period.
56,"If interest rates rise by 5 percentage points, say, from 10 to 15%, bank profits (measured using gap analysis) will:",decline by $0.5 million.,decline by $1.5 million.,decline by $2.5 million.,increase by $1.5 million.,D,"Interest rate gap means the difference between the interest rate at which a bank lends and the interest rate at which a bank borrows. The higher the interest rate gap, the higher the bank's profits will be because it is earning more on its assets and paying less on its liabilities. Thus, if the interest rates rise, the bank's profit will also increase.
Since only one option is with an increase in profit, it is the answer. Therefore, the correct option is
D) increase by $1.5 million.",Banks Banks are financial intermediaries that accept deposits and lend money to individuals and business entities. They charge interest on loans and give interest on deposits. Interest is the primary income of the banks.
57,What is the interest rate charged per period multiplied by the number of periods per year called?,compound interest rate,effective annual rate,periodic interest rate,annual percentage rate,B,"The correct answer is option
b. annual percentage rate
.
The annual percentage rate is computed by multiplying the interest rate applicable per period by the number of periods per year. On the other hand, the effective annual rate is computed by considering the periodic interest rate and the multiplication factor consisting of the number of periods per year.
The interest rate charged per period is called periodic interest rate whereas the compound interest rate is derived by considering all the periods till maturity.","Interest Rate: The interest rate applicable to a financial instrument can be expressed in terms of nominal interest rate, real interest rate, or effective interest rate. The quoted interest rate is usually the nominal interest rate."
