id,question,A,B,C,D,Answer,Explanation,Hint
31,Total inefficiency caused by a tax is the sum of _____ and _____.,administrative costs; deadweight loss,producer surplus; government revenue,producer deficit; consumer surplus,opportunity costs; consumer deficit,A,"The correct option is
A. administrative costs; deadweight loss
.
Taxes diminish a society's efficiency by incurring high administrative costs, resulting in deadweight losses. Firstly, tax imposes a burden on the government that charges it due to the high expense of collection and administration. Collecting taxes from all income earners is extremely difficult and expensive. After collection, the tax amount had to be maintained and evaluated, and other operations had a large administrative expense. Thus, the tax causes inefficiencies in the economy by raising unproductive government expenses.
Second, taxes lower both manufacturing and consumer surpluses. The extra amount a seller gains when the market price of his goods exceeds the minimal amount he is prepared to accept for that item is referred to as producer surplus. Consumer surplus, on the other hand, represents the extra amount obtained by a buyer when the market price of the acquired item is less than what the buyer is prepared to spend for that item. When the government levies a tax on a certain item, the market price of that item rises. The consumer surplus decreased as the tax reduced the gap between the consumer's anticipated costs and the actual cost of the goods.
Producers, on the other hand, although receiving larger revenues from sales than previously, must pay a considerable sum to the government in the form of tax. As a result, producer surplus falls as the difference between the producer's minimum acceptable price and the actual price shrinks. As a result of the tax, the equilibrium quantity transacted also decreases. However, only the government benefits from increased tax collection. Finally, the amount of surplus loss incurred by both the buyer and the seller not absorbed by the government and reduces the transaction output is referred to as deadweight loss. It demonstrates the inefficiencies of taxes by illustrating how taxation harms consumers and producers.
Thus, Total inefficiency caused by a tax is the sum of
administrative cost
and
deadweight loss
.
The other options are incorrect:
B. producer surplus; government revenue. The inefficiency associated with taxes is attributable to the expense borne by society, which makes all economic actors worse. Producer surplus and government income benefit both producers and the government. As a result, tax inefficiency is unrelated to producer surplus and state revenue.
C. producer deficit; consumer surplus. A consumer surplus is a monetary gain on a purchase made by the customer. Tax cannot benefit consumers since it boosts the price charged to buyers. As a result, consumer surplus cannot demonstrate inefficiency in taxes. However, a producer deficit indicates inefficient taxation.
D. opportunity costs; consumer deficit. Although tax increases the price of a commodity and leads to consumer deficit, opportunity cost does not represent tax inefficiency since it occurs in every economic activity in the form of the forgone gain of conducting an alternative activity without the need for tax imposition.","Tax: Taxes are the annual, necessary contributions made by a nation's citizens to its government. The government uses the money it collects through taxes to create infrastructure and give its inhabitants the latest amenities."
32,"Consumers will bear more of the burden of tax, the:",more elastic supply is.,more elastic demand is.,the more inelastic supply is.,"Consumers always bear the burden of the tax, since they pay the final price.",A,"The correct option is
option A)
.
When supply is more elastic, it means that a small price change will lead to a greater change in the supply of the product. So, the burden of the tax is shifted to the consumers since demand is less elastic than supply, i.e., the price change will not affect demand as much as it would affect supply.
Option B)
is incorrect because if the demand is more elastic, the burden will be borne by the producers rather than consumers.
Option C)
is incorrect because if supply is inelastic, the whole burden of the tax will be borne by the producers.
Option D)
is incorrect because consumers do not always bear the burden of the tax, even though they pay the final price the burden may be shared between consumers and producers.","Consumers: Consumers are the entity in the market who based on their wants and outlay, i.e., demand and budget influence the manufacturing of a good. They also indirectly decide the quantity to be produced of a particular commodity."
33,"True or false? If the demand and supply curves have equal slopes in absolute value, the burden of a commodity tax will be split equally regardless of on whom the tax is placed.",True,False,,,A,"The given statement is True
If the demand and supply curves have an equal slope, then if the government imposes a tax on the producer or the consumer, the tax burden will be equally shared by both. The burden of tax depends upon the elasticities and slope of the demand and supply curve.",Tax: Tax is the rate or amount of money imposed by the government on goods and services. It reduces the demand and supply depending upon the burden of the tax falls upon whom.
34,Which of the following statements regarding proposed regulations is not correct?,Proposed and temporary regulations are generally issued simultaneously.B. Proposed regulations do not provide any insight into the IRS's interpretation of the tax law.C. Proposed regulations expire after 3 years.D. Practitioners and other interested parties may comment on proposed regulations.,,,,A,"The INCORRECT statement is
(A.) Proposed and temporary regulations are generally issued simultaneously.
Proposed regulations are distinctly different from temporary regulations and are not issued simultaneously. Temporary regulations are accepted for a relatively shorter period of time, while proposed regulations are put forth to be accepted as full-time and permanent regulation.
B. Proposed regulations do not provide any insight into the IRS's interpretation of the tax law.
-- It is true that proposed regulations do not provide insight into the IRS's interpretation until accepted.
C. Proposed regulations expire after 3 years.
-- It is also true that proposed regulations expire in three years until the IRS accepts them.
D. Practitioners and other interested parties may comment on proposed regulations.
-- It is true that proposed regulations are available for feedback from practitioners and other interested parties.",Tax Regulations: Tax laws are created to enable the fair functioning of tax-related services. These laws details the methods and timing for the calculation of taxes by individuals to their country's government.
35,The excess profits tax was first imposed:,during World War I.,during the Civil War.,during the War of 1812.,during the Spanish-American War.,A,"The correct option is
a. during World War I.
During World War I, the first tax on excessive profits was levied. It was implemented as a stopgap measure to raise funds for the war effort by taxing companies' inflated wartime profits. The purpose of the tax was to prevent businesses from engaging in price gouging and profiteering during the national emergency by ensuring that they pay their fair share towards the war financing.
b. during the Civil War:
Since the excess profits tax was not in place during the Civil War. The Union government collected income and excise taxes, among others, to fund the war effort during the Civil War.
c. during the War of 1812:
Because the excess profits tax was not in place during the War of 1812. Customs duties and other indirect taxes were the primary sources of revenue for the federal government at that time.
d. during the Spanish-American War:
Since the excess profits tax was not in place during the Spanish-American War. There was no excess profits tax in place during the Spanish-American War in the late 19th century.",Tax: Some people or businesses have to pay the government more money because they make more than the limit or use certain goods or services. Internal Revenue Services collects these amounts.
36,Payroll and related expenses include:,salaries and wages.,fringe benefits.,payroll taxes.,all of the above.,D,"The correct option is
d. all of the above.
Everything that goes into paying workers is included in payroll and related expenses. Wages and salaries are examples of direct compensation for labor. Fringe benefits, such as health insurance, retirement plans, and paid time off, are extra perks that an employee receives in addition to their base salary. Employers in the United States must withhold and remit Social Security and Medicare from their employees' paychecks. Payroll and related costs encompass not only salaries and wages but also fringe benefits and payroll taxes.","Payroll Tax: The payroll can be paid by both the employees and the employers, where some deductions are made from the paychecks of the employees, and employers also pay some portion, and the accumulated amount from the economy is used to fund the employee's welfare schemes."
37,Tax and spend is,a classical economics concept in nature,a Keynesian concept in nature,primarily an emphasis on free enterprise economy,a little used area of monetary policy,B,"The correct option is
b. a Keynesian concept in nature
The term ""tax and spend"" describes a strategy where the federal government uses its tax and spending powers to control economic aggregate demand. This strategy is commonly associated with Keynesian economics, which promotes the role of government in moderating business cycles and keeping the economy at full employment.
Here are the reasons why other options are not true:
These are the fallacies of alternative explanations:
a. a classical economics concept in nature:
A concept with roots in classical economics, which emphasizes slow and steady growth over short-term stimulus measures. Keynesian economics, which prioritizes short-term stability, is more congruent with tax and spending policies.
c. primarily an emphasis on free enterprise economy:
A primary focus on the free-market economy, which places less emphasis on centralized planning and more on the initiative of private citizens.
d. a little used area of monetary policy:
Government fiscal policy, not central bank monetary policy, is responsible for tax and spending policies.","Tax: The tax rate refers to the revenue of the government, which is collected from the economy and used for the various purposes of the government. The government creates a budget, and here they clearly define the tax rate."
38,Imagine the state of North Carolina decides to increase the gasoline tax. Who will pay for this tax increase in the short run?,"Consumers, because gasoline demand is elastic.","Suppliers, because consumers do not have suitable substitutes for gasoline.","Consumers, because gasoline demand is inelastic.","Suppliers, because it is easy to obtain gasoline supplies from other states.",C,"The correct option is
C. Consumers, because gasoline demand is inelastic
.
In the short run, demand for a product such as gasoline is highly inelastic. Suppliers know this. Due to this, when suppliers are charged a tax, they pass on a large proportion of the tax to the consumer as the amount consumed of gasoline will not fall much even if the price rises because of the tax.","Tax Incidence: When a tax is charged on a product, the supplier does not pay all of the tax. Instead, he passes some of the tax to the consumer in the form of a higher price. This results in a lower quantity in the market."
39,"Garza Corporation sold merchandise to a customer for $4, 000 subject to sales tax at 8%. The effects on the financial statements were:",Choice D,Choice B,Choice A,Choice C,D,"The answer is (a) Choice D.
The journal entry for this transaction looks like this:
{eq}\begin{array}{ c | l | r | r }

\hline

\text{Date} & \text{Account Title} & \text{Debit} & \text{Credit} \\

\hline

& \text{Cash} & 4,320 \\

& \qquad \text{Revenue} & & 4,000 \\

& \qquad \text{Sales tax payable} & & 320 \\

& \text{To record sales of \$4,000 and collection} \\

& \text{of 4% sales tax or \$320.} \\

\\

\end{array}

{/eq}
The cash collected from the customer is $4,000 and 4% sales tax of $320 ($4,000 × 4%).  This makes cash flow from the operating activities amount to $4,320.  The revenue is the sales price of $4,000, which also increases the equity.  The sales tax collected from the customer is recognized as a liability.  Note that the sales tax collected from the customer is not a company expense and does not decrease the $4,000 revenue.  Thus, (a) is the correct answer.","Sales Taxes Sales taxes are taxes imposed on goods and or services of a seller.  These taxes are allowed by law to be passed on to the customer, who, in turn, pays the sales taxes.  By doing so, the seller becomes a collecting agent of the government and must remit the sales taxes periodically."
40,"The more elastic a product is, the less tax revenue will be raised if we tax the product.",True,False,,,A,"The following statement is
a. True
.
The total tax revenue that government will raise depends on the elasticity of the responses of the suppliers and the consumers. The elasticity refers to the degree of alteration in the total quantity produced or consumed due to changes in the price of goods and services. The demand or supply is elastic to price change when the total quantity produced or consumed alters more than proportionately, corresponding to a small change in the price. In this case, if the government imposes a tax on the suppliers or consumers with elastic responses, they will easily choose to produce or consume other goods and services, decreasing the production or consumption of the goods that have been taxed. As a result, the revenue collected by the government decreases.","Tax Revenue: In economics, tax revenue refers to the total sum of money the government collects from the producers and consumers on selling or purchasing certain items. The tax revenue generated acts as the major source of income for the government."
41,The best fund in which to account for the interest and dividends from an endowment to purchase library books would be:,private-purpose trust fund,agency fund,endowment fund,nonexpendable trust fund,D,"The correct option for this question is option D.
It is because such funds are maintained to collect the donations and the contributions for the subdivision and it the fund that helps in accounting for the interest and dividends from an endowment to purchase library book.","Fund: It is an amount of money kept aside with a particular objective. For example, the fund collected by the hospital to purchase new updated equipment. In this example, the hospital has a certain goal and maintaining the fund."
42,A tax will be borne completely by suppliers if:,"the demand curve is perfectly inelastic, while the supply curve is upward sloping.","the demand curve is downward sloping, while the supply curve is perfectly inelastic.","the supply curve is perfectly elastic, and the demand curve is negatively slope.",price elasticities of both supply and demand equal one.,B,"The correct option is
Option (B)
.
Perfectly Inelastic supply indicates that the supplier would not respond to the change in demand for the commodity by the consumers. In such a case, the supply curve is a vertical line and supplies a fixed quantity Q. Before the imposition of the tax, the producer would receive the surplus as denoted in figure 1, and the consumer would receive the consumer surplus as denoted. Further, on the imposition of a tax, the consumers would not be affected, and their surplus will remain unchanged. At the same time, the whole burden of the tax would fall on the producer, followed by a decrease in their surplus.
Option (A)
is incorrect because an inelastic demand curve would lead the consumers to bear the tax burden, not the suppliers.
Option (C)
is incorrect because the elastic supply curve also determines that the consumers and not the sellers bear the burden.
Option (D)
is incorrect because the elasticity of one suggests that both supply and demand will change equally with the price change; in this case, both producer and consumer bear the tax equally.",Taxation and Suppliers: Taxation signifies the act of the government to extract surplus from both consumers and suppliers for its own expenditure. The burden of tax depends on the elasticity of supply and demand curves. A perfectly elastic demand curve and inelastic supply curve cause the supplier to bear the entire tax.
43,Incremental tax rates are also known as _ _ _ _ _ _ _ _ tax rates.,Marginal,Depreciated,Partial,Segmented,A,"Incremental tax rates are also known as
(a) marginal
tax rates.
The marginal tax rates are the percentage of the next dollar earned that will be paid in taxes. Most countries do not have a flat tax and instead have higher tax rates for higher levels of income earned. For example, the marginal tax rate for the first $100 earned would be 10%, 15% for each dollar earned between $101 and $200, and so on.",Tax Rates: Tax rates are the percentage of your income that you will pay the government in taxes. The rate is equal to the total amount paid divided by the income amount.
44,"When a tax is placed on the buyers of a product, the:","effective price received by sellers decreases, and the price paid by buyers increases",demand for the product decreases,size of the market decreases,All of the above are correct.,D,"The answer is D. All of the above are correct.
Reasons, why A, B, and C are correct:
A. effective price received by sellers decreases, and the price paid by buyers increases.
When a tax is levied on a buyer, the tax incidence or difference may still be determined, even though buyers and sellers share the overall burden of the tax. Buyers pay more, and sellers receive a lower price for their goods. The difference, on the other hand, goes to the government as income.
B. demand for the product decreases
When demand is elastic, the buyer is price sensitive, which means that a price increase leads to a big decline in the quantity desired. Furthermore, the levy of the tax raises the market price (amount to the provider plus amount to the government), resulting in a fall in the quantity demanded. The demand curve shifts downwards indicating that tax reduces the quantity demanded of the goods by the buyers.
C. size of the market decreases
Since imposing a tax on the buyer causes the equilibrium price of the product as well as the equilibrium quantity to decline, it results in a reduction in the size of the product's market. Buyers will also receive fewer items at a higher price as a result of the tax.
.","Tax Incidence: This is a phrase used to refer to the way the tax liability is distributed among the parties who interact in a market for a certain product. The price elasticity of supply and demand has an impact on the tax incidence, and the majority of the burden shifts to the less elastic side since the less elastic side cannot react quickly to tax by adjusting the quantity."
45,The lifetime learning Credit is:,Not based on the student's workload.,"Maximum $2,000 per tax return for all eligible students.",Not limited to students in the first four years of post-secondary education and can include graduate-level students.,All of the above.,D,"The answer is d.) All of the above.
The lifetime learning credit is an individual tax credit available on Form 1040. To be eligible for the credit the taxpayer or their dependent must be enrolled at an eligible educational institution, be taking higher education courses to get a degree or other recognized education credential or to get or improve job skills, and must be enrolled for at least one academic period beginning in the tax year. The credit is limited to $2,000 per student and is not limited to undergraduate degrees.",Tax Credits: Tax credits are a reduction in the actual tax due to the federal and state taxing authorities. The amount and eligibility of tax credits vary. A taxpayer claims the credit annually as they report their income tax return.
46,"As long as neither supply nor demand is perfectly elastic, both suppliers and demanders will pay part of any tax.",True,False,,,A,"True.
Tax incidence depends on the relationship between demand and supply elasticity.  In the event neither demand nor supply is perfectly elastic, then the respective tax burden is divided between consumers (demand) and producers (supply). If the supply curve is perfectly elastic, then the entire tax is paid by the consumers. If the demand curve is perfectly elastic, the producers will pay the entire tax.","Tax Incidence The government introduces a tax towards the production of a product or the consumption of a product. When the tax is imposed, the way in which it is shared or divided between the seller and the buyer is known asTax Incidence."
47,The tax benefit received from a tax credit is never affected by the tax rate of the taxpayer.,True,False,,,A,"The statement is
true
.
The tax benefit received from a tax credit is never affected by the tax rate of the taxpayer because a tax credit is deducted from the tax on the taxable amount, which is used for calculating the net tax payable.
Let us look at the income tax formula to illustrate this:
All income received
Minus:
Income specifically excluded
Equals:
Gross income
Minus:
Adjustments to income (For-AGI deductions)
Equals
Adjusted gross income (AGI)
Minus:
Standard deduction or itemized deductions (From-AGI deductions)
Personal and dependency exemptions
Equals:
Taxable income
Multiplied by
Taxpayer's tax rate
Equals:
Tax on taxable amount
Minus:
Tax Credit
Equal
Tax payable (refundable)
We can see from the calculation above that tax credits are deducted after the tax rates have been applied to calculate the tax on the taxable income. This means that a $1,000 tax credit will bring the same amount of tax relief for a taxpayer with a tax rate of 15% and a taxpayer with a tax rate of 40%.
This is different for tax deductions. Tax deductions decrease the taxable income. The tax rate affects the dollar amount in tax savings for a taxpayer.","Income Tax Formula: The income tax formula is a step-by-step description of how the income tax payable is calculated. The first part of the formula shows the calculation of the taxable income, and the last part shows the calculation of the net tax payable."
48,"For each of the following sets, which of the taxes would cause a larger excess burden? Explain why in one to two sentences.",An excise tax on blueberries or a sales tax on all goods and services.,A tax on income or a tax on all goods and services.,A tax on your age or a tax on income.,A tax on your weight or a tax on your age,A,"Answer and explanation
a. An excise tax on blueberries or a sales tax on all goods and services.
Blueberries are consumed by a fraction of people while a tax on all good and services will cause a greater tax burden on majority of population that consume them.
b. A tax on income or a tax on all goods and services
A tax on income will create a greater burden because a part of income is saved. Hence, a tax on all goods and services will not affect the level of saving but a tax on income will reduce it.
c. A tax on your age or a tax on income.
A tax on your age will reduce it and will reduce the income for many years so this poses a greater burden.
d. A tax on your weight or a tax on your age
A tax on your age will reduce it and it will reduce income for many years so this poses a great burden. A tax on weight will reduce it which is, for some people, not a burden at all.","Tax burden The person who originally pays the tax may not be actually bearing its money burden. This problem is, therefore, to determine who ultimately bears the tax. This is known as Burden of taxation."
49,Local governments receive money from what two kinds of taxes: Choose the correct answer.,Sales and income taxes,Luxury and property taxes,Income and luxury taxes,Sales and property taxes,D,".
The correct answer is -
Option (D) Sales and Property Taxes
Explanation -
The major sources of revenue for the state or local government includes intergovernmental transfers, property tax, sales tax, charges & miscellaneous. Income tax is collected by the federal government and hence option (A) and option (C) are incorrect. Similarly, the luxury tax goes to the federal government. In the United States, it was enacted in 1991 to reduce federal budget deficits.","Tax Revenue: The government sectors primary source of revenue collection are taxes. Government spending on social security, medicare, medicaid and other infrastructure is funded by taxes. When there is a tax deficit, government needs to borrow. This results in higher debt for the federal or state government."
50,Which one of the following payroll taxes is not withheld from an employee's wages because it is not levied on the employee?,Federal income tax.,FICA tax,Federal unemployment tax.,State income tax.,C,"The correct answer is
c. Federal unemployment tax.
This tax is not deducted from the employee's wage because it is not levied on the employee. This tax is applied only to employers. The purpose of this tax is to fund the federal state unemployment insurance program, which benefits unemployed workers who are eligible. Employers pay this tax based on their payroll, and employees do not pay it.
The other answer options are incorrect.
a. Federal income tax: This is not the correct option because employees do pay the federal income tax based on their earnings and the federal government's tax structure.
b. FICA tax: This option is not correct because deductions from the employee's salary are made under the Federal Insurance Contributions Act to fund the Social Security and Medicare programs.
d. State income tax: State income tax can also be deducted from the employee's salary, depending on the tax structure.","Tax Structure: The overall framework that calculates, collects, and administers taxes within a country is known as the tax system. It has various components through which taxes are levied on individuals, businesses, and other entities."
