id,question,A,B,C,D,Answer,Explanation,Hint
36,"A Treasury STRIPS matures in 12.0 years and has a yield to maturity of 15.4 percent. Assume the par value is $100,000.",What is the price of the STRIPS?,What is the quoted price?,,,A,"a.	Price of the STRIPS
Time of maturity = n
{eq}\begin{align*}

{\rm\text{Price of STRIPS}} &= \frac{{{\rm\text{Par value}}}}{{{{\left( {1 + {\rm\text{Yield}}} \right)}^n}}}\\

&= \frac{{\$ 100,000}}{{{{\left( {1 + 15.4\% } \right)}^{12}}}}\\

&= \frac{{\$ 100,000}}{{31.1128}}\\

&= \$ 17,927.94

\end{align*}

{/eq}
b.	Calculation of quoted price
{eq}\begin{align*}

{\rm\text{Quoted price}} &= \frac{{{\rm\text{Price}}}}{{{\rm\text{Face value}}}}\\

&= \frac{{\$ 17,927.94}}{{\$ 1,000}}\\

&= \$ 17.93

\end{align*}

{/eq}",Quoted price: The quoted price is the value that has been charged for the investments in the market recently. This is called the most recent price that the trader is agreeing to purchase and sell securities. This price fluctuates very frequently.
37,The pure expectations theory assumes that a one-year bond purchased today will have the same return as a one-Year bond purchased five years from now.,False,True,,,A,"This statement is a. False.
According to the pure expectations theory, investors do not demand any risk premium for holding long term securities.  Thus, if a long term bond has a higher return than short term bonds, the only possible reason is that investors expect future interest rates to increase.  There is no assumption in this theory that future interest rates will remain the same.","Pure Expectations Theory: Pure expectations theory, also known as unbiased expectations theory, is a theory of interest rates.  According to this theory, forward interest rates reflect investor expectations about the future and nothing else."
38,"_____ risk is the concern that interest will fall and future cash will have to be reinvested at lower rates, hence reducing income.",Default,Market,Price,Reinvestment,D,"The correct option is d): reinvestment risk.
Reinvestment risk is described as the possibility that the investor will not be able to reinvest the cash flows which are gained from an investment, such as interest or coupon payments, at a rate that is comparable to their current return rate. This new rate is known as the rate of reinvestment. This new rate will be at a lower level, and interest will fall, hence, reducing income.","Interest Rate In economics, the rate of interest is a type of payment that is received from a borrower to a lender, and it is a rate that is paid on the principal sum of the loan within a specified time period in the economy."
39,PepsiCo uses 30-year Treasury bonds to measure the risk-free rate because:,these bonds are essentially free of business risk.,they capture the long-term inflation expectations of investors associated with investments in long-term assets.,these bonds are essentially free of interest rate risk.,none of the above.,B,"PepsiCo uses 30-year Treasury bonds to measure the risk-free rate because:
B. they capture the long-term inflation expectations of investors associated with investments in long-term assets.
The long term treasury would capture long term inflation and interest rate risk and hence is a better measure of the risk-free rate for PepsiCo.
Let's analyze the inapplicable options:
A. these bonds are essentially free of business risk. - The bonds have business risks of the market and hence are not risk-free completely.
C. these bonds are essentially free of interest rate risk. - The bonds definitely have interest rate risk as they change in value frequently.",Treasury Securities: The treasury securities are issued by the US government and are backed by the taxing and note printing power of the US government. This results in nearly zero default risk of the securities.
40,"The duration of a 40-year, $1,000 bond at a market rate of 4% is _____ the duration of an identical bond at a market rate of 6%.",greater than,less than,equal to,There is not enough information to tell,A,"The duration of a 40-year, $1,000 bond at a market rate of 4% is
A. greater than
the duration of an identical bond at a market rate of 6%.
The lower the coupon, the greater will be the duration. Based on this principle, a zero-coupon bond has the highest duration. For any two identical bonds with varying coupon rates, the bond with the lower coupon rate will recover the cost of the bond slower compared to the bond with the higher coupon rate.",Duration: The interest rate sensitivity to a bond's price can be quantified by the measure known asDuration. Duration calculates the weighted average time when the cash flows would be received.
41,Some syndicated loans use deliveries to protect borrowers and lenders from interest rate risk.,True,False,,,B,The statement is b. FALSE.  Interest rate risk can be mitigated via futures contracts and swap contracts.  Deliveries is not a method to hedge interest rate risk.,"Interest rate risk: Interest rate risk is exposure to the possibility of interest rate movements adversely impacting your financial position.  For fixed income investors, an increase in interest rates generally diminishes the value of their investments.  A decrease in interest rates generally increases the value of their investments."
42,"In the __________ strategy, funds are allocated to bonds with a short term to maturity and bonds with a long term to maturity.",matching,laddered,barbell,interest rate,A,"a. Incorrect. The matching strategy allows the investors to match expected return with expected liability in the future. Alternatively, securities and assets will be selected according to required payment for debt.
b. Incorrect. The laddered strategy suggests investors to purchase several bonds associated with different maturities. By that, investors will be able to respond quickly to changes in market interest rates.
c. Correct. The barbell strategy for bonds recommends investors to purchase short-term and long-term securities or assets, and avoid the intermediate-term investments, which is featured by the given context.
d. Incorrect. The interest rate strategy will guide an investor to organize an investment portfolio according to the forecasted interest rates to maximize the value of the portfolio in the future.",Investment Strategy: The concept an investment strategy refers to how an investor allocates the available capital to securities and assets associated with different degree of risks. An effective will optimize the expected return on the invested capital.
43,Reinvestment rate risk refers to fluctuations in:,a stock's price,a stock's dividend,rates earned when funds are reinvested,the cost of an investment,C,"The answer is
C. rates earned when funds are reinvested
The reinvestment rate risk indicates that all earnings are reinvested at a lower interest rate. Alternatively, it refers to changes in the interest rate on the reinvestment.","Reinvestment: Reinvestment refers to an action that all earnings from an investment will be reinvested in that initial investment. In practice, an investor can reinvest all earnings in a different investment as well."
44,Interest-rate risk is the riskiness of an asset's returns due to,interest-rate changes.,changes in the coupon rate.,default of the borrower.,changes in the asset's maturity.,A,"The correct option is
A. Interest-rate changes
.
In economics, the term interest rate risk is associated with an asset return risk that occurs due to changes in the interest rate. In other words, the changes in the interest rate are volatile as it raises the level of riskiness of the return of an asset for the investors.",Risk: The term risk is related to the expected probability of loss or harm that a person/ investors/ businesses incur in the course of their business to gain a large profit or return.
45,The risk that increased market interest rates will cause a decline in the value of an investment bank's holdings of long-term securities is known as:,credit risk.,interest-rate risk.,currency risk.,security risk.,B,"The answer is
b. interest-rate risk
.
The interest rate risk is defined as the risk of incurring a loss of extra profit due to changes in the interest rates. With an increase in market interest rates, the present values of debt instruments such as bonds decreases. Investors will sell these instruments at a price lower than the purchase price. The longer the investor holds the bond the greater will be the capital loss on the investments.
a. Credit risk is the risk that arises when the borrower defaults on the loan.
c. Currency risk, also known as exchange rate risk, arises due to change in price of a currency in relation to another currency.
d. A security risk arises due to loss of data or damage to an asset.","Financial Risk: Financial risk is the risk of loss on an investment or business venture. It is the risk of the business defaulting on its financial obligations. Financial risk typically consists of market risk, credit risk, liquidity risk, and operational risk."
46,"Unlike the net present value criteria, the internal rate of return approach assumes a reinvestment rate equal to _____.",the project's internal rate of return.,the market's interest rate.,the project's opportunity cost.,the relevant cost of capital.,A,"Option A. is correct.
IRR (Internal Rate of Return) assumes projects IRR as the rate to consider while reinvesting as it assumes that the reinvestment takes place at the same time.
Other options are incorrect as,
Option B: Market interest rate solely is not an ideal parameter for reinvestment.
Option C: Opportunity cost is not relevant here.
Option D: Under the NPV method, the reinvestment rate is the cost of capital",Reinvestment Rate A rate of return that is earned while reinvesting the amount previously invested in a product is known as the reinvestment rate. The risk borne by the investor here is generally less and therefore is used for steady income groups.
47,Which of the following bonds has the most interest rate risk?,A 5-year bond with a 9 percent annual coupon.,A 5-year bond with a zero-coupon.,A 10-year bond with a 9 percent annual coupon.,A 10-year bond with a zero-coupon.,D,"The answer is d. A 10-year bond with a zero-coupon.
Interest rate risk refers to the variability of bond prices as a result of changes in interest rates.  In general interest rate risk increases with the bond's time to maturity and decreases with its coupon rate.
The longer the time to maturity, the more sensitive the bond price is to interest rate changes.  This is so because the cash flows of a long-term bond are discounted for a longer period of time, so small changes in the discount rate will result in large changes in the present value of the bond's cash flows.  To see this, consider an extreme example, in which a bond matures today.  Any changes in the market interest rate will have no effect on the price of this bond because the present value of the bond's only payment will be equal to the payment itself.
Similarly, the higher the coupon rate, the lower the sensitivity of the bond's price to interest rate changes.  This is so because when the coupon rate is higher, a larger fraction of the bond's payments will be received earlier.   As we discussed above, the sooner the bond's payments are received, the lower the interest rate risk.
a. is incorrect because the bond in a. has a shorter maturity and higher coupon rate.
b. is incorrect because the bond in b. has a shorter maturity and the same coupon rate.
c. is incorrect because the bond in c. has the same maturity and higher coupon rate.","Bond Risk: There are different types pf bond risk.  These include default risk, interest rate risk, liquidity risk, reinvestment risk, and inflation risk.  In spite of all these risks, bonds are generally much safer investments than stocks."
48,Which of the following statements is false?,"The ''risk-free interest rate,'' means the rate on U.S. Treasuries.",Interest rates vary with the investment horizon.,"All borrowers, besides the U.S. Treasury, have some risk of default.","When interest on a loan is tax-deductible, taxes are reduced by the amount of interest paid.",A,"a. The ''risk-free interest rate,'' means the rate on U.S. Treasuries.
True, the rate on U.S. Treasuries is used as a proxy for the risk-free rate.
b. Interest rates vary with the investment horizon.
True, when plotted this is referred to as the yield curve.
c. All borrowers, besides the U.S. Treasury, have some risk of default.
False, even the U.S Treasury has a risk of default.
d. When interest on a loan is tax-deductible, taxes are reduced by the amount of interest paid.
True, interest is deducted from earnings to arrive at net income because interest is tax-deductible.","Risk-free Rate: The term ""risk-free rate"" is used in finance and accounting. It refers to the rate of interest for a borrower that hasnoprobability of default. In other words, the risk-free rate of interest is the cost of money for someone who is guaranteed to pay you back."
49,"To immunize a portfolio consisting of a single coupon bond against future liability, an investor should select a bond that:",has a duration that equals the liability horizon.,has a duration that exceeds the liability horizon.,has a maturity date that extends beyond the liability horizon.,,A,"The answer is A.  By selecting a bond that has a duration equal to the liability horizon, the investor can completely immunize the portfolio from interest rate risk.  Any mismatch in the duration would lead to potential differences in the value of the portfolio and the liability, under varying interest rate scenarios.","Asset-Liability Matching and Portfolio Immunization: This question deals with the topics of asset-liability matching and portfolio immunization.  If a portfolio is constructed with the purpose of funding specific future liabilities, there is a risk that the value of the portfolio will not be adequate to meet the obligations.  Portfolio immunization a strategy that mitigates this risk by balancing the opposing effects interest rates have on price return and reinvestment return of a coupon bond."
50,Which bond has the longest duration?,"8-year maturity, 6% coupon","8-year maturity, 11% coupon","15-year maturity, 6% coupon","15-year maturity, 11% coupon",C,"The answer is
c. 15-year maturity, 6% coupon
In general, given the same coupon rate, the bond with a longer time to maturity will have a longer duration. Given the time to maturity, the bond with a lower coupon rate will have a longer duration.
Applying these characteristics, we can conclude that:
1) bond in option a. has a longer duration than the bond in option b. because they have the same time to maturity, but the bond in option a. has a lower coupon rate.
2) bond in option c. has a longer duration than the bond in option d. because they have the same time to maturity, but the bond in option c. has a lower coupon rate.
3) bond in option c. has a longer duration than the bond in option a. because they have the same coupon rate, but the bond in option c. has a longer time to maturity.
Therefore, bond in option c. will have the longest duration.","Bond Duration: The duration of a bond measures the bond's price sensitivity to interest rate changes. The longer the duration of a bond, the more volatile the price of the bond will be when there is fluctuation in market interest rate."
