id,question,A,B,C,D,Answer,Explanation,Hint
32,"If real GDP increases, we know for sure that",output has risen.,prices have risen.,prices have risen but output has remained constant.,prices have remained constant.,A,"The correct option is A.
If real GDP increases, it is known for sure that output has risen.
The real GDP is the measurement of the value of final items and services in an economy at the base year prices. The base year is chosen on the basis that the year should be normal, i.e., no natural calamities or other political disturbances occur. Moreover, it should not be an ancient year but close to the present. The real GDP is said to present a clear picture of the economy, as it is measured in the base year, so an increase in its value signifies an increase in the economy's productivity. The formula for real GDP is:
{eq}{\rm{Real GDP}}\;{\rm{ = }}\;\dfrac{{N\;GDP}}{{GDP\;{\rm{Deflator}}}}

{/eq}
Real GDP is the ratio of nominal GDP (N GDP) to GDP deflator. The deflator is the deviation of the current price from the base year price, and nominal GDP is the value of final items and services at current prices. Hence, real GDP depicts the actual growth in an economy.
Reasons for incorrect options:
Option B.
The GDP deflator shows the variation in prices.
Option C.
The rising prices while the output remains the same can be known from nominal GDP.
Option D.
If the GDP deflator is one, then it can be said that the prices have not changed.","Types of GDP: The accounting of GDP depends on the data used for it. Based on the time of data used, GDP is of two types: Real and Nominal. The difference between the two GDPs is the prices considered in accounting. Nominal GDP takes into account the price variation, whereas real GDP does not."
33,True or false? Economists are concerned about inflation because real GDP is necessarily falling when there is inflation.,True,False,,,A,"Real GDP takes into account the value of inflation. Without inflation, the value of GDP is heavily inflated and does not seem to give a true picture of the growth. Real GDP is calculated as the ratio of nominal GDP to the price level.
With inflation, the level of prices is increasing, so the denominator increases. This lowers the value of real GDP that accounts for lesser growth in the economy. This fall in Real GDP is a worry for economists as the growth prospects of an economy decrease.
The given statement is
true.","Inflation: Inflation refers to an increase in the level of general price levels in an economy. This increase in price levels is associated with a deterioration of purchasing power as money now buys lesser goods. Inflation is caused due to excess money supply, greater demand for commodities, or an increase in the costs of a product."
34,"When analyzing the performance of a single economy over time, which measure is most appropriate?",Real GDP,GDP,Real GDP per capita,GDP per capita,A,"The option
a)
is correct. The most appropriate measure to analyze the performance of an economy is the Real GDP. This is so because it is adjusted to remove the effects of inflation and shows the true performance of the economy.  It shows the actual health of the economy and is calculated as, , where R is the real GDP, N is the nominal GDP i.e., GDP calculated at current prices and D is the GDP deflator which is a measure of inflation calculated as  .  .{eq}\[R = \dfrac{N}{D}\]

{/eq}{eq}\[D = \dfrac{N}{R}\]

{/eq}",Gross Domestic Product GDP or the Gross Domestic Product is the value of all final goods and services produced in an economy during a financial year. It constitutes the income generated from various economic activities and the expenditure made on purchasing the final goods and services
35,Real GDP is:,"Equal of the value of nominal GDP, except in the base year",The value of goods and services evaluated at base year prices,The value of goods and services evaluated at current year prices,A measure of output that was replaced by nominal GDP some time ago,B,"Real GDP is:
B) The value of goods and services evaluated at base year prices
Real GDP refers to the total value of all the final commodities along with services that are produced by residents of a nation at the base or constant year. This is said to be a better tool for measuring economic growth as it helps to quantify the actual increase in production. This measure is affected by a change in quantity only.
A) Real GDP is equal to the ratio of nominal GDP and the GDP deflator.
C) The value of goods and services at current year prices is the nominal GDP.
D) Real GDP and Nominal GDP are two distinct terms and have their own importance.","Nominal GDP: Nominal GDP refers to the total money value of entire production done by residents of a nation at current year prices. The value of Nominal GDP changes with a change in the price level, and is therefore not considered a good tool for measuring the economic growth of the country. This does not help in periodic comparisons."
36,"True or false? When a Canadian citizen works temporarily in the United States, her production is part of U.S. GDP.",True,False,,,A,"The statement is
TRUE.
GDP is measured by the domestic territory of the country. Therefore, when a Canadian citizen works in the US, it means that the output produced in the US is a part of the US economy. The reason being GDP is measured in the domestic boundaries of a country.","Aggregate Demand Aggregate demand is defined as the total amount of goods and services that are demanded by the economy. It is the sum of consumption, investment, government expenditure, and net exports."
37,Real GDP equals _____ times _____,Average hours of work; quantity of capital.,Average hours of work; allocative efficiency.,Labor input; labor productivity.,Natural resources; improvements in technology.,C,"The correct option is
c
.
Real GDP equals labor input times labor productivity. This is so because Real GDP calculates the final value of goods and services after making the adjustments in the rise in prices. This says, that Real GDP would be equal to the total number of laborers worked for how many hours multiplied by the total output produced in those specific time periods.
On the other hand, for options
a
,
b
, and
d
if we multiply the given options do not show the overall value of finished goods and services produced.","Real GDP A continuous hike in the price level of commodities in a time period is called inflation. Whereas, the overall value of finished commodities produced in the economy after adjusting for inflation in a year is the Real GDP of an economy."
38,"A small economy only produces two goods: steak and potatoes. This information is shown in the table below. Based on the table, if year 1 is the base year, real GDP in year 2 is:","72,000","46,000","76,000","34,600",A,"The correct answer is
Option a) $72,000
.
Real GDP measures a country's economic output adjusted for inflation or deflation. It represents the total value of all goods and services created and provided in a country during a specific period, usually a year, at constant prices.
In the current scenario, the year 1 is the base year. Therefore, we will use the year-one price for the quantities generated in year 2 to determine the real GDP in year 2.
{eq}\begin{align*} \text{Real GDP in Year 2} &= \text{(Steak Quantity in year 2 × Steak price in base year) + (Potato Quantity in year 2 × Potato price in base year)} \\ &= \rm {(800\,units × \$15) + (60,000\,units × \$1)} \\ &= \$12,000 + \$60,000\\ &= \$72,000 \end{align*} {/eq}","Economic Measures: GDP (Gross Domestic Product) is an economic measure of the total value created by the amount of goods and services produced in a country. Per capita is the average GDP per person in a country, calculated by dividing the total GDP by the population. It is often used to measure a country's economic performance and standard of living."
39,"If the real GDP was $10 trillion last year and is $12.5 trillion this year, what is the growth rate?",12.5%,10%,25%,$12.5 trillion,C,"The correct option is
c. 25%
Growth rate is calculated by taking the difference between the current and last year's GDP, and the result will be divided by last year's GDP to derive the growth rate, which will be expressed in percentages.
The growth is calculated using the following formula:
{eq}\mathrm{Growth\ Rate = \dfrac{Current\ year\ GDP - Last\ year\ GDP}{Last\ Year\ GDP}*100} {/eq}
Substitute in the given values:
Last year GDP = $10 trillion
Current year GDP = $12.5 trillion
{eq}\mathrm{Growth\ Rate = \dfrac{12.5-10}{10}*100 = \$25\%} {/eq}
So, the GDP growth rate was 25%.","Gross Domestic Product: Gross domestic product is the measurement of the output of the country in a given time. It includes everything that is manufactured and produced, like food, clothes, haircuts, doctor visits, and construction. The gross domestic product helps us understand how healthy and large the economy is."
40,"In 2008, consumption spending is {eq}\$7,000

{/eq}, government purchases are {eq}\$2,000

{/eq} and investment spending is {eq}\$1,500

{/eq}. If GDP for 2008 is {eq}\$10,300

{/eq}, then:","exports are {eq}\$400

{/eq} and imports are {eq}\$200

{/eq}.","exports are {eq}\$100

{/eq} and imports are {eq}\$200

{/eq}.","exports are {eq}\$500

{/eq} and imports are {eq}\$300

{/eq}.","exports are {eq}\$600

{/eq} and imports are {eq}\$800

{/eq}.",D,"The correct answer is option d): Export $600, import $800
Given:
Consumer Spendind ( C ): $7,000
Government purchase (G): $2,000
Investment spending (I) : $1,500
GDP: 10,300.
The value of Net Export ( NX) is unknown.
Calculation of the value of NX using the formula of GDP:
{eq}\begin{aligned}   \text{GDP}&=\text{C}+\text{I}+\text{G}+\text{NX} \\   10,300&=7,000+2,000+1,500+\text{NX} \\   \text{NX}&=10,300-\left( 7,000+2,000+1,500 \right) \\   \text{NX}&=-200 \\ \end{aligned}

{/eq}
In option d the NX is -200
Calculation of Net export for all the given options:
Option A)
Given: Export (X) $400
Import (M): $200
Calculation of of NX: {eq}\begin{aligned}   \text{NX}&=\text{X}-\text{M} \\   &=400-200 \\   &=\$200 \\ \end{aligned}

{/eq}
Option B)
Given: Export (X) $100
Import (M): $200
Calculation of NX: {eq}\begin{aligned}   \text{NX}&=\text{X}-\text{M} \\   &=100-200 \\   &=-\$200 \\ \end{aligned}

{/eq}
Option C)
Given: Export (X) $500
Import (M): $300
Calculation of NX: {eq}\begin{aligned}   \text{NX}&=\text{X}-\text{M} \\   &=500-300 \\   &=\$200 \\ \end{aligned}

{/eq}
Option D)
Given: Export (X) $600
Import (M): $800
Calculation of of NX: {eq}\begin{aligned}   \text{NX}&=\text{X}-\text{M} \\   &=600-800 \\   &=-\$200 \\ \end{aligned}

{/eq}",Net Export Net export is a component of GDP (Gross Domestic Product). Net export gives account for the export and import between countries. A positive value of Net export implies trade is in surplus which increase the GDP and a negative value of Net exports implies trade deficit which depresses the GDP.
41,Real GDP is _____.,is nominal GDP adjusted for changes in the price level.,is also called nominal GDP.,measures GDP minus depreciation of capital.,will always change when prices change.,A,"The correct answer is:
a. is nominal GDP adjusted for changes in the price level.
The gross domestic product can be measured in real terms and in nominal terms. When measured in real terms, we use the prices in the base year and when measured in nominal terms, we use the prices in the current year. Thus, we can refer to real GDP as the nominal GDP which is adjusted for changes in the price level over time.
b. is also called nominal GDP.
Real GDP is not the same as nominal GDP.
c. measures GDP minus depreciation of capital.
Real GDP is not equal to GDP minus capital depreciation.
d. will always change when prices change.
Real GDP will not always change when prices change.","Gross Domestic Product In the national income accounting, one of the variables that is calculated is the gross domestic product (GDP, which translates to the total money value of all the finished products and services produced in the borders of a country."
42,Growth in the economy is almost always measured as:,Growth in nominal GDP,Growth in measured GDP,Growth in real GDP,The growth of personal disposable income,C,"Growth in the economy is almost always measured as
C) Growth in real GDP
Real GDP refers to the market value of commodities and services measured at constant year prices. When economists talk about growth in real GDP, they talk about real GDP as it does not get affected by changes in prices.
A)  Growth in the economy is not measured in terms of nominal GDP as Nominal GDP is affected by changes in prices.
B) Growth in measured GDP is not a benchmark to measure growth in economy.
D) Growth in personal disposable income is not equivalent to growth in GDP as personal disposable income excludes taxes.","GDP: GDP, also referred to as gross domestic product, measures the total value of final commodities including the services produced by an economy. The value of GDP is an important concept in economics as it measures the amount of income accrued by individuals of a nation. The value of GDP can be calculated using the value-added, income, or expenditure approach."
43,"If the Fed wished to decrease GDP, it could:",increase the reserve requirement or conduct an open market sale.,increase the reserve requirement or conduct an open market purchase.,decrease the reserve requirement or conduct an open market purchase.,decrease the reserve requirement or conduct an open market sale.,A,"The correct option is
a). Increase the reserve requirement or conduct an open market sale
When the central bank increases the reserve requirement, then the commercial banks hold more money in the reserve account, and because of this, the supply of money into the economy gets low. Due to a lower money supply, companies' access to the fund becomes limited, which deters production. So the GDP melts down. The Federal Reserve also sells securities in the open market to grab the money supply from the economy. The ultimate purpose of the Fed is to reduce the money supply in the market to reduce GDP.
Option b is not correct because open market purchases will shift money from the fed to the open market, and this will boost GDP.
Option c is not correct because decreasing the reserve requirement will increase the amount of money available to commercial enterprises, and due to the availability of funds, production will be motivated.
Option d is not correct because decreasing the reserve requirement will not work.","Gross Domestic Product: Whatever the economy produces within a time limit, its monetary value is called GDP for that time period, from which we can measure the economic prosperity of any country."
44,"In 2016 nominal GDP was {eq}\$18,480

{/eq} billion and the GDP deflator was 111.4. Real GDP was:","{eq}\$111.4

{/eq}.","{eq}\$16,593

{/eq}.","{eq}\$18,480

{/eq}.","{eq}\$20,587

{/eq}.",B,"The correct option is
b. $16,593
.
We know that
Real GDP = Nominal GDP / GDP deflator * 100
Substitute the given values,
Real GDP = $18,480 billion / 111.4 * 100
Real GDP = $16,593 billion
So, the real GDP for the year 2016 was $16,593 billion.","Real GDP: In macroeconomics, the term ""Real GDP"" is the monetary value of all the finally produced services and products by a country during a given period. It is estimated on the base year price level."
45,Real GDP is the,value of the goods and services worn out in the production process during one year.,value of production of final output in one year after adjusting for changes in price during the same period.,value of goods and services produced as of a particular point in time.,,B,"The correct answer is:
b. value of production of final output in one year after adjusting for changes in price during the same period.
The real GDP is defined as the total value of production of all the final goods and services after the changes in prices have been adjusted or after the effect of inflation is adjusted. Real GDP is calculated at the base year's prices.",Real GDP The GDP means the gross domestic product. It is a macroeconomic variable that is calculated using various approaches such as the expenditure approach and the value-added approach.
46,"In periods when prices are falling, on average,",real GDP will grow slower than nominal GDP.,real GDP will grow faster than nominal GDP.,real GDP will grow as fast as nominal GDP.,one cannot calculate real GDP.,B,"The correct option is
option B.
There is a close connection between the price level and GDP. Price, on average, reflects the country's financial strength. When prices fall persistently, the economy experiences faster real GDP growth than the nominal GDP. This situation implies that output volume has increased in the economy. When supply surpasses demand, businesses are compelled to cut the prices of their products. After the price cut, things become less expensive; thus, people's buying capacity increases.
The above situation denotes negative inflation, in which people enjoy an average price level decline. GDP deflator helps understand this situation since it shows variation in prices of all domestic products. However, when the GDP deflator value is low, real GDP growth surpasses nominal GDP growth. Now, people experience either low inflation or deflation.
Reasons for incorrect options are:
Option A.
This situation occurs when the price level goes up.
Option C.
This situation is almost impossible because price levels usually don't stay constant over time.
Option D.
Real GDP is enumerable using the GDP deflator and nominal GDP.",Real GDP: The real GDP is the amount of GDP after inflation is undertaken. This means that the GDP calculation reflects the overall income of a country. Inflation adjustment to it is the real picture of national income. This concept is needful to understand an economy.
47,Which of the following is counted in the gross private domestic investment category used by the bureau of economics analysis when measuring GDP?,Changes in business inventories,Residential investment,Business fixed investment,All of the above,D,"The correct option is
D. All of the above
.
The Gross Private Domestic Investment or GPDI is one of the economic measures that estimate the amount of currency or money that domestic businesses invest within their home country. Hence, it includes business fixed investment, residential investment, and the change in the exiting business inventories during a specific period.","GDP: In economics, the term ""GDP"" can be defined as the aggregate production of a nation. This is so because it is estimated by taking the aggregate output produced by each firm in an industry."
48,"If the economy is not in a deep recession, any expansionary fiscal policy measure the president would take will likely increase:","aggregate demand and real GDP, but leave the price level unchanged.","aggregate demand, but not the price level.",real GDP and the price level.,"the price level, but may increase or decrease GDP, or will leave it unchanged.",D,"If the economy is not in a deep recession, any expansionary fiscal policy measure the president would take will likely increase
d. the price level, but may increase or decrease GDP, or will leave it unchanged.
Although the president's intent would surely be to grow the economy by increasing GDP, that might or might not happen. Expansionary fiscal policies such as tax cuts or increased federal spending will drive up the price level. Still, expanding GDP may not be possible if the economy is already near its full employment level.
These answers are all incorrect because the price level will surely increase, but real GDP may or may not increase:
a. aggregate demand and real GDP, but leave the price level unchanged.
b. aggregate demand, but not the price level.
c. real GDP and the price level.
d. real GDP, but not the price level","Real GDP: GDP is an abbreviation for Gross Domestic Product, which measures a country's output over a specific time frame. Real GDP means the actual value of GDP after adjusting for inflation, which means an increase in the price level."
49,Increases in productivity are a major contributor to increased GDP. What is a result of increased GDP?,increased supply of products,increased standard of living,increased wages for workers,none of the above,B,"The correct option is
b. Increased standard of living
.
An increase in productivity is the per-unit increase in the production of final products and services by using the same level of inputs. Thus, it is a major contributor towards raising the level of GDP. Also, we know that the standard of living is the ratio of the GDP and the population. Therefore, an increase in the standard of living is a result of an increased level of GDP.",GDP: The term GDP in macroeconomics is the monetary worth of all the final services and products that a country can produce by using all the available resources judiciously.
50,An increase in _____ GDP guarantees that more goods and services are being produced by an economy.,Nominal.,Real.,,,B,"The correct option is
b. Real
.
The nominal GDP is estimated at both the current year price and output level. The real GDP is estimated on the base year price level and current year output level. Thus, the real GDP is the economic measure that estimates the increase in GDP which guarantees that more services and products are being produced by an economy.",GDP: GDP or Gross Domestic Product is the monetary value of all the final products and services produced by an economy during a given period. It has two types- Real and Nominal.
51,Which of the following represents how real GDP is calculated?,(Nominal GDP multiplied by the GDP deflator) x 100,Nominal GDP divided by the population,(Nominal GDP divided by the PPI) x 100 where PPI the producer price index,(Nominal GDP divided by the GDP deflator) x 100,D,"The correct option is
option D)
.
Real GDP is calculated by dividing the nominal GDP by the GDP deflator and multiplying it by hundred.
As is known,
{eq}\begin{align*}

{\rm{GDP}}\;{\rm{Deflator}} &= \dfrac{{{\rm{Nominal}}\;{\rm{GDP}}}}{{{\rm{Real}}\;{\rm{GDP}}}} \times 100\\

{\rm{Real}}\;{\rm{GDP}} &= \dfrac{{{\rm{Nominal}}\;{\rm{GDP}}}}{{{\rm{GDP}}\;{\rm{Deflator}}}} \times 100

\end{align*}

{/eq}
Thus, Real GDP is nominal GDP divided by GDP deflator multiplied by 100.
Option A)
is incorrect because the GDP deflator is divided, not multiplied by the nominal GDP.
Option B)
is incorrect because this will give the nominal per capita GDP.
Option C)
is incorrect because PPI is concerned with the expense of inputs and not all the goods that are a part of GDP.","Real GDP Meaning: Real GDP is the composite value of all commodities and amenities produced in an economy at a given time, measured at base year prices. The base year is considered the measuring rod in the real GDP calculation as it shows the actual fluctuation in prices and improvement in production."
