id,question,A,B,C,D,Answer,Explanation,Hint
37,7. The capital allocation line is also the_.,investment opportunity set formed with a risky asset and a risk-free asset,investment opportunity set formed with two risky assets,line on which lie all portfolios that offer the same utility to a particular investor,line on which lie all portfolios with the same expected rate of return and different,A,"The correct answer is
A) a set of investment opportunities formed with a risky asset and a risk-free asset
.
A graphical depiction of the investment opportunity set made up of a risky asset and a risk-free asset is known as the capital allocation line. It displays the combinations of risky and risk-free assets that can provide the best-anticipated yield for a specific level of risk (standard deviation). The slope of the capital allocation line depicts the additional return known as the total risk premium, which the investors demand for taking on additional risk.
The explanation of the incorrect options is as follows:
B) The capital allocation line does not comprise two risky assets. The investment opportunity set made up of a risky asset and a risk-free asset is particularly represented by the capital allocation line. The capital allocation line displays the efficient frontier, which is the collection of assets, and when combined, it provides the greatest anticipated return for a particular degree of risk.
C) The portfolios represented by the capital allocation line do not serve the same utility for a given investor. A measure of an investor's individual choice or satisfaction with various degrees of risk and yield is called utility. The capital allocation line, which does not account for the preferences of individual investors, is a graphical depiction of the risk-return tradeoff for portfolios that include both risky and risk-free assets.
D) The capital allocation line that depicts the efficient frontier, which is the collection of portfolios, merges risky and risk-free assets and offers the highest expected return for a given amount of risk. The capital distribution line shows the ideal mix of portfolios with various expected returns and a standard deviation to gain the appropriate risk-return tradeoff.","Portfolio: A portfolio is a combination of financial assets, stocks, securities, or investments that a person, group, or a company owns. A portfolio is created for achieving specific financial goals or objectives. The primary goal of a portfolio is to optimize the trade-off between risk and return by spreading assets across various sectors, regions, and asset classes to minimize risk and possibly increase returns."
38,Which of the following statements is most correct concerning diversification and risk?,Risk-averse investors often choose companies from different industries for their portfolios because the correlation of returns is less than if all the companies came from the same industry.,Risk-averse investors often select portfolios that include only companies from the same industry group because the familiarity reduces the risk.,Only wealthy investors can diversify their portfolios because a portfolio must contain at least 50 stocks to gain the benefits of diversification.,Proper diversification generally results in the elimination of risk.,A,"The best way to avoid risk through diversification is by buying companies from different industries, so that their prices do not move similarly in response to a particular event.   For example, let's say you are an investor and buy stock in 5 companies, all of which are citrus farmers from Florida.    If a deep freeze were to effect Florida and wipe out a large portion of the citrus crops, then it is likely that all 5 stock prices would fall in response.   However, if only one of your 5 stocks was a citrus farmer and the others were in different industries, then it is likely that a deep freeze in Florida would only effect that one stock, thereby lessening the risk of your overall portfolio.
The answer is:
A) Risk-averse investors often choose companies from different industries for their portfolios because the correlation of returns is less than if all the companies came from the same industry.
The other answers are incorrect due to the following:
B) Risk-averse investors often select portfolios that include only companies from the same industry group because the familiarity reduces the risk.
-- this is not the case; choosing companies from the same industry group actually increases the risk, as seen in the citrus farmer example above.
C) Only wealthy investors can diversify their portfolios because a portfolio must contain at least 50 stocks to gain the benefits of diversification.
- this is not true; even small investors can diversify their portfolio with well less than 50 stocks.
D) Proper diversification generally results in the elimination of risk.
- that is false; risk can never entirely eliminated.",Investment Diversification and Risk Investment diversification involves choosing a mix of companies in different industries and/or countries as well as different types of financial instruments.   The goal of diversification is to maximize returns and to reduce the risk of major losses by holding a variety of investments that would react differently to the same event.
39,"Jamal has a portfolio value of 25,000,000 and what to protect it against market decline using the S&P 500 index. The value of the S&P 500 is at 2578 with a portfolio beta of 1.35.",How many contracts does Jamal need to protect himself against this market decline?,"Assume that two months later his portfolio has a value of 23,500,00 and the stock index is priced at 2680. Calculate the profit/loss on his equity position.","Say two months later the portfolio is valued at 25,500,000 and the S&P is at 2500. Calculate the profit/loss on the stock index futures position",Calculate the overall profit in dollars and Holding Period Return in percent.,A,"To hedge stock portfolios using stock index futures, we use the following formula to calculate the number of contracts:
Number of contracts = Portfolio beta x (Value of portfolio/Value of 1 S&P 500 Index)
_a.
No. of contracts = 1.35 x (25,000,000 / 2,578)
= 13,091.5 or 13,092
b.
No. of contracts = 1.35 x (23,500,000 / 2,680)
= 11,837.7 or 11,838
Jamal needs 13,092 contracts to protect himself against the market decline. Two months later, his number of contract calculations stands at 11,838,
S&P 500 futures contract has a minimum contract value of $50 times the value of index
Therefore, loss on his equity position = (13,092 - 11,838) x $50
= $62,700
c.
No. of contracts = 1.35 x (25,500,000 / 2,500)
= 13,770
Jamal needs 13,092 contracts to protect himself against the market decline. If two months later, his number of contract calculations stands at 13,770,
Profit on his equity position = (13,770 - 13,092) x $50
= $33,900
d.
Overall profit in dollars is $33,900 and HPP = $33,900/$25,000,000
= 0.001356 or 0.1356%","Index Futures: Index futures are futures contracts that can be bought today by a trader and settle at a future date as agreed upon at the time of purchase. Index futures such as S&P 500, Nasdaq-100, Dow Jones are equity-based and are used by traders to bet on its price direction. Index futures are also used by investors and portfolio managers to hedge their stock portfolios against a probable loss."
40,"You own a $38,000 portfolio that is invested in risk-free security and Stock A. The beta of Stock A is 2.77 and the portfolio beta is 1.28. What is the amount of the investment in Stock A?","$14,920","$17,560","$18,380","$20,120",B,"The answer is
b. $17.560
Summary:
Portfolio: Risk-free asset and Stock A.
Beta of A (bA) = 2.77
Beta of portfolio (bP) = 1.28
Beta of risk-free asset (bRF) = 0
Weight of Stock A = wA
Weight of risk-free asset = wRF
Determine the weight of Stock A:
{eq}bP = wA \times bA + wRF \times bRF {/eq}
{eq}bP = wA \times bA + (1 - wA) \times bRF {/eq}
{eq}1.28 = wA \times 2.77 + (1 - wA) \times 0 {/eq}
{eq}wA = \displaystyle\frac{1.28}{2.77} {/eq}
{eq}wA = 46.21\% {/eq}
Determine the amount of the investment in Stock A:
Value of Stock A = Value of portfolio x Weight of Stock A
Value of Stock A = $38,000 x 46.21%
Value of Stock A = $17,560","Investment Portfolio: An investment portfolio consists of several underlying securities that reduce the negative impact of the unsystematic risk. Alternatively, an investment portfolio is a strategy of diversification."
41,Asset allocation refers to _____.,the allocation of the investment portfolio across broad asset classes,the analysis of the value of securities,the choice of specific assets within each asset class,None of these options,A,"Asset allocation refers to
a) the allocation of the investment portfolio across broad asset classes
.
This is an investment strategy where people divide their investment portfolio among various categories for investment minimization. Strategies include dynamic asset allocation, insured, tactical, integrated, and constant-weighting allocation, among others. It is significant since it assists shareholders in reducing risk through diversification.","Assets: These are defined as the commodities of value owned by a company that benefits from them. They include office equipment, intellectual property, cash, stock, or buildings. They are also characterized by numerous features such as income determination, future economic benefits, determination of financial position, and control of a particular enterprise, among other features."
42,Asset allocation is least likely to help:,beat inflation,reduce risk,significantly increase expected return,gain exposure to market risk premiums,A,"The answer is
a. beat inflation
a. Correct. The asset allocation aims to diversify the average risk of the entire portfolio of all assets, which is a nominal measure of rate of return. Hence, it does not account the impact of the inflation.
b. Incorrect. The asset allocation is practiced to lower the risk of each single asset.
c. Incorrect. An efficient asset allocation can help an investor to achieve a higher expected rate of return.
d. Incorrect. A combination of assets with different volatility can beat both systematic and unsystematic risks.","Asset Allocation: The asset allocation is a practice of a diversification strategy, in which an investor will establish an investment portfolio including several assets. Usually, investors can acquire both physical assets and financial assets."
43,Diversifying among stocks based in countries outside the United States:,makes your portfolio less vulnerable to conditions in the United States.,is too expensive to use as a means of diversification.,makes your portfolio's returns less volatile because foreign stocks are less volatile than U.S. stocks.,is too risky for individual investors to consider.,A,"If investors include stocks of foreign companies in their portfolios, they guard against the risk of simultaneous declines in their stocks based on macroeconomic factors in the US economy.   Therefore, the answer is:
a. makes your portfolio less vulnerable to conditions in the United States.
The other answers do not address the reasons for multinational diversification.","Stock Diversification Diversification in stock investments is the practice of buying stock in a wide range of different companies, markets, and/or locations.   This helps to lower the risk of dramatic swings in portfolio value due to a concentration in one type of investment."
44,The security market line defines expected returns for diversified portfolios.,True,False,,,A,"The correct answer is option a.
True
The Securities Market Line (SML), an indicator of an asset's sensitivity to market risk, shows the association between the expected return of securities or the portfolio and its beta.
The SML is predicated on the notion that investors have well-diversified portfolios, i.e., various assets with imperfectly correlated holdings. Investors that maintain diversified portfolios might lessen their exposure to unsystematic risk, which can be reduced through diversification and is the risk particular to individual assets.
Therefore, the SML defines the expected returns for diversified portfolios rather than individual assets. It displays the expected return that investors can expect to receive in exchange for accepting a specific amount of systematic risk, which is a risk that cannot be mitigated by diversification. By comparing the expected return of a security or portfolio with the required return according to its level of risk, investors can determine whether the asset is undervalued or overvalued and make informed investment decisions.",Diversified Portfolio: A diversified portfolio includes different types of stocks available in the market to reduce the risk of stock price uncertainty and maximize investment earnings. It helps reduce market volatility.
45,True or false? Diversifying among different kinds of assets is called asset allocation.,True,False,,,A,"The correct answer is true.
Asset allocation is an example of investment strategy. Under asset allocation strategy the investment is diversified into different classes of assets instead of one. The different classes of assets are mainly equities, mutual funds, fixed assets or cash etc. This is done to balance the risk and associated reward by spreading investment across different assets with different rate of risk and return or taxes.
Therefore the statement is true.",Investments: In accounting terms the investment refers to the amount utilized to purchase the securities of other entities or to purchase fixed assets. Generally the purpose of investment is to generate income or yield return from the investment asset.
46,"If you own 500 shares of Company A at $19.25, 800 shares of Company B at $42.22, and 300 shares of Company C at $28.44, what are the portfolio weights of each stock?","Company A 16.48 percent, Company B 62.15 percent, Company C 21.37 percent.","Company A 22.61 percent, Company B 63.48 percent, Company C 13.91 percent.","Company A 21.42 percent, Company B 58.32 percent, Company C 19.26 percent.","Company A 18.53 percent, Company B 65.04 percent, Company C 16.43 percent.",D,"The correct option is
d. Company A 18.53 percent, Company B 65.04 percent, Company C 16.43 percent
.
Given Data:
Shares of company A = 500 shares
Stock price of company A = $19.25
Shares of company B = 800 shares
Stock price of company B = $42.22
Shares of company C = 300 shares
Stock price of company C = $28.44
The portfolio weight is computed by dividing each stock's market value/market capitalization by the individual's total market value. The obtained fraction is multiplied by 100 to obtain the percentage portfolio weight.
The market value of each stock illustrates the product of stock price and shares. That is,
{eq}\rm Market\,value = Share \times Stock\,price {/eq}
Therefore, the market value of companies A, B, and C are computed as:
Company A:
{eq}\begin{align*} \rm Market\,value &= \rm 500\, \times 19.25\\ &= 9625 \end{align*} {/eq}
Company B:
{eq}\begin{align*} \rm Market\,value &= \rm 800\, \times 42.22\\ &= 33776 \end{align*} {/eq}
Company C
{eq}\begin{align*} \rm Market\,value &= \rm 300\, \times 28.44\\ &= 8532 \end{align*} {/eq}
Therefore, the total market value owned by the individual is:
{eq}\begin{align*} \rm Total\,market\,value &= \rm 9625 + 33776 + 8532\\ &= 51933 \end{align*} {/eq}
Then, the portfolio weight is computed as follows:
Company A
The portfolio weight of company A is:
{eq}\begin{align*} \rm Portfolio\,weight &= \rm \dfrac{{Market\,value\,of\,A}}{{Total\,market\,value}} \times 100\\ &= \rm \dfrac{{9625}}{{51933}} \times 100\\ &= \rm 18.53\% \end{align*} {/eq}
Company B
The portfolio weight of company B is:
{eq}\begin{align*} \rm Portfolio\,weight &= \rm \dfrac{{Market\,value\,of\,B}}{{Total\,market\,value}} \times 100\\ &= \rm \dfrac{{33776}}{{51933}} \times 100\\ &= \rm 65.04\% \end{align*} {/eq}
Company C
The portfolio weight of company C is:
{eq}\begin{align*} \rm Portfolio\,weight &= \rm \dfrac{{Market\,value\,of\,C}}{{Total\,market\,value}} \times 100\\ &= \rm \dfrac{{8532}}{{51933}} \times 100\\ &= \rm 16.43\% \end{align*} {/eq}
Therefore, the portfolio weight of each company is:
Company A = 18.53 %
Company B = 65.04 %
Company C = 16.43 %
The options a., b., and c. are incorrect because the calculated portfolio weights are different from the percentage values given in these options.",Portfolio Weight: The different investment/financial assets in the form of stock or bonds owned by an individual define their portfolio investments. Portfolio weight is the percentage/fraction of a particular holding with respect to total portfolio investment.
47,All of the following portfolio criteria used in determining which securities to include in a portfolio are concerned with risk EXCEPT:,rate of return,default risk,marketability,maturity date,A,"The answer is a. rate of return.  This criterion is not directly related to risk, like the other items.  However, return is indirectly related to risk, as higher returns are associated with a higher level of risk and lower returns are associated with a lower level of risk.",Investment Portfolio: An investment portfolio is an assortment of investable assets designed to meet the objectives of an investor.  The composition of the portfolio will depend largely on the risk/return profile of the investor.
48,One way to reduce financial risk is __________.,to only buy stock in a major company,to only buy bonds in a major company,"to diversify in a variety of assets, both financial and physical",to diversify in a number of banks,C,"Answer
c. to diversify in a variety of assets, both financial and physical
Explanation
One way to reduce financial risk is to diversify in a variety of assets, both financial and physical. Diversification of risk is the strategy employed by investors to manage risk. Diversification is achieved by creating a portfolio that includes investing in different assets such as stock, bonds, and commodities. Creating a portfolio will require one to invest in assets with different risk levels.","Financial risk: Investors seek alternative opportunities to invest their funds and expect to earn economic returns in future periods. A key component in investment analysis is the risk-return tradeoff. Risk is the uncertainty associated with expected returns and normally for an investment with high risk, investors will demand a higher return. One type of risk is the financial risk which represents the probability of defaulting on payments when it is due."
49,Which of the following workers is most likely to be asked to post a performance bond?,car salesman,basketball coach,fireman,armored car guard,A,"The correct answer is option (a) car, salesman
A car salesman is likely to be asked for a performance bond because his job's nature is highly risky. Selling a car at times needs the trust from the employer to freely move around with job cars while advertising them and when doing delivery. This is because a salesman can vanish with an employer's or a client's car perpetuating a considerable loss. Also, a client pays for a car while in the showroom if the salesman has a performance bond. It ensures that the car will be delivered after paying. A car salesman needs a performance bond to execute duties according to the contract to earn the trust of both the employer and clients. The salesman should also avoid any losses to the employer due to carelessness.","Performance Bond: A performance bond is a bond type issued in a contract to one party to act as a guarantee against the other party's failure to meet the requirements specified in the contract. It is prevalent to sellers who must issue performance bonds to assure the buyer if the item on sale is not delivered. An insurance company or a bank issues it and is also known as a contract bond. It was initiated by the Miller Act, which stipulated that it covers all public work of $100 000 and above."
50,"If your stock portfolio consists of 100 shares of Facebook, 100 shares of Twitter, and 100 shares of Google, which of the following statements would be true of your portfolio?",It is well-diversified by industry.,It is well-diversified by type of asset.,It has poor diversification.,It has more diversification than is necessary.,C,"Correct Answer: c
Here, the portfolio consists of shares of various companies from the digital sector. All these companies are related to each other regarding their users and services. So, the portfolio consists of firms in the same industry. In this case, the diversification is poor as the companies are related, and various factors will influence them similarly.
An explanation for incorrect options:
Option a: This diversification does not represent well-diversified companies in the industry.
Option b: No, they are not well-diversified even by different assets.
Option d: The effective degree of diversification is less here.",Poor Diversification: A diversification strategy having higher costs than benefits from reducing the portfolio volatility is known as a poor diversification strategy. A poor diversification strategy never provides the hedging benefit to the investor.
51,Which of the following would not be a good method of asset allocation?,restrict your portfolio to stocks,include bonds,include real estate,include mutual funds,A,"Answer
a. restrict your portfolio to stocks.
Asset allocation refers to determining the appropriate mix of different type of assets ( cash, bonds, stock etc) in the portfolio.
Investing the funds only in stocks will make the portfolio very risky, because stocks are riskier than other assets like bonds and other fixed income securities.
Including bonds, including real estate and including mutual funds will be a good method of asset allocation.
In order to diversify risk, a portfolio should include all types of assets.","Asset Allocation Asset allocation is the process of allocating funds across different types of assets like cash, stock, bonds, mutual funds, real estate etc with the objective of balancing risk and return."
52,"a. If you buy 100 shares of IBM stock, to what are you entitled?",,What is the most money you can make on this investment over the next year?,"If you pay $50 per share, what is the most money you could lose over the year?",,A,"a.
If you buy 100 shares of IBM stock, you are entitled to any cash, stock, and any other dividends the company pays. You are also entitled to receive additional shares when the company declares a stock split and to vote on shareholders' meetings, as well as to proper notice of these meetings. Finally, you are entitled to receive the proceeds if you decide to sell the stock.
b.
The money you can make on this investment over the next year is not limited to any specific amount. You earn returns in two ways; dividend payments and an increase in the market value of the shares. An investor cannot predict the dividends that the company will declare because that depends on the net income and cash position of the company. Also, the share price can shoot through the roof, and this is money the investor makes because their asset value increases.
c.
As an investor in the stock of a public company, the most you can lose is the amount you have invested. Stockholders are not jointly and severally liable for the actions and debts of the company in the way partners in a partnership are.",Investing in Stocks: Large corporations trade their stock on public stock exchanges. This allows investors to invest in corporations to generate short-term gains or long-term returns. Most individuals indirectly invest in stocks through pension plans even if they do not actively trade on exchanges.
53,The value of any investment is found by computing the:,present value of all future sales,present value of all future liabilities,future value of all future expenses,present value of all future cash flows,D,"The correct answer is Option D.
When investors invest their money in any investment, they calculate its value. They expect their investment to earn income in addition to value appreciation. Future cash flows from the investment play an important role in determining its value. The current worth of all the future cash flows is computed to find the value of the investment.
Explanation of Incorrect options:
Option A: The present value of all future sales is not computed to determine any investment's value.
Option B: Future liabilities are not considered for calculating the value of any investment by discounting them to their present value.
Option C: Future value of all future expenditures is an incorrect measurement of the investment value.","Investment: When an individual or any organization purchases any asset to earn a certain income, such an asset is known as an investment. Its value can increase or decrease over a specified period."
