id,question,A,B,C,D,Answer,Explanation,Hint
40,"A $12,000, 5% note is dated May 18 and is due in 90 days. Using a 360-day year, the maturity value would be:","$12,000.","$12,150.","$12,175.","$12,050.",B,"The correct answer is
b. $12,150
.
The maturity value of a note consists of two components:
Face value = $12,000
Interest due on the note (Note 1) = $150
Arranging these components logically gets us to the following number:
Note's maturity value = Face value of the note + Interest on the note
Note's maturity value = $12,000 + $150
Note's maturity value = $12,150
Note 1:
The interest on the note should be calculated at $12,000 @ 5% for 90 days.
Interest on the note = Face value of the note × Interest rate × {eq}\dfrac{90}{360} {/eq}
Interest on the note = $12,000 × 5% × {eq}\dfrac{90}{360} {/eq}
Interest on the note = $150",Notes Payable: Notes payable are an obligation arising from the amount borrowed by the business from the lender against a note. It contains a promise confirming the repayment of the face value and interest on the due date.
41,A mountain bike has a cash price of $690.00. Eric purchases the bike by making a down payment of $69.00 and 24 payments of $38.74. Find the finance charge.,$621.00,$308.76,$69.00,$310.50,B,"The correct option is
option b. $308.76
.
Given information:
Cash price = $690
Down payment = $69
Amount of 24 payments = $38.74
The finance charge can be calculated by deducting the total cash price from the total amount paid:
{eq}\begin{aligned} \text{Finance}\ \text{charge} &=\left( \text{Down}\ \text{payment}+\text{Total}\ \text{of}\ \text{all}\ \text{payments} \right)-\text{Cash}\ \text{price} \\ &=\left( \$69+\$38.74\times 24 \right)-\$690 \\ &=\left( \$69+\$929.76 \right)-\$690 \\ &=\$998.76-\$690 \\ &=\$308.76 \end{aligned} {/eq}
Thus, the finance charge amounts to $308.76.","Finance Charge: A finance charge refers to the total cost of borrowing funds paid to the lender by the borrower. Finance charges can be paid as interest payments, one-time fees, etc. on the borrowed amount."
42,Choose the best answer to explain interest.,Interest is the return the company receives for selling bonds.,Interest is a fee the investor pays to purchase a bond.,Companies aren't required to make interest payments.,Interest is a fee the company pays to borrow money.,A,"Whenever we wants to borrow money, it would come with interest, interest is the fee which is paid to lender to compensate for his earnings which he could have get if the money was invested somewhere else.
Interest is the cost for company when it sells bonds, it is return for the investor who invests in such bonds. Hence option (a) is not correct.
Investor pays a certain price to purchase a bond, interest is received by him at specific intervals. Hence option (b) is not correct.
Companies are required to make interest payments if they have borrowed money. Hence option (c) is not correct.
Interest is a fee the company pays to borrow money. This statement is correct and hence option (d) is correct.
So the correct answer is
Option (d)","Interest Rate The value of money changes with time. A sum of money which is worth $1,000 today would not be of the same value if it is received at a later point of time. The reason could be inflation, changes in the economy etc. To save themselves from this depreciation of value, lenders often charge interest on the money. Interest rate factors return for lenders, time value of money, risk associated with borrower etc."
43,"On December 31, the end of an annual accounting period, interest in the amount of {eq}\$500

{/eq} has been earned but has not been received. The correct entry on December 31 is:","Interest Receivable 500, Interest Revenue 500","Cash 500, Interest Revenue 500","Accounts Receivable 500, Interest Expense 500",No entry.,A,"The answer is
A. Interest Receivable 500, Interest Revenue 500
Accounts
Debit
Credit
Interest Receivable
500
Interest Revenue
500
The interest is already earned which qualifies it to be recognized as an income and since it is not yet received, it should be a receivable of the company.",Interest: Interest is an expense of the debtor and an income of the creditor. It will be presented in the income statement as other income for interest income and interest expense as deduction to operating come.
44,"An individual wishes to borrow $10,000 for a year and is offered the following alternatives:",A 10 percent loan discounted in advance.,An 11 percent straight loan (interest paid at maturity),,,A,"(1)
10%
Interest is paid at present
Loan *Interest rate
=10,000*10%
=$1,000
effective rate
=interest/amount received today *100
=$1,000/(10,000-1,000interest)*100
=$1000/$9000 *100
=11.11%
(2)
11%
Interest is paid at the end of year
=Loan*interest rate
$10,000*11%
=$1,100
Effective rate
=$1,100/$10,000
=11%
Thus, option 2 will result in lower interest cost
Option a) is more expensive",Interest On Loan When we borrow money there is an interest cost attached to it. Interest depends upon the rate and time of interest payment. Interest rate is determined at the time of taking loan.
45,"Genetech has $2,000,000 in assets, and has decided to finance 30% with long-term financing (13% rate) and 70% with short-term financing (9%) rate. What will be their annual interest costs?","$78,000","$126,000","$440,000","$204,000",D,"The long-term financing rate is 13%. The Interest cost on 30% of the amount will be
= 0.30 x $2,000,000 x 0.13
= $78,000
The interest cost on the remaining 70% of the amount will be
= 0.70 x $2,000,000 x 0.09
= $126,000
Total annual interest cost is
= $78,000 + $126,000
= $204,000
The correct answer is
Option d.","Financing with Debt Capital: Financing with debt capital comes with the advantage of the interest tax shield. Using equity financing to raise a large sum of capital proves very costly for the firm. Due to this reason, part of the amount is raised through borrowed capital."
46,"James borrows $10,000 from the bank. By the time the loan is repaid, James has paid the bank $10,400. What does the additional $400 represent?",Inflation rate,Purchasing power of money,Interest,Investment,C,"The correct answer is option C) Interest.
The $400 additional payment on the $10,000 loan is considered interest. Interest is an expense for the borrower and an income for the lender. It is a fee or charges that the borrower pays to the lender for the use of money borrowed. The amount of interest charged depends on the amount borrowed, the duration of the loan, and the interest rate. The interest rate is the percentage of the loan amount charged as interest on top of the principal amount.
Incorrect Options
Option A) Inflation rate is incorrect. The inflation rate measures how quickly the prices of goods and services are rising.
Option B) Purchasing power of money is incorrect. Purchasing power is the amount of money a person has available to purchase goods and services.
Option D) Investment is incorrect. Investment is making money by putting money into assets such as stocks, bonds, real estate, commodities, or businesses to generate income or capital gains.","Expense: Expense is the cost incurred for goods or services. It is an outflow of money from a person, organization, or business for something of value. Expenses can be fixed and variable and classified as direct, indirect, or capital."
47,"Roman Company issued {eq}\$600,000

{/eq} of {eq}6\%,\ 5

{/eq}-year bonds at {eq}98

{/eq}, with interest paid annually. Assuming straight-line amortization, what is the total interest cost of the bonds?","{eq}\$180,000

{/eq}.","{eq}\$192,000

{/eq}.","{eq}\$168,000

{/eq}.","{eq}\$174,000

{/eq}.",B,"Answer:
b. $192,000
Amount
Face Value
$600,000
Multiply: Interest Rate
6%
Annual Interest
$36,000
Multiply: Years
5 years
Total Interest Payment
$180,000
Add: Discount ($600,000 x (100% - 98%))
12,000
Total Interest Cost
$192,000","Interest Expense: Interest expense is the result of borrowing a sum of money. In the income statement, earnings before interest and taxes (EBIT) less the interest expense will result in the earnings before tax (EBT)."
48,"In a product structure, each product is treated as a _____ ; that is, the expenses related to a product are subtracted from the revenues generated by selling it.",profit center,cost center,core competency,functional division,A,"A) profit center
In the product structure, each product performs the essential role because the trading of the product can generate lots of profits. This product implies the profit calculation which is generally detected by extracting the differences of costs and all revenues.",Expenses The expenses are generalized as the monetary costs which are usually spent in the firms' operations. The business firms need to manage all expenses with respect to the usage of few inputs and materials in the production process.
49,"Spencer's Home Repair borrows $3,000 at 12.75% interest, for 330 days. If the bank uses the exact interest method, how much interest will the bank collect?",$300,$340,$345.82,"$5,200",C,"The correct option is
C. $345.82
The annual interest rate is 12.75% while Spencer's Home Repair borrowed money only for 330 days.
So we need to calculate the interest rate for 330 days.
The interest rate for 330 days will be
{eq}=\dfrac{12.75\%}{\text{365 days}} \times \text{330 days}\\ =11.52739% {/eq}
{eq}\begin{align} \text{Interest} &= \text{Loan Amount} \times \text{Interest Rate}\\ &= \$3,000 \times 11.52739\%\\ &= \$345.82 \end{align} {/eq}",Interest: The interest is the portion that the borrower pays to the lender for use of the lender's money. The interest provides for the opportunity cost of the lender. Interest can be either simple interest or compound interest.
50,Interest cost incurred in purchasing an asset that is ready for its intended use should be:,written off over the remaining term of the debt.,be accumulated in a separate deferred charge account and written off equally over a 40-year period.,not be written off until the related asset is fully depreciated or disposed of.,none of these answers are correct.,A,"The correct option is a. written off over the remaining term of the debt.
The interest cost incurred is related to the debt incurred and not directly to the asset purchased. Interest is therefore recognized as an expense based on the carrying amount of the debt and the effective interest rate. The only time a portion of an interest expense can be added to the cost of an asset is when the company constructs the asset and incurs interest during the construction period.
Interest is never accumulated in a separate deferred charge account or not written off until the asset is fully depreciated or sold.","Interest Expense: Interest is the cost of debt, and it is typically incurred on all long-term debt and some short-term liabilities like notes payable. The interest expense is presented in the non-operating section of the income statement."
