id,question,A,B,C,D,Answer,Explanation,Hint
37,Which of the following payroll taxes are usually filled and remitted annually?,Federal unemployment taxes.,FICA taxes.,State unemployment taxes.,Federal and state unemployment taxes.,A,"The correct option is a.
Federal unemployment taxes are usually filled and remitted annually by the employer. The federal unemployment tax act imposes a federal unemployment tax on any business with employees. As per the act, employers are required to pay tax annually, becoming part of payroll taxes.
Explanation of incorrect option:
Option b: Full form of FICA is the Federal Insurance Contributions Act. FICA taxes are required to pay by the employer quarterly. Tax revenue generated from FICA taxes is used to fund the programs.
Option c: State unemployment taxes is one of the payroll taxes levied by some states that require their employer to pay tax. State unemployment taxes are required to pay by the employer quarterly.",Payroll taxes: Payroll tax is a tax paid by the employer directly to the government on behalf of an employee. It is calculated on the salary or wages of an employee. These taxes are used for the welfare of society.
38,Which of the following will have no effect on an employee's take-home pay?,Social Security tax,Unemployment tax,Marital status,Number of exemptions claimed,B,"Let us look at the alternatives
a. Social Security tax
Social Security tax  is one of the withholding taxes that affect take-home pay
b. Unemployment tax
This is the correct option. Only employers (and not employees) pay unemployment tax in the USA
c. Marital status
This affects the federal income tax withheld, which in turn affects the take-home pay
d. The number of exemptions claimed
This also affects the federal income tax withheld.","Gross and Net Salaries An employee's gross salary is his/her total earnings for the period, often calculated using the hours worked and the hourly rate. Their net salary is the gross salary minus certain mandatory and voluntary payroll deductions."
39,Which of the following is the type of account that represents taxes withheld from employees' gross pay?,Asset,Expense,Contra asset,Liability,D,"The correct answer is option (d).
All the taxes that are withheld from the gross pay of employees are considered under the liability account in the balance sheet.
The tax liabilities of employees' pay are cleared from the balance sheet when that amount is paid out to the government. All the business does not consider these taxes as an expense, it is only considered as a liability.","Employees' Gross Pay Employees' gross pay is a term that can be defined as the sum of money that an employee has earned for the work that he has done for the business. It is considered as a salary from which the deductions of income tax, PF, etc., had not been made."
40,Which of the following payroll taxes is not paid by the employee?,federal unemployment tax,federal income tax,state income tax,FICA (Social Security and Medicare),A,"The correct option is:
Option A: federal unemployment tax
.
Option A: Federal Unemployment Tax Act (FUTA) is a payment that is provided to employees who have lost their occupation as compensation for unemployment. FUTA tax is solely the employer's liability and is not collected from employees. Thus, this option is accurate.
Option B: Federal income tax specifies the tax amount deducted as per the IRS table publication 15T and withholding methods are applied as per IRS regulations. Form W-4 provides the details on how this tax is to be paid. So, this option is incorrect.
Option C: State income tax is solely indemnified by the employee as this tax is provided to the state by its residents. This tax varies from location to location. So this option is also inaccurate.
Option D: FICA comprises Medicare tax and Social Security tax, which the federal government makes mandatory to be paid by the employee and employer at different rates according to the employee's earnings. So, this option is also false.",Payroll Tax: Payroll tax describes the amount restrained from the employee's paycheck and is paid by the entity's employer to the IRS. These taxes are mostly based on employees' salaries and wages.
41,The Salaries Payable account is an example of an unearned revenue account.,True,False,,,B,"False
For instance, the Salaries Payable account is not a type of unearned revenue. When a business receives payment in advance of providing the promised goods or services, this is known as ""unearned revenue."" The revenue has been received but has not been earned, so it is considered a liability for the business. Salaries Payable, on the other hand, is a liability account that keeps track of unpaid employee wages. It's a promise that the business will pay workers a wage for their efforts. That's why you won't find the Salaries Payable account listed under ""unearned revenue,"" but rather among the ""accruals"" in your balance sheet.","Payroll Taxes: Payroll taxes are a source of income for the government, paid by the employers on behalf of the employees and used for funding the welfare programs related to employees and unemployed people."
42,Which of the following is a factor in the determination of the amount of social security tax to withhold from an employee's pay?,Hours worked during the pay period.,Marital status.,Withholding allowances claimed on Form W-4.,Gross wages,D,"The answer is
option D.
Gross wages are one of the factors in calculating social security taxes, aside from the tax rate and the maximum amount prescribed by law. It is calculated as taxable earnings times the tax rate. The hours worked during the pay period, marital status, and withholding allowances are not considered for the computation of social security tax.","Payroll Taxes: One of the payroll taxes is the FICA taxes, which include Medicare taxes and social security taxes. The latter is calculated with a maximum earnings amount, while the former has no limit."
43,The amount of federal income tax withheld depends on the employee's annual earnings rate and the number of withholding allowances claimed by the employee.,True,False,,,A,"The statement is TRUE.
The amount to be withheld from the salary of an employee can be calculated using payroll software, various internet resources, or the wage bracket tables published by the IRS. The amount depends on two factors; the earnings of the employee and the number of withholding allowances, which is based on the employee's number of dependents that for whom they can claim income tax deductions on their personal income tax returns.",Federal Withholding Tax: Federal withholding tax is an income tax that employers are required to deduct from the salaries of their employees and pay over to the federal government. The payroll department of a company is responsible for calculating the correct amount to withhold.
44,Payroll taxes typically include all of the following except:,Social Security tax,Federal excise tax,Medicare tax,Federal income tax,B,"Answer choice:
b.  Federal excise tax
Explanation:
Payroll taxes include social security tax, Medicare tax, federal income tax, state income tax, and unemployment tax.  Payroll taxes are taxes associated with the payroll of employees.  These employees are considered W2 employees.  A federal excise tax is a tax that is imposed on certain types of goods and services but not on payroll.",Payroll Tax: Payroll tax is the topic of many accountants and managements conversations.  Payroll taxes must be properly accounted for and disbursed to the appropriate party on time to ensure the company is in compliance with payroll tax law.
45,Which of the following is a tax borne by the employer but not the employee?,medicare taxb. social security taxc. state income taxd. s.s. tax.,,,,C,"The correct option is c. state income tax.
State income tax is a form of tax that various states levy on corporations. This tax is paid only by the employers. Every state has its own rate of tax for which they levy on employers. Employees, individually, are not required to contribute to this tax.
Analysis of the incorrect options:
a. Medicare tax is a tax levied by the federal government on both employers and employees. The amount collected through this tax contributes to funds kept for medicare insurance programs. Both employers, as well as employees, are liable to pay the Medicare tax.
Therefore, this is an incorrect option.
b. Social security tax is a type of tax that contributes to the funds for benefits provided to underprivileged people, retired people, and survivors. The social security tax is a mandated tax that is paid by employers and employees equally.
Therefore, this is an incorrect option.
d. S.S. Tax is an acronym used for Social Security Tax. The proceeds from this tax are used by the federal government for social security programs. Employers, as well as employees, contribute to the funding of social security programs in the form of S.S. Tax.
Therefore, this is an incorrect option.","Taxation Taxation refers to the monetary imposition that federal, state, and local governments levy on individuals, businesses, and entities. Tax is considered the main source of income for different governments that they use in various areas such as development schemes, defense, and social and security programs."
46,"FICA Taxes Payable was credited for $7,500 in the entry when Antonio Company recorded payroll. When Antonio Company records employer's payroll taxes, FICA Taxes Payable should be credited for:",$0.,"$7,500.","$15,000.",Some other amount.,B,"Answer choice:
b.  $7,500
Explanation:
FICA taxes payable should be credited for $7,500 when Antonia Company records employer's payroll taxes.  Employees are responsible for half of the FICA taxes and employers are responsible for the other half.","Payroll Taxes: Three examples of payroll taxes are social security, medicare, and unemployment taxes.  These taxes are paid to the appropriate party based on the wages earned by the employee and the amount of wages that are applicable to each type of tax."
47,Net pay less one or more deductions equal gross pay. True or false?,True,False,,,B,"False
Gross pay is the amount an employee receives before taxes, deductions, and other withholdings are subtracted, while net pay is the amount the employee actually receives.
Taxes, retirement payments, insurance premiums, and other costs may all be subtracted from a worker's gross pay. Individual factors such as tax filing status and participation in employer-provided benefit programs can affect the total amount of these deductions.","Social Security Tax: Social Security taxes are the tax deducted from the paychecks of the employees, and the employer also pays the amount from their side. These funds are used to fund social security benefits."
48,An example of an optional deduction from pay for an employee would be:,FICA,state income taxes,charitable contributions,federal income taxes,C,"The correct option is c. charitable contributions
Reason: The charitable contribution is an optional deduction because it is included in the list of the voluntary payroll deduction or such deduction cannot be made without authorization of the employee. Therefore, the above option is correct.
Explanation for incorrect options: FICA, state income tax and federal income tax are the necessary or mandatory deductions that are to be made from the salary of the employee without any authorization from the employee.",State income tax: The fee charged directly on the income earned by the state government is known as state income tax. A taxpayer has to file for the state income tax return for the income earned in every state which is charging state income tax.
49,The employer is responsible for which of the following payroll taxes?,6.2% FICA OASDI tax,1.45% FICA Medicare tax,Federal and state unemployment taxes,All of the above,D,"The answer is
d. All of the above.
Employers are required to pay for the Federal and State unemployment taxes.
Employers are responsible a half of Social Security  and Medicare taxes, that matches the employees' contribution at 6.2% and 1.45% respectively.","Payroll Taxes: Payroll taxes will be charged to both employers and employees. Depending on the type of payroll tax, the tax rate will be different. There are some common payroll taxes such as federal withholding tax, federal unemployment tax, etc."
50,The Form W-4 is the source of information to complete the annual earnings statement.,True,False,,,B,"b. False
The annual income statement is not completed using data from the Form W-4. The employer will give the worker a Form W-2, or annual earnings statement, at the end of each year. This form will detail the worker's pay and any taxes that were withheld from that pay. However, the Form W-4 is filled out by the employee and used to calculate the amount of federal income tax that will be withheld from their pay. The employee's filing status, the number of allowances claimed, and the need for any additional withholdings are all included. While the Form W-4 is essential for calculating tax withholding on a monthly basis, it is not required for filing the W-2, the annual earnings statement.","Payroll Tax: Government programs that help workers and the unemployed are supported in part by payroll taxes, which are levied on employers on behalf of their employees. The employers pay that from the paychecks of the employees."
51,Which of the following is classified as an accrued payroll liability?,"Federal Income Tax Withheld: yes, Employee's Share of F.I.C.A. Taxes: yes","Federal Income Tax Withheld: yes, Employee's Share of F.I.C.A. Taxes: no","Federal Income Tax Withheld: no, Employee's Share of F.I.C.A. Taxes: no","Federal Income Tax Withheld: no, Employee's Share of F.I.C.A. Taxes: yes",A,"The correct answer is
a. Federal Income Tax Withheld and Employee's Share of F.I.C.A. Taxes
. They are classified as an accrued payroll liability because:
Federal Income Tax Withheld represents an amount deducted from employees' gross pay that must be paid to the income tax authorities on a stipulated date. It is, therefore, a current liability that the employer incurs on the date the pay period ends.
Employee's Share of F.I.C.A. Taxes represents deductions from gross salaries that must be paid to the relevant authorities on the FICA tax payment dates. It is also recorded as an accrued payroll liability when the pay period ends.","Payroll Liabilities: On the date a payroll period ends, the employer incurs the liability to pay the wages and salaries of its employees and to pay over the various payroll deductions to the relevant organization. These liabilities are called accrued payroll liabilities."
