id,question,A,B,C,D,Answer,Explanation,Hint
35,"A call option on ABCD stock, with an exercise price of $50, will either be worth $12 or worthless. The call option has a delta of 0.3. What is the binomial spread of possible stock prices?",Low of $22 and high of $62,Low of $50 and high of $62,Low of $58 and high of $62,Low of $38 and high of $62,D,"The correct answer is option
D. Low of $38 and high of $62.
To answer this problem, we must compute the change in stock price to get the binomial spread of possible stock prices. Accordingly, we know that:
Option Delta = Change in option price / change in stock price, therefore,
Change in stock price = change in option price / Option Delta
Change in Option Price = $12
Option Delta = 0.30
Change in stock price = $12 / 0.30
Change in stock price = $40
Thus, based on the options above, option D. is the correct answer. The binomial spread of possible stock prices is low at 38 and high of 62.","Options: In finance, options are the right, not an obligation, to perform a particular transaction at a specified date on particular terms. It has wide applicability and can be linked to a variety of assets. Accordingly, options can be categorized into put options and call options."
36,A European option with a later exercise date may trade potentially for less than an otherwise identical option with an earlier exercise date.,True,False,,,A,"The statement is true. A European option is traded only at the expiration date or exercise date. In case the exercise dates of one European option is longer than another European option. Then, the option with a longer exercise date takes time to exercise than the option with a shorter exercise date.","Derivative A derivative is a type of commercial security in which the value derived from a specific asset, like currencies, shares, and so on, typically it is an agreement formed by individuals on an agreed underlying asset at a fixed price and time. Example: Option."
37,An investor owns a call option on 100 shares of XYZ stock with a strike price of $25.,Does the investor exercise the option if on the day the option expires the price of the stock is $30 per share?,What is the cash flow on the day the option expires if the price of the stock is $30 per share?,,,A,"a.
Yes, the option will be exercised if the market price is higher than the strike price.
The call option allows the investor to purchase 100 shares of XYZ stock at the price of $25 each.  If he/she exercises the option, the investor will be able to purchase each share for $25 and sell it for $30, thus realizing a $5 profit per share.
b.
The cash flow from exercising the option is:
{eq}Cash \ flow = (Selling \ price-Purchase \ price)*Shares \ per \ contract\\

Cash \ flow = (30-25)*100\\

Cash \ flow = \$500\\

{/eq}
The cash flow on the day the option expires is $500.",Option Cash Flows: The cash flows of an option consist of two parts.  The first part is negative.  It is the option premium paid by the investor when he/she acquires the option.  The second part is either zero or positive.  It is the profit from the option on the date it expires.
38,A put option in which the stock price is $21.5 and the exercise price is $22 is said to be:,in-the-money.,out-of-the-money.,at-the-money.,exercisable.,A,"The answer is
a. in-the-money.
Given information:
Market price = $21.50
Strike price = $22
Intrinsic value = Strike price - Market price = $22 - $21.50 = $0.50
A positive intrinsic vale indicates that the put option happens the in-the-money position.","Put Option: A put option is a derivative that helps investors to limit the potential loss if the price of a security falls down in the future. In detail, a put option allows an investor to sell underlying securities at a predetermined price at a specific future date."
39,A _____ put seller has the possible obligation to buy stock at the strike price.,Long.,Short.,Strike.,,A,"The correct answer is A.
The long-put seller is obligated to purchase the stock from the holder of the put option. The obligation requires the put seller to buy the underlying asset from the put buyer. The asset is bought at the strike price. The seller has the obligation because they receive an upfront premium for such obligation.
The explanation for incorrect answers is:
Option B is incorrect as the short put seller is provided with a premium for writing the option, and the premium is the profit they receive. They are not obligated to buy stock.
Option C is incorrect as the strike seller does not have this obligation to buy the stock.",Put to Seller: Put to seller means the procedure to be followed in the exercise of the put option. This procedure involves the put writer obtaining the underlying shares. The put holder has the right to sell the put option before the option matures.
40,Suppose there is a risk premium of $1.00. The spot price is $10.00 and the futures price is $12.00.,$22.00,$13.00,$11.00,$10.00,B,"The answer is
b. $13
Given information:
Futures price = $12
Risk premium = $1
Expected price = Futures price + Risk premium = $12 + $1 = $13","Derivative: A derivative is an agreement between two parties about a future transaction of buying or selling a particular item at a predetermined price. There are some common derivatives such as futures, forwards, and options."
41,True or False: An American option can be exercised only at specified times prior to the expiration date.,True,False,,,B,"The statement ""An American option can be exercised only at specified times before the expiration date"" is
false
.
It is because the American option has the feature of allowing the holder to exercise the option prior to the expiration date. The holder of the option can exercise the option if the position is profitable without any bounds before the expiration; it does not constrain the holder to only exercise at some specific times. The statement explains that the Bermuda option, which is a modified version of the American option, allows the holder to exercise the option only on some specific dates.","Options: Options can be explained as financial derivative instruments that have the inherent feature of enabling the holder to exercise the options at his will but do not obligate him to do so. Options are of three types: American options, European options, and Bermuda options."
42,XYZ CORPExerciseNYSEDatePricePriceCloseCallsOCT8516 3/4101 11/16OCT9012101 11/16OCT957 5/8101 11/16PutsOCT851/8101 11/16OCT903/8101 11/16OCT9513/16101 11/16,"If you establish a long strip using the options with a 90 exercise price, what is your dollar gain or loss if at expiration XYZ is trading at 101 11/16?","If you establish a long strip using the options with a 95 exercise price, what is your profit or loss if at expiration XYZ is trading at 101 11/16?","If you establish a long straddle using the options with a 95 exercise price, what is your dollar gain or loss if at expiration XYZ is trading at 101 11/16?",,A,"a.
To establish Long Strip we need,
Buy 1 Call
Buy 2 Puts
Strike price: 90
Spot price: 101.69
Loss on call: 101.69-90 -12 = 0.31
Loss on Put: 2*0.375 = 0.75
Net loss: 1.06
b.
To establish Long Strip we need,
Buy 1 Call
Buy 2 Puts
Strike price: 95
Spot price: 101.69
Loss on call: 101.69-95-7.625 = 0.935
Loss on Put: 2*0.813= 1.626
Net loss: 2.561
b.
To establish Long Straddle we need,
Buy 1 Call
Buy 1 Puts
Strike price: 95
Spot price: 101.69
Loss on call: 101.69-95-7.625 = 0.935
Loss on Put: 1*0.813= 0.813
Net loss: 1.748",Strip and Straddle Strip is an extension of straddle strategy. It case of straddle an investor has to long or short one put and 1 call but in strip investor long one call and long 2 put. The market outlook is same in both the strategy i.e. market is going move significantly.
43,Suppose that a stock sells at a price of $50 on the expiration date. Compute the price of a put option if the option strike price is $80.,$20,$30,$40,$50,B,"The correct answer is B) $30.  Computation support is below.
At expiration, the price of a put option would be equal to its intrinsic value.  In this case, this reflects the difference between the exercise price ($80) and the underlying stock price ($50).  Therefore, this price is $30 ($80 - $50 = $30).","Strike Price: For a stock option, the strike price, which is also referred to as the exercise price, is the price at which the option can be executed.  For example, consider a call with a strike price of $25.  This means the option can be executed at a price of $25.  This would generate a payoff for any underlying stock price above $25."
44,A share of stock can be thought of as a call option on the assets of the firm with a strike price equal to the face value of debt.,True,False,,,A,"The answer is
a. True
.
The statement given in the question is true. This is because, if liquidation of a firm occurs, its shareholders get the amount of money equal to the value of equity minus the value of debt. If the debt is more valuable than equity, the holders of the stock will receive nothing but if the opposite is true, they will receive the difference between these two amounts. That is why a shareholder's investment can be compared with having a call option on the company's assets whose strike price is the value of debt.","Call Option: A call option is a contract that allows the option buyer to purchase a given asset at a specific date and price. It is important to note that the option does not necessarily have to be exercised as it is only the right to buy the underlying asset, and not the obligation."
45,"How can a trader produce a short vega, long gamma position?","Buy short-maturity options, sell long-maturity options.","Buy long-maturity options, sell short-maturity options.",Buy and sell options of long maturity.,Buy and sell options of short maturity.,A,"Correct Option:
A .
Explanation for the correct answer:
A short Vega is possible only on buying the options having maximum 3 months to maturity and selling it with the maturity more than a year i.e long maturities. Because Vega is sensitive to the implied volatility.
Explanation for the incorrect answers:
Option: B - When buying long maturity & selling short maturity options, gamma will be largest but Vega cannot be static as short as per the requirement hence it is not possible.
Option: C- There has to opposite directional actions for short Vega and Long gamma. So selling & buying both of long maturity is not possible.
Option: D-  There has to opposite directional actions for short Vega and Long gamma. So selling & buying both of short maturity is not possible.",Trader: A trader is a person who buys & sells the stocks as an asset for himself or for anyone else in which the difference in buying & selling price turns his return. All traders can be said as investors but not all investors as trader.
46,Which of the following statements is FALSE?,The option price is more sensitive to changes in volatility for at-the-money options than it is for in-the-money options.,A share of stock can be thought of as a put option on the assets of the firm with a strike price equal to the value of debt outstanding.,"In the context of corporate finance, equity is at-the-money when a firm is close to bankruptcy.","Because the price of equity is increasing with the volatility of the firm's assets, equity holders benefit from a zero-NPV project that increases the volatility of the firm's assets.",B,"The incorrect option is
B) A share of stock can be thought of as a put option on the assets of the firm with a strike price equal to the value of debt outstanding.
When the strike price is equivalent to the value of debt outstanding, then the share of stock is considered as a call option.
The explanation for correct options:
Option A: Generally, the value of the option will fluctuate to volatility more than with at-the-money option rather than in-the-money options.
Option C: Equity always comes to at-the-money if a company is at the edge of bankruptcy.
Option D: Equity holders get an advantage of a neutral NPV project when the volatility of the assets increases as it increases the value of the equity.",Equity share An equity share is a portion of shares of an organization; those who own such shares become part of the business and they are called equity shareholders. These shareholders can participate in voting and have the right to choose the board of directors.
47,A purchaser of a currency put option buys the right to sell a specific currency at a specific price within a specific period of time.,True,False,,,A,"The statement is TRUE.
A put option provides the purchaser a right to sell underlying assets or securities at a given price after a specific period. Both the selling price and the date of sale are predetermined when the put option is written by its seller.","Derivatives: A derivative is a security that its value is derived from underlying securities. In practice, there are some common types of derivatives: call option, put option, futures contract, and forward contract."
48,A European option on a stock is more valuable than an otherwise similar American option on the same stock.,True,False,,,B,The answer is b. False.  American options offer a higher degree of flexibility with regard to exercisability.  This flexibility is worthwhile and makes American options generally more valuable than European options.,"American vs. European Options: The primary difference between an American and a European option relates to the exercise date.  A European option may be exercised only at expiration, while an American option can be exercised at any time prior to expiration."
49,"An investor purchases a call option and its underlying stock on the same day. If the stock appreciates by 25%, the call option will appreciate by:",more than 25%,less than 25%,exactly 25%,none of the above,A,"The answer is
A) more than 25%.
Value of call option = Market price - Strike price - Premium
If the market price increases by 25%, but strike price and premium stay unchanged, the percentage increase in option value will be more than 25%.","Call Option: A call option refers to a right of purchasing underlying securities at the strike price in the future. A call option will be executed when the market price is greater than the strike price. Usually, an investor will purchase a call option if he expected the market will increase at the option expiry."
50,Suppose that a stock sells at a price of $10 on the expiration date. Compute the price of a call option if the option strike price is $20.,$20,$30,$40,$0,D,"The answer is
D) $0.
On the expiration date, the market price of the stock is less than the strike price so, the price of this call option would be $0.",Call Option: A call option is a right to purchase the underlying securities at the strike price on the expiration date. A call option should be purchased if the investor believes that the price of the securities will increase in the future.
51,Which of the following affects the value of a call option?,I and III only,II and IV only,"I, II, and IV only","II, III, and IV only",C,"The correct answer is c.
The value of a call option is affected by three factors:
1) The strike price is the value of the underlying asset. If the strike price is low, the call option is valuable due to the difference between the strike price and stock value. The more the stock value is above the strike price, the chances of profit also increase.
2) The longer the time remaining in the expiry of the contract, the more valuable it is. This is because it provides more time for the value of the asset to increase.
3) The call option is directly proportional to its risk-free rate. This means that the value of the call option will increase with an increase in the risk-free rate and vice-versa.",Call Option: A call option is a contract between two parties giving one of them the right to buy an asset at a pre-determined price within a pre-determined period. The contract is made for the purchase of an underlying asset.
52,A call option is said to be __________ when the market price of the underlying security exceeds the exercise price.,in-the-money,at-the-money,out-of-the-money,none of the above,A,"A call option is said to be
a. in-the-money
when the market price of the underlying security exceeds the exercise price.
An option that is in the money is one that will result in a positive payoff, if exercised immediately.  When the market price is above the exercise price, the option holder can purchase the security at the lower exercise price and sell it at the higher market price, thus realizing a profit.  This option is said to be in-the-money.
b. is incorrect.  This is the case when the market price is equal to the exercise price.
c. is incorrect.  This is the case when the market price is below the exercise price, so the option would not be exercised.
d. is incorrect because of a.","Call Option: A call option gives the buyer of the option the right, but not the obligation, to purchases a particular asset at a prespecified price.  This asset may be a real asset or a financial one."
53,"All else equal, as the underlying stock price decreases:",The call price increases.,The put price decreases.,The put price increases.,There is no effect on put price.,C,"The answer is C. The put price increases.  The payoff on a put option is equal to the exercise price less the underlying stock price.  So, as the stock price declines, the payoff becomes larger, which results in a greater value assigned to the option.","Put Option: A put option is a derivative security.  This means it derives its value from an underlying security.  IN the case of a stock put option, it grants the holder the right, but not the obligation, to sell the underlying stock.  This differs from a call option, which grants the holder the right to buy the underlying stock."
54,The potential loss for a writer of a call option on a stock is _____.,equal to the call premium,larger the lower the stock price,limited,unlimited,D,"The potential loss for a writer of a call option on a stock is
unlimited
.
The situation of loss to a seller occurs when the price starts going up and goes above the agreed price. The loss linked to the seller is unlimited since the asset price can rise to infinity. Hence, option D is valid.
The explanations for incorrect options are as follows:
Option A: equal to the call premium: To acquire the right associated with a call option, a buyer is required to pay some amount to the seller, which is in the form of a premium. In the case of the seller, the maximum profit is equal to the amount received and not the maximum loss. Therefore, it is incorrect to say that the loss is equal to the call premium due to the situation of potentially unlimited loss. Hence, option A is incorrect.
Option B: larger the lower the stock price: It is also incorrect since profit is generated for a seller when the price falls.
Option C: limited: It is incorrect since the potential loss is unlimited.","Call Option: A call option provides a choice under which a buyer has the right to acquire or buy an asset. The choice is exercised only when it is beneficial for the option buyer. However, there is no compulsion on the buyer to exercise the option, since the buyer receives a choice and not an obligation."
