id,question,A,B,C,D,Answer,Explanation,Hint
33,The interest rate on a personal loan is {eq}2.5\% {/eq} per month. What is the nominal annual rate?,{eq}130\% {/eq} p.a. compounded annually.,{eq}30\% {/eq} p.a. compounded monthly.,{eq}34.5\% {/eq} p.a. compounded monthly.,{eq}2.5% {/eq} p.a. compounded monthly.,C,"The answer is
c. 34.5% p.a. compounded monthly.
Given information:
Monthly interest rate (I) = 2.5%
Number of months per year (N) = 12
Estimate the loan's annual percentage rate (APR):
{eq}\text{APR} = \displaystyle \text{I} \times \text{N} = 2.5\% \times 12 = 30\% {/eq}
Estimate the loan's effective annual interest rate (EAR) if it is a monthly compounding interest loan:
{eq}\text{EAR} = \displaystyle (1 + I)^N - 1 \\ \text{EAR} = \displaystyle (1 + 2.5\%)^{12} - 1 \\ \text{EAR} = 34.50\% {/eq}","Interest Rate: A loan's interest rate refers to the financing cost of taking the loan. Generally, a lender will quote the financing cost by a nominal interest rate. However, the effective financing cost will be higher if the lender charges the borrower a compounding interest."
34,Which of the following investments has the highest effective annual return (EAR)? (Assume that all CDs are of equal risk.),A bank CD that pays 7.10 percent compounded monthly,A bank CD that pays 7.25 percent compounded semiannually,A bank CD that pays 7.30 percent annually,A bank CD that pays 7.00 percent interest compounded daily,B,"The correct answer is
B) A bank CD that pays 7.25 percent compounded semiannually
.
The effective annual return (EAR) of an investment can be calculated using the following formula:
{eq}\rm EAR=\left(1+\dfrac{r}{n} \right)^n-1 {/eq}
Where,
{eq}r {/eq} is the nominal interest rate or the annual percentage rate expressed in decimal form.
{eq}n {/eq} is the number of times interest is compounded per year.
The EAR for each given option can be calculated using this formula and compared to determine the highest among them.
A) Bank CD that pays 7.10 percent compounded monthly
:
Here,
{eq}r=7.10\%=0.0710 \\ n=12; \text{ since there are 12 months in a year} {/eq}
So,
{eq}\begin{align*} EAR_A&=\left(1+\dfrac{0.0710}{12} \right)^{12}-1 \\ &=\left(1+0.0059 \right)^{12}-1 \\ &=1.0734-1 \\ &=0.0734 \\ &=7.34\% \end{align*} {/eq}
B) Bank CD that pays 7.25 percent compounded semiannually
:
Here,
{eq}r=7.25\%=0.0725 \\ n=2; \text{ semiannually means that it is compounded every half year} {/eq}
So,
{eq}\begin{align*} EAR_B&=\left(1+\dfrac{0.0725}{2} \right)^2-1 \\ &=\left(1+0.0363 \right)^2-1 \\ &=1.0738-1 \\ &=0.0738 \\ &=7.38\% \end{align*} {/eq}
C) Bank CD that pays 7.30 percent annually
:
Here,
{eq}r=7.30\%=0.0730 \\ n=1 {/eq}
Hence,
{eq}\begin{align*} EAR_C&=\left(1+\dfrac{0.0730}{1} \right)^1-1 \\ &=\left(1+0.0730 \right)^1-1 \\ &=1.0730-1 \\ &=0.0730 \\ &=7.30\% \end{align*} {/eq}
D) Bank CD that pays 7.00 percent interest compounded daily
:
{eq}r=7.00\%=0.0700 \\ n=365; \text{ since there are 365 days in a year} {/eq}
Thus,
{eq}\begin{align*} EAR_D&=\left(1+\dfrac{0.0700}{365} \right)^{365}-1 \\ &=\left(1+0.0002 \right)^{365}-1 \\ &=1.0725-1 \\ &=0.0725 \\ &=7.25\% \end{align*} {/eq}
The EARs can be compared and clearly option B has the highest effective annual return (EAR) of 7.38% which is greater than the other three options which are 7.33%, 7.3%, and 7.25%.",Effective Annual Return: Effective Annual Return (EAR) is the annualized rate of return considering the effect of compound interest compounded within a year. It is a standardized way of comparing the returns on investments that have different compounding periods or frequencies.
,,,,,,,,
,,,,,,,,
37,"If you borrow $10,000 at 10% annual interest, what is the annual payment if you are making four equal payments?","$3,124.71 ","$3,134.71 ","$3,144.71 ","$3,154.71 ",D,"The correct answer is option
D. $3,154.71.
Given:
Borrowed amount = $10,000
Interest rate = 10%
Number of payments = 4
Plug in these values in the below formula to ascertain the annual payment.
{eq}\begin{align*}

{\rm\text{Annual payment}}\, &= \,\dfrac{{{\rm\text{Borrowed amount}}\, \times \,{\rm\text{Interest rate}}}}{{1 - {{\left( {1 + \,{\rm\text{Interest rate}}} \right)}^{ - \,{\rm\text{Number of payments}}\,}}}}\\

&= \dfrac{{\$ 10,000 \times 10\% }}{{1 - {{\left( {1 + 0.10\% } \right)}^{ - 4}}}}\\

&= \dfrac{{\$ 1,000}}{{0.316986545}}\\

&= \$ 3,154.71

\end{align*}

{/eq}
Thus, the annual payment would be
$3,154.71.","Annual Payments: When a borrower clears the debts by making yearly repayments in installments instead of monthly payments, it is termed annual payments. These payments are determined during the period of loan initiation itself."
38,The annual percentage rate on a credit card determines _____.,the amount of interest you are charged on credit card purchases.,the amount your credit limit can go up within a year.,how many credit cards you can own.,None of the above.,A,"The annual percentage rate on a credit card determines A. the amount of interest you are charged on credit card purchases.

A purchase annual percentage rate (APR) is the interest rate you are charged on purchases when you have a balance on your credit card. However, the rate you pay monthly can vary slightly from the APR.

These answers are incorrect:


B. the amount your credit limit can go up within a year.	No, credit limits are set by the insuring company based on your credit scores.
C. how many credit cards you can own.	No, there is no set limit on how many cards you can own, although you are likely to eventually be turned down for additional credit.
D. None of the above.	No, because answer A. is correct.","Credit Cards: In the United States and other developed countries, using credit to make purchases has become a way of life. Banks and credit unions issue credit cards and cardholders use them to pay their bills and borrow for large purchases. If the balances are not paid off monthly, the borrower pays interest."
39,"Given an EAR of 5.4 percent and compounding period of semi-annual, calculate the APR.",5.47%,5.33%,5.26%,5.40%,A,"The annual percentage rate for given an EAR of 5.4% compounded semi-annually is =
5.329%
.
Given data,
Effective annual interest rate = 5.40%
Compounding frequency per period = 2 (semi-annual compounding)
The annual percentage rate, or APR, can be calculated using the following formula:
{eq}APR=m\times[(1+EAR)^{1/m}-1] {/eq}
Where,
EAR = Effective Annual Rate = 0.054
m = compounding frequency per period = 2
By putting the corresponding values in the above formula, we get
{eq}\begin{align*} APR &= 2 \times [(1+0.054)^{1/2}-1]\\ &= 2\times (1.026645021-1)\\ &=2\times 0.026645021\\ &=0.053290042\\ &=5.329\%\\ \end{align*} {/eq}
Note:
The effective annual interest rate is the actual rate of return that an investor can earn from their investment after taking into account the effect of compounding per period. Similarly, it is the rate at which the interest owed by a borrower on a loan or any debt is calculated.
Returns from different financial products can be compared by comparing their respective effective annual rates with different compounding frequencies, like annually, semiannually, quarterly, monthly, or continuously.
Thus, the EAR increases if the compounding frequency increases for the same nominal interest rate, the highest being if the interest is compounded continuously and the lowest if it is compounded annually.","Annual Percentage Rate: The annual percentage rate, or APR, is the simple interest rate per annum applicable on a loan, mortgage, credit card, etc. It also refers to the yearly interest rate earned on an investment. It is expressed in percentage form. It doesn't take into account the compounding of interest. However, the APR includes any fees or additional costs incurred for borrowing."
,,,,,,,,
41,"If the APR of a savings account is 4.8% and interest is compounded monthly, what is the approximate APY of the account?",10.49%,4.91%,1.05%,4%,B,"The correct answer is closest to option
B) 4.91%
.
The monthly interest rate is given by:
{eq}= \dfrac{\text{Nominal rate}}{\text{Number of months in a year}}

{/eq}
{eq}= \dfrac{4.8\%}{12}

{/eq}
{eq}= 0.4\%

{/eq}
The effective annual rate is computed as:
{eq}= \text{(1 + monthly interest rate)} ^ \text{Number of months in a year} - 1

{/eq}
{eq}= (1 + 0.4\%) ^ {12} - 1

{/eq}
{eq}= (1.004) ^ {12} - 1

{/eq}
{eq}= 1.04907 - 1

{/eq}
{eq}= 4.907\%

{/eq}","Effective Annual Rate: The effective annual rate is the interest rate derived after considering the compounding interval, periodic interest rate, and the number of periods in a year. The effective annual rate is also called the annual percentage yield (APY) while the nominal interest is called the annual percentage rate (APR)."
,,,,,,,,
43,"If you are an investor, which of the following would you prefer?",Earnings on funds invested compound annually,Earnings on funds invested compound daily,Earnings on funds invested would compound monthly,Earnings on funds invested would compound quarterly,B,"The answer is
B. Earnings on funds invested compound daily.
Effective Annual Interest Rate (EAR):
{eq}EAR = \displaystyle (1 + \frac{I}{N})^N - 1 {/eq}, where
EAR: Effective annual interest rate
I: Nominal interest rate
N: Number of compounding periods within a year
According to the effective annual interest rate formula, an investment's EAR will increase as the number of compounding period is increases. Alternatively, the more often the interest is compounded, the higher value the investment will achieve in the future. Hence, the daily compounding will generate the highest EAR, compared to the annual compounding, the quarterly compounding and the monthly compounding.",Effective Annual Interest Rate: The effective annual interest rate (EAR) is an expected rate of return that includes the effect of the compounding interest. It is a relevant metric for benchmarking available investments with different maturities.
44,"If Analog computers can borrow at 9.5% for 1 year, what is the effective rate of interest on a $800,000 loan where a 15% compensating balance is required?",11.18%,17.27%,9.50%,None of the above,A,"Option(A) is correct answer.
Calculation of effective interest rate:
{eq}\begin{align*}

{\rm\text{Effective Interest Rate}} &= \frac{{{\rm\text{Interest Rate}}}}{{\left( {{\rm{1}} - {\rm\text{Compesating Balance}}} \right)}}\\

&= \frac{{9.50\% }}{{\left( {1 - 15\% } \right)}}\\

&= 11.18\%

\end{align*}

{/eq}",Compensating Balance: A sum of money maintained by the borrower with the lender for availing loan at a slightly lower interest rate than the prevailing one is known as the compensating balance.
