id,question,A,B,C,D,Answer,Explanation,Hint
44,Which of the following is used as the equation's numerator when computing the payback period for a capital asset with equal annual net cash inflows?,Expected annual cash inflowB. Amount investedC. Net cash outflowD. Total cash inflows,,,,B,"Option
(B.) Amount invested
is the correct answer.
The time it would take to recoup the value of an investment is often referred to as the payback period. The payback period is determined by dividing the initial investment by all of the yearly cash flow. The payback period is used by account and investment managers to assess whether or not to proceed with an investment.
A. Expected annual cash inflow
is incorrect because the expected cash flows are ignored here. Only actual cash inflows are used, and they are in the denominator.
C. Net cash outflow
is incorrect because it is not taken into account while calculating the payback period.
D. Total cash inflows
is incorrect because it is a part of the denominator; the amount invested is the numerator.","Payback Period: The payback period is the amount of time required to repay the invested amount or to achieve break-even for an investor. Longer payback periods are less appealing, while shorter payback periods are more appealing."
45,A disadvantage of the payback period is that it ignores the time value of money.,True,False,,,A,"Itr is
true
to say that a disadvantage of the payback period is that it ignores the time value of money.
The payback period is a simple capital budgeting technique that determines the time in which an investment will recover its initial investment. The method involves the calculation of the period at which the investment reaches the break-even point and starts generating profits after that. A project with a shorter payback is preferable because the investment will recover sooner. The payback method is used because of its simplicity and ease of use. However, there are many disadvantages to using the payback period method to evaluate capital projects. One of the main disadvantages is that it does not consider the time value of money when evaluating the cash flows. In the simple payback period method, there is no discounting of cash flows. It can lead to inaccurate decisions when choosing a project. The other disadvantages are that it does not account for cash flows beyond the payback period and ignores risk and profitability.",Capital Budgeting: Capital budgeting is a process that is used to make informed investment decisions that impact the long-term profitability and value of an enterprise. It includes analyzing projects like launching new products or buying new equipment.
46,The payback period rule accepts all projects for which the payback period is:,Greater than the cut-off value.,Less than the cut-off value.,Positive.,An integer.,B,"Answer:
B. Less than the cut-off value.
When analyzing an independent project, the payback criterion dictates that one should accept a project whose payback period is less than the set cut-off. For example, let us say that the cut-off of a project is four years; however, you compute the payback period to be three years; therefore, you should accept such a project. However, if the payback period is more than the cut-off, say six years, in our case, you should decline such a project.
Incorrect answers:
A. Greater than the cut-off value
is incorrect since this will be the basis of rejecting the project.
C. Positive.
is incorrect since the number of years will always be positive.
D. An integer
is incorrect since the payback value will always be an integer.",Payback Period: The payback period is a capital budgeting technique that estimates the time a project will take before recovering the initial investment cost. A project with a shorter payback period will be preferred when comparing two projects.
47,"In order to use the payback period model, the proposed investment must have even cash inflows.",True,False,,,B,"The given statement is
false.
The cash payback period can be calculated by two different methods. When the cash flows are even, the payback period can be calculated by dividing the initial investment by the annual cash inflows. And when the cash flows are uneven, the payback period can be calculated by computing the cumulative cash flows and then using interpolation.
Therefore the statement that the payback period model can only be used when the project has even cash inflows is
false.",Payback Period: The payback period is a capital budgeting technique evaluating projects on basis of the time required to recover their initial investments. The technique only considers the cash flows of the payback period and ignores all other cash flows.
48,"A $600,000 investment is expected to generate cash flows of $120,000 per year for each of the next six years. What is the investment's payback period?",2.50 years.,6.00 years.,4.00 years.,5.00 years.,D,"The correct answer is Option D. 5.00 years.
Explanation
Payback period = Initial Investment / Annual cash flows.
Initial investment = $600,000
Annual Cashflows = $120,000
Payback period = $600,000 / $120,000
Payback period = 5  years.",Payback Period The payback period is the period in which the company receives the invested amount completely back. A payback period is computed by considering the initial investment and the annual cash flows from the project.
50,"An investment of $1,000 produces a net cash inflow of $600 in the first year and $2,000 in the second year. What is the payback period?",1.67 years.,0.50 year.,2 years.,1.20 years.,D,"Correct Answer:
Option d) 1.20 years
.
The following format helps determine the payback period:
Year
Cash flows
Cumulative cash flows
0
-$1,000
-$1,000
1
$600
-$400
2
$2,000
$1,600
Formula and calculation:
{eq}\text{Payback period} = \text{Years before the recovery of investment} + \dfrac{\text{Unrecovered cost}}{\text{Cash flow of that year}} = 1\,years + \dfrac{\$400}{\$2,000} = 1.2\,years

{/eq}","Payback Period: The disadvantage of the payback period method, a capital budgeting technique, is that it ignores the time value of money. The payback period calculates only an investment's cost recovery period."
51,"If an asset costs $270,000 and is expected to have a $30,000 salvage value at the end of its 10-year life, and generates annual net cash inflows of $30,000 each year, the cash payback period is:",7 years.,8 years.,10 years.,9 years.,A,"The correct option is
(a.) 7 years.
Given that -
Initial cost of asset = $270,000
Annual net cash inflows = $30,000
We know that -
{eq}\text{Cash payback period} = \dfrac{\text{Initial cost of asset}}{\text{Annual net cash inflows}} {/eq}
Putting values, we get -
{eq}\begin{align} \text{Cash payback period} &= \dfrac{\text{Initial cost of asset}}{\text{Annual net cash inflows}}\\ &= \dfrac{\$270,000}{\$30,000}\\ &= \text{7 years} \end{align} {/eq}","Capital Budgeting: Businesses use capital budgeting to make capital investment decisions. Under capital budgeting, they study the investment alternatives by different methods and techniques."
52,A disadvantage of the payback period is that it ignores the time value of money.,True,False,,,A,"Itr is
true
to say that a disadvantage of the payback period is that it ignores the time value of money.
The payback period is a simple capital budgeting technique that determines the time in which an investment will recover its initial investment. The method involves the calculation of the period at which the investment reaches the break-even point and starts generating profits after that. A project with a shorter payback is preferable because the investment will recover sooner. The payback method is used because of its simplicity and ease of use. However, there are many disadvantages to using the payback period method to evaluate capital projects. One of the main disadvantages is that it does not consider the time value of money when evaluating the cash flows. In the simple payback period method, there is no discounting of cash flows. It can lead to inaccurate decisions when choosing a project. The other disadvantages are that it does not account for cash flows beyond the payback period and ignores risk and profitability.",Capital Budgeting: Capital budgeting is a process that is used to make informed investment decisions that impact the long-term profitability and value of an enterprise. It includes analyzing projects like launching new products or buying new equipment.
53,True or False:The payback method is used only when the net cash inflows from a capital investment are the same for each period.,True,False,,,B,"The statement is
false
.
When the net cash inflows from a capital investment are the same for each period, the following formula is used to calculate the payback period:
{eq}\begin{align} \text{Cash Payback Period} &= \frac{\text{Iniital investment}}{\text{Annual cash flows}} \\ \end{align} {/eq}
When the net cash inflows from a capital investment are NOT the same for each period, the payback method can still be used, but then the accumulated net inflow and the initial investment is used to determine the payback period.",Payback Method: The payback method is used in capital budgeting to evaluate a prospective investment. The method uses the cash flows from the project and its cost to calculate the number of years it would take to recover the initial cash outlay.
54,he payback method is criticized on the grounds that it _____.,ignores obsolescence factors,ignores the cost of an investment,is complicated to use,ignores the time value of money,D,"The appropriate option is
Option (d) - Ignores time value of money
The PBP is the time in which the actual initial costs of the entity are recovered back in the form of earnings from such investment.
a. It considers the obsolescence factors of the investment in its cashflow calculations and accordingly PBP is computed. Thus, these are not ignored.
b. It considers the cost of investment as the cumulative cash flows are compared with such initial cost only to obtain the break-even. Thus, these are not ignored.
c. The PBP calculation is very simple and it is not complicated for usage, and thus can be used easily for evaluation of any project.
d. It ignores the time value of money in its computations as it compares only the cumulative actual cash flows from the investment with the initial costs to obtain the break-even. Thus, these are ignored.
Thus, the option chosen is Option (d)",Payback Period The payback period (PBP) refers to the time in which an investment is able to give back the amount of initial investment to the entity. It technically points out the break-even time by which the entity would recover all the initial cost outlays.
57,"The payback method of evaluating capital investments measures the recovery of the investment, but it does not measure profitability.",Trueb. False,,,,A,"The payback method of evaluating capital investments measures the recovery of the investment, but it does not measure profitability.
This statement is
(a.) TRUE
.
The payback period determines the number of years an investment takes to recover its initial cost using its annual cash flows. It does not consider the net income and time value of money in its computations. It comments on the recovery of the investment but not on its profitability, making the statement true.","Capital Budgeting: Capital budgeting is a process used to evaluate various investments based on how profitable they can prove to be for a company. Some capital budgeting techniques use the time value concepts, while others don't."
