id,question,A,B,C,D,Answer,Explanation,Hint
378,The interest that a debenture holder receives at the time of each payment made by the issuer is:,the coupon rate multiplied by the face value of the net debenture liability.,the market rate of interest multiplied by the present value of the opening balance of the net debenture liability.,the market rate of interest multiplied by the present value of the closing balance of the net debenture liability.,the coupon rate of interest multiplied by the present value of the opening balance of the net debenture liability.,A,"The answer is a) the coupon rate multiplied by the face value of the net debenture liability.

This implies that the market rate does not impact the periodic payments received by the debenture (though the market rate will impact the fair value of the debenture).","What Is The Coupon Rate:
It is important that a bondholder distinguishes between the Coupon Rate and the market rate. The Coupon Rate is the rate set by the company as the percentage of face value that will be paid out on bonds, whereas the market rate is determined by the market when bonds are issued"
,,,,,,,,
380,"If the following bonds are identical except for coupons, what is the price of bond B?


Bond A	Bond B
Face value	$1,000	$1,000
Semiannual Coupon	$50	$40
Years to maturity	28	28
Price	$1,048.72	?",$853.85 ,$859.13 ,$854.54 ,"$1,150.00 ",A,"The answer is a. $853.85.

We arrive at this price by first determining the semiannual yield to maturity on Bond A. Using a Texas Instruments BAII Plus Professional calculator, or similar model, input the following values:

PV = -$1,048.72

FV = $1,000.00

PMT = $50.00

N = 28*2 = 56

Compute for I/Y to get the following result: 4.75%.

Now, we can use the aforementioned yield to determine the price of Bond B. Using a Texas Instruments BAII Plus Professional calculator, or similar model, input the following values:

I/Y = 4.75

FV = $1,000.00

PMT = $40.00

N = 28*2 = 56

Compute for PV to get the following result: $853.85.","Semiannual Coupon:
For a bond, a semiannual coupon is an interest payment paid twice per year. Normally, a coupon rate is stated as an annual percentage. So, a semiannual coupon pays exactly half the annual stated rate times the face value of the bond."
381,By convention the coupon rate is expressed as an effective annual rate. (True or False),TRUE,FALSE,,,B,"This statement is False.

When bonds pay interest semiannually, the coupon rate is expressed as an annual percentage rate (APR), not an effective annual rate (EAR). The APR assumes that bond interest is not reinvested, while the EAR assumes that it is reinvested.

Suppose, for example that a bond pays semiannual interest and the coupon rate is 7%. This means that the semiannual coupon payment is 3.5% of the par value. In general,

Coupon rate = Semiannual coupon rate * 2","Coupon Rate:
The coupon rate of a bond is the interest promised by the bond issuer. This rate is reported as a fraction of the bond's par value. Most bonds pay interest semiannually."
382,"By convention, the coupon rate is expressed as an effective annual rate. (True/false)",TRUE,FALSE,,,B,"BThis statement is False.

When a bond pays interest semiannually, the convention is to report the coupon rate as an annual percentage rate (APR). This means that if the semiannual coupon rate is r%, the reported annual coupon rate is (2 * r)%.

For example, if the semiannual coupon is $10 and the face value is $1,000, then r = 1% and APR = 2%. The reported coupon rate would be 2% per year.

The APR rate assumes that the coupon received after the first six months is not reinvested. In contrast, the effective annual rate (EAR) would assume that the coupon is reinvested, so the EAR on semiannual interest would be higher than the reported APR.","Bond Coupon Frequency:
Most bonds pay interest semiannually. This includes Treasury bonds as well as most municipal and corporate bonds. Some corporate and municipal bonds offer annual coupon payments."
383,"A new 15 year bond has just been issued by a company with a face value of $1,000 and a coupon rate of 12%. Comparable bonds are yielding 20% and interest is paid semi-annually. An investor is contemplating buying the bond of this company or investing it in shares of Fan Milk. He came up with a criterion to help him make the decision. If interest rate is expected to increase in six months, then he will prefer investing in Fan Milk shares. Current interest rate is 15% and the investor has assembled the following data: Real interest rate =10% and Expected inflations =8%.

A bond has a coupon rate of 91-day Treasury Bill rate plus 4% and a face value of $1,000. If at the day of coupon payment, the 91 day Treasury bill rate is 15%, what is the amount of the coupon to be received?",$95.00 ,$86.50 ,$190.00 ,$150.20 ,C,"The answer is c. $190.00

We are told the bond has a coupon rate of 91-day Treasury Bill rate plus 4% and a face value of $1,000. If at the day of coupon payment, the 91 day Treasury bill rate is 15%, then the bond coupon must be 19% (15% + 4% = 19%). This means the coupon is as follows:

Coupon Payment = $1,000.00 * .19 = $190.00","Bond Coupon:
A bond coupon is the stated amount of interest a bond will pay its holder. Generally, it is stated in the form of a rate. For example, a 10% annual coupon on a bond with a par value of $1,000 equates to an annual coupon payment of $100 ($1,000 * .10 = $100)."
384,"You purchase a bond with an invoice price of $1,319. The bond has a coupon rate of 6.25 percent, a face value of $1,000, and there are two months to the next semiannual coupon date. What is the clean price of this bond?","$1,352.17 ","$1,408.12 ","$1,298.17 ","$1,314.14 ",C,"The bond's invoice price is its dirty price, which is equal to the clean price plus accrued interest. Therefore, to find the clean price, we need to subtract interest accrued.

Clean price = Invoice price - Accrued interest.

Accrued interest = Coupon * Months since last payment / 12

Accrued interest = $62.5 * 4 / 12 = $20.83.

Therefore,

Clean price = 1,319 - 20.83 = $1,298.17

Correct answer is C.","Clean Price:
The clean price of the bond does not include the interest accrued during the period so far. The dirty price, on the other hand, includes this interest and is therefore higher."
385,"PeeDee invested in a corporate bond with a face value of $25,000 at a discounted price of $23,500. The bond pays a dividend every year that is payable quarterly. What is the quarterly dividend PeeDee should get if he hoped to get a 6% return on the investment. Assume the bond matures in 15 years and PeeDee keeps the bond till maturity.",$600 ,$570 ,$340 ,$320 ,D,"The quarterly coupon payment should be $320

Face value = $25,000
Current price = $23,000
Let the quarterly coupon payment be C
YTM per quarter = 6% / 4 = 1.5% = 0.015
Number of quarter periods till maturity = 15 * 4 = 60
{eq}Current\ price\ of\ bond\ = $23,000\ = \frac{C}{(1 + 0.015)^1} + \frac{C}{(1 + 0.015)^2} +......+ \frac{25,000 + C}{(1 + 0.015)^{60}}\\ C\ = $320 {/eq}","Finding the Coupon Payment of a Bond:
The coupon rate of a bond is the rate at which the issue pays periodic interest payment to the bond holder. The coupons can be paid either annually, semi annually or quarterly."
386,The _____ of a bond is the guaranteed percentage of face value that the company will pay to the bond owner every year.,penalty rate,discount rate,dividend yield,coupon rate,D,The periodic amount that the bondholders receive is called the coupon rate.,"Bond Coupon Rate:
Coupon is a fixed periodic amount that the bondholder receives each period. Coupon is a fixed percentage of the face value of the bond. Coupon is paid either semi-annually or annually."
387,"Suppose you buy a bond on January 1, 2012 with a principle amount of $1000 and it matures on January 1, 2014. Suppose you want to sell the bond on January 1, 2013 and the price of the bond is $981.13 and the interest rate is 6% what is the bonds coupon rate?",10%,6%,4%,2%,C,"The coupon rate of a bond can be calculated using the bond valuation equation, which is shown below.

{eq}P = c \times F \times \dfrac{1-(1+i)^{-t}}{i} + \dfrac{F}{(1+i)^{t}} {/eq}, where:

P = bond price = $981.13
c = coupon rate
F = face amount (principle amount) = $1000
i = market interest rate = 6% = 0.06
t = time to maturity = 1 year
Now, substitute the above values in the given equation and solve for c.

{eq}981.13 = c \times 1000 \times \dfrac{1-(1+0.06)^{-1}}{0.06} + \dfrac{1000}{(1+0.06)^{1}} {/eq}

{eq}981.13 = c \times 943.40 + 943.40 {/eq}

{eq}c = \dfrac{981.13 - 943.40}{943.40} = 0.0400 = 4\% {/eq}

Therefore, the correct answer is (c).","Coupon Rate:
The coupon rate is the interest rate received by the purchasers of a bond. It is used to calculate the amount of coupon payment made to bondholders at fixed intervals, for example, each year, every six months. The annual coupon payment is the product of the coupon rate and the face amount of a bond."
388,"A $1,000 face value bond is currently quoted at 101.5. The bond pays semi-annual payments of $47.50 and matures in 11 years. What is the coupon rate?",4.68%,4.75%,9.28%,9.50%,D,"Correct answer: Option D. 9.50 percent.

Explanation:

Semi-annual coupon amount = (Par value of the bond * Coupon rate) / 2
Coupon rate = ($47.50 * 2) / $1,000
Coupon rate = 9.50%.","Issuing Bonds:
Bonds are issued at a premium i.e at a price higher than its face value when the market rate on similar bonds is lower than the coupon rate offered on the bonds by the company. The bond premium is credited to an account called premium on bonds payable."
389,"Which of the following $4,000 face-value securities would you prefer to be selling? Assume n = 20 for all instruments.","a 6% coupon bond selling for $6,500","a 10% coupon bond selling for $4,500
","a 12% coupon bond selling for $4,500","a 6% coupon bond selling for $3,000",C,"The correct answer is C).

In the above-given statement, a 12% coupon bond selling for $4,500 will provide the maximum benefit because a bond with a higher coupon rate will attract investors and provide higher yields. The maturity time is 20 years, and then the bondholders will get a maximum profit or return when they sell at a higher rate. The bondholder can receive a higher yield due to the higher percentage of face value during the accounting year.

The explanation for incorrect answers

Option A) is incorrect because the 6% rate on coupon bonds is significantly less, and the bondholders will not get a higher amount.

Option B) is incorrect because a 10% coupon bond at the same amount of 12% cannot get a higher return in 20 years.

Option D) is incorrect because the bond rate and amount are significantly less, and they could not get a higher profit in the future.","Coupon bond:
A coupon bond refers to the debt obligation that is attached to show semiannual interest payments. It does not record the purchaser who the issuer has kept. Bondholders could receive the coupons during maturity and issuance time."
