id,question,A,B,C,D,Answer,Explanation,Hint
38,Which one of the following represents investment expenditure?,A firm spends £7m on new computer software.,A government spends £10m more on nurses' wages.,A household puts £10 000 into an interest-paying account.,An individual spends £28 000 buying company shares.,A,"The correct choice is
option A. A firm spends £7m on new computer software.
Investment expenditures are expenses that a person or a firm incurs in the present with the hope of earning greater returns in future. A firm spending 7 million Euros on new computer software is an investment, primarily because the entity hopes to benefit from efficient, transparent, and streamlined processes that will then help the company generate greater returns in future.
Additional Information.
Gross Domestic Product = Government spending+ investment + household consumption + net exports.
Wages paid to nurses by the government form a part of government spending expenditure.
A household putting £10,000 into an interest-paying account forms part of private household consumption expenditure.
An individual spending £28,000 buying company shares falls under private household consumption expenditure.
It is imperative to note that investment does not include the purchase of shares and bonds because they are not produced products.","Investment: An investment is an asset that a person, firm, or even a government purchases with the hope that the seed capital risked will grow with time. It is one of the components used when calculating GDP."
39,An ownership interest of 30% of the common stock of another corporation should be accounted for using the:,consolidated method.,cost method.,equity method.,fair value method.,C,"An ownership interest of 30% of the common stock of another corporation should be accounted for using the (C.) equity method.
The following is the evaluation of the given choices:
Option A
The consolidation method is adopted when an investor has control over the investment enterprise. Control is obtained when ownership is more than 50% or when explicitly stated.
Option B.
The cost method is adopted when investments are held till maturity, such as bonds.
Option C.
The equity method is adopted when the investment has a significant or considerable influence on the investment enterprise. An investment is said to be of considerable influence if the investor holds more than 20% of the investee company's stock but the investor has no control (less than 50%) over the investee company.
Option D.
The fair value (FV) method is adopted when an investor has the option to trade the investment rather than hold it for a long period.","Corporation A corporation is a gathering and operation of a group of people for a specific vision, which is incorporated under the local law and can be identified as an artificial person in itself, separate from its owners."
40,Which of the following activities would NOT be considered an investing activity?,Issuance of common stock.,Purchase of used equipment.,Sale of land.,Sale of a long-term investment.,A,"The correct answer is
A. Issuance of common stock.
The issuance of common stock is a financing activity, not an investing activity. In the financing activity, the companies arrange funds for backing their operational or growth activities, and for that, they borrow loans from commercial institutions or sell the common stock to the shareholders and arrange funds.
Investing activities include buying or selling long-term assets for profit. Profit is the main objective of the investment.
The explanation for other options:
B. Purchase of used equipment: The purchase of used equipment is an investment because the company is investing in long-term assets. This will help the company generate profit in the long run.
C. Sale of land: The sale of land is an investment because the company is disposing of long-term assets.
D. Sale of a long-term investment: This is also an investment activity because the company is selling long-term investments and generating profits.","Equity Financing: In equity financing, the companies dilute some equity to the purchaser of the stocks in exchange for money, and that money is used for growth, operations, research, development, and other strategic initiatives."
41,"At the date of the creation of the investment pool, each of the participants should:",Debit its Fund Balance account and credit its Investments account for the prior fair value of the assets transferred to the pool.,Debit or credit its Investments account as needed to adjust its carrying value to current fair value. The offsetting entry in each fund should be to Fund Balance.,"Debit Equity in Pooled Investments for the current fair value of investments pooled, credit Investments for the prior fair value of investments pooled, and credit or debit Revenues Change in Fair Value of Investments for the difference.",Make a memorandum entry only.,C,"The correct answer is option c.
As investment is an asset so it should be debited with the fair value to record its fair value and should be credited with the previous value, or the unadjusted value and loss should be debited, and profit should be credited.
Rest all other options are incorrect as the investment will not be credited, and also memorandum entry will be an incomplete entry.","Investment Pool Investment pools are organized financial structures that combine Other Financial Intermediaries' customer funds for the purpose of acquiring financial assets. They do not include pension funds. Mutual funds, unit trusts, and other types of collective investment units are examples."
42,Which of the following can be measured using return on investment?,cost center,investment center,profit center,revenue center,B,"The correct option is
b) investment center
The rate of return on investment (ROI) is a common financial metric used to assess the attractiveness of an investment. It measures the profit or loss on an investment as a percentage of the initial outlay. Financial resources can be put to good use in an organization's investment center. The return on investment is one metric used to assess the performance of investment center managers. This is useful for figuring out where in the company to put certain amounts of money.
Reasons why other options are incorrect:
a) Cost center:
Human resources and accounting are examples of cost centers because they have no immediate impact on the company's bottom line but still require funding. Since cost centers do not invest with the intention of making a profit, return on investment is not an appropriate metric for them.
c) Profit center:
A profit center is a division or department within a company that contributes to the bottom line. Retail operations focus on generating revenue from customers outside the company. Profitability is a metric used to judge them, but return on investment (ROI) isn't always taken into account because they lack discretion over spending.
d) Revenue center:
The primary function of a revenue center is to bring in money, so an example of this would be a sales team. They help the company succeed financially but have no say over where the money is spent or how much is invested. As a result, return on investment (ROI) isn't the right metric to evaluate their efficiency.","Investment: Investment is an economic activity where the investor, who can be an individual, corporation, government, or any entity, allocates the resource to a venture, project, physical, or virtual product and sells it when the prices become high after some time."
43,Suppose you observe an increase in the real interest rate and an increase in investment. Which of the following could explain this situation?,Households increase consumption.,Business confidence increases.,The supply of loanable funds decreases.,The government has a larger budget deficit.,B,"The correct option is:
b) Business confidence increases.
Explanation:
If there is an increase in investment as well as interest rate, it can be said that it is the situation when the demand for loanable funds increases in the loanable funds market and this situation occurs when there is an increase in business confidence and they expect higher profit in the near future. Therefore, they make more demand for loanable funds to invest market, due to which interest rate will increase.
Other options do not lead to an increase in investment and interest rate simultaneously.","Investment: At the marketplace, investment refers to the amount of money or capital utilized by businesses or households to get returns from their invested money. Households generally invest to earn a rate of return, while businesses generally invest to earn profit from production activities."
44,Saving is:,the accumulation of past periods of savings while savings is the amount of disposable income that is not consumed in a given period of time.,the amount one does not consume in a given period of time while savings is the accumulation of past periods of saving.,the difference between disposable income and spending on goods and services while savings is the difference between real GDP and disposable income.,the difference between real GDP and disposable income while savings is the difference between disposable income and consumption spending.,D,"The correct option is
d. The difference between real GDP and disposable income while savings is the difference between disposable income and consumption spending
.
We know that the savings can be estimated by taking a difference between the level of real GDP of a nation and disposable income at the given period of time. Also, a person can either save or consume its disposable income so the savings can be defined as a gap between the disposable income and consumption spending.","Real GDP: The term real GDP can be defined as the monetary value of all the final services and products that a country can manufacture in a given period of time. Usually, it is estimated by comparing the current production level in terms of the base year price level."
45,"When shares of stock held as an investment are sold, the difference between the proceeds and the carrying amount of the investment is recorded as a(n):",prior period adjustment,operating income and losses,paid-in capital addition,gain or loss,D,"The answer is
option D.
When the sales price exceeds the carrying amount, there is a gain. Otherwise, it is a loss.
A. It is not a prior adjustment since there are no unrecorded transactions or errors from previous periods.
B. Operating income is incorrect because it is gross profit minus operating expenses.
C. The company is the investor, not the issuer of the stocks, so it cannot be recorded as paid-in capital.",Investment Sales: Investment sales occurred when the company had sold its investment. The things to consider for recording the sale are the sales price and book value of the investment.
46,"Using the following table, answer the following questions. The numbers in the table are in billions of dollars.",What is the equilibrium level of real GDP?,What is the MPC?,"If investment spending declines by 50, what will happen to equilibrium GDP?",,A,"A. What is the equilibrium level of real GDP?
The formula is GDP=C+I+G+(X-M). Substituting the numbers into the formula shows that equilibrium is at 700:
700=500+100+150-50
B. What is the MPC?
MPC stands for Marginal Propensity to Consume. It is the percentage of each additional dollar that is spent rather than saved. In this example, only consumption changes with GDP, so we can conclude that all marginal GDP is consumed. Thus the MPC is 1, or 100%.
C. If investment spending declines by 50, what will happen to equilibrium GDP?
If investment spending declines by 50 and all else remains equal, the equilibrium GDP must also decline, from 700 to 650.","Investment in Economics: Economic investment is different than private investment. As a part of the Gross Domestic Product (GDP), investment is short for gross private domestic investment. It means businesses investing in factories or equipment or expanding inventories. Individual investing means people are putting money in the bank or buying stocks or bonds."
47,"When an investor company owns 25% of an investee company's common stock, the investor is said to have:",a minor influence over the investee company.,a controlling interest over the investee company.,a significant influence over the investee company.,little or no influence over the investee company.,C,"C. a significant influence over the investee company.
Explanation
Analysis of the provided alternatives:
Option A.
If an investor has a stake of more than 5% but less than 20%, then the investor is said to have a minor influence on the invested company.
Option B.
If an investor has a stake of more than 50%, then the investor is said to have a controlling interest in the investee company.
Option C.
If an investor has a stake of more than 20% but up to 50%, then the investor is said to have significant or considerable influence in the invested company. The investor is also called an associate enterprise for the investee company. Here, the investor has a 25% stake in the investee company. As a result, the investor wields considerable power over the investee company.
Option D.
If an investor holds less than 5% of a company, then the investor is said to have little or no influence on the investee company.","Investee An investee is an enterprise in which any investor spends money to get instruments issued by the enterprise. Usually, the investee company designs the issued instruments and terms based on their choice and compliance with the regulations."
48,Which one of the following is an example of investment income from securities?,depreciation of long-term assets,deferred tax assets,gain on the sale of fixed assets,interest earned from debt securities,D,"The correct answer is option D.
Option D: The generation of interest through debt securities is an example of investment income from securities. The investor earns income on the investment made in the securities in the form of interest income.
Option A: The depreciation charged on long-term assets is a non-cash expense. Depreciation is charged by the company on its assets to reflect the used value of assets. Therefore, option a is the incorrect option.
Option B: When a company overpays its taxes, a deferred tax asset is created. A deferred tax asset is a balance sheet component that decreases a company's future taxable revenue. Therefore, option b gets ruled out.
Option C: The gain earned on selling fixed assets is treated as a capital gain, and it is generated from the sale of fixed assets, not through securities, so option c can be eliminated.","Investment Income from Securities The profit earned through investments in securities is referred to as ""investment income from securities."" Earned income is taxed at a different rate as compared to investment income."
49,What is the most likely impact of an increase in interest rates?,investment levels diminish,employment increases,the value of the U.S. dollar increases,mortgage rates decline,A,"a. Investment levels diminish by an increase in interest rate. Interest rates are the cost of borrowing. An increase in an interest rate increases the rate at which borrowers can exercise the loan which increases their costs and reduces the level of loans made for the purpose of investment. Since firms extend less of loans, the investment and capital levels are in an economic decline.
b. Employment increase when there is an increase in production which comes through a decrease in interest rates.
c. When the interest rate increases, capital flows from outside to take advantage of the U.S portfolio which increases the value of the US dollar.
d. Mortgage rates will decline when there increase in the supply of houses.
Correct Option:
a and c",Interest rates: Interest rates measure the cost of borrowing. This type of interest rate is called the nominal interest rate and is the rate of offered by the commercial banks over the loans given by them. The real interest rates are often adjusted for inflation and therefore is indicative of actual purchasing power.
50,Minimum attractive rate of return refers to:,The rate of return guaranteed on a bank savings account.,The lowest rate of return required to attract foreign capital.,The rate of return achievable from a safe government bond.,The rate of return that must be equaled or exceeded to render an investment attractive. Also referred to as the hurdle rate or minimum acceptable rate of return.,D,"The correct option is
d. The rate of return that must be equaled or exceeded to render an investment attractive. Also referred to as the hurdle rate or minimum acceptable rate of return
.
The MARR is the lowest rate of return an investor would need to consider an investment worthwhile. It's a measure of the lowest possible rate of return. In capital budgeting, the MARR is frequently used to determine whether or not an organization should move forward with a proposed investment. In general, a project is worthwhile if and only if its expected rate of return is higher than the minimum acceptable rate of return (MARR).
Reasons why other options are incorrect:
a. The rate of return guaranteed on a bank savings account
: The rate of return guaranteed on a bank savings account is a fixed interest rate provided by the bank and may not meet the individual investor's minimum acceptable rate of return
b. The lowest rate of return required to attract foreign capital:
This is incorrect because the minimum acceptable rate of return for an investor is not the lowest rate of return required to attract foreign capital; rather, it refers to a country's specific investment environment.
c. The rate of return achievable from a safe government bond:
This option is incorrect because the return on a safe government bond, while low risk, may still fall short of the minimum acceptable rate of return for a given investor. The MARR is typically employed when dealing with high-hazard investments.",Investment: Spending money with the expectation of a return is known as an investment. A participant in this economic activity is one who has the financial means to buy either physical or virtual assets and then waits for their value to rise.
51,Solutions to the moral hazard problem include?,low net worth.,monitoring and enforcement of restrictive covenants.,greater reliance on equity contracts and less on debt contracts.,greater reliance on debt contracts than financial intermediaries.,B,"Correct answer: B) monitoring and enforcement of restrictive covenants
.
Suppose restrictive covenants are monitored and enforced frequently by the lenders and borrowers. It reduces the moral hazard problem because none of the parties will be able to take undue advantage of the contract that will harm another party's interest.
The explanation for the incorrect options:
Option A): It is an incorrect option because low net worth cannot help in reducing the problem of moral hazard.
Option C): It is an incorrect option because equity contracts do not solve the moral hazard problems.
Option D): It is an incorrect option because greater reliance on debt contracts will not solve the problem of moral hazard.",Investment: The investment can be defined as a commitment of the money that generates the additional amount of money for the investor. Investment can be made by different entities in different projects that create separate returns.
52,Which one of the following best describes the action of the accelerator theory of investment?,Firms decide to invest more following a cut in bank rate.,Firms invest in capital equipment due to higher economic growth.,Improved business confidence causes firms to increase their investment.,Large profits encourage firms to invest in new capital equipment.,D,"The correct option is
D. Large profits encourage firms to invest in new capital equipment
.
According to the accelerator theory of investment, firms and investors tends to raise their existing investment expenditure when there is either increment in the demand or income. In this case, the profit is the income of firms. So, a large profit encourages the firm to invest in the new capital equipment as per the accelerator theory of investment.","Investment: In economics, investment is the action of firms and investors wherein a given sum of money is placed in the asset or project to earn greater future returns. It directly impacts the level of GDP of a nation."
53,Sensitivity analysis is a technique that:,analyzes the effect of an investment on? workers' morale,shows how results differ when underlying assumptions change,sets the budgets of alternative investment opportunities,evaluates the different available investment options,B,"The correct option is
B. shows how results differ when underlying assumptions change.
Sensitivity analysis is a method for determining how the outcomes of a specific model or analysis change when important parameters or presumptions are changed. It aids in determining how sensitive or responsive an outcome is to various input parameters.
Reasons why other options are incorrect:
A. analyzes the effect of an investment on? workers' morale. According to this alternative, sensitivity analysis examines how investments affect employees' morale. However, rather than evaluating their effects on employee morale, sensitivity analysis is mainly focused on assessing the effect of changes in variables or assumptions on the results or outcomes of a specific analysis.
C. sets the budgets of alternative investment opportunities. According to this choice, the budgets for alternative investment opportunities are determined by sensitivity analysis. But when creating budgets, sensitivity analysis is not used. It is a tool used to evaluate the effects of changing assumptions on the results of an analysis.
D. evaluates the different available investment options. This choice implies that various investment options are evaluated through sensitivity analysis. The primary goal of sensitivity analysis is to understand the impact of changing assumptions on the results, not to compare different investment options, even though it may be used as part of the evaluation process.","Investment: In an investment, the investor who has money seeks to buy any asset, capital, physical or virtual product, equity, bond, etc., and wait for the prices to appreciate. The investor sells those assets and earns income."
