id,question,A,B,C,D,Answer,Explanation,Hint
31,You received a $1 savings account earning 6% on your 1st birthday. How much will you have in the account on your 30th birthday if you don't withdraw any money before then?,$4.82,$5.11,$5.42,$5.74,D,"The correct answer is
option d. $5.74.
The given case exemplifies the power of compounding. By abstaining from (any) withdrawals, an initial amount of $1 has the potential to grow to approximately six times its original value over 30 years, when kept in a savings account earning an annual interest rate of 6%.
Given information:
Present value: $1
Interest rate: 6%
Number of years: 30
Determine the account value, as shown below:
{eq}\begin{aligned} \text{Account value} &=\text{Present value}\times {{\left( 1+\text{Interest rate} \right)}^{\text{Number of years }}} \\ &=\$1\times {{\left( 1+6\% \right)}^{30}} \\ &=\$1\times 5.74 \\ &=\$5.74 \end{aligned} {/eq}","Financial Gift: A financial gift is a term used to describe a gift that holds immediate monetary value. This also includes gifts that grant the recipient the right to use or benefit from an item without requiring any payments. Examples of financial gifts include a car, a watch, a fully paid educational course, a voucher, depositing money in the name of the receiver, and similar items."
32,"What annual rate of return is implied on a {eq}\$1,600 {/eq} loan taken next year when {eq}\$3,300 {/eq} must be repaid in year 9?",{eq}11.81\% {/eq}.,{eq}8.38\% {/eq}.,{eq}9.47\% {/eq}.,{eq}13.29\% {/eq}.,B,"The correct answer is
option b.8.38%.
Given information:
Beginning value = $1,600
Ending value = $3,300
Number of years (t) = 9
Determine the implied rate using the CAGR formula:
{eq}\begin{aligned} \text{Rate} &={{\left( \frac{\text{Ending}\ \text{value}}{\text{Beginning value}} \right)}^{\frac{1}{\text{t}}}}-1 \\ &={{\left( \frac{\$3,300}{\$1,600} \right)}^{\frac{1}{9}}}-1 \\ &=1.0838-1 \\ &=8.38\% \end{aligned} {/eq}
Thus, the annual rate is 8.38%.",Annual Return: Annual returns exhibit the increment in a stock's value over a predetermined period. It is more helpful when investors compare two assets or analyze their performances over a period.
33,The concept of time value of money is important to financial decision-making because:,It emphasizes earning a return on investment capital.,It recognizes that earning a return makes the $1 worth more today than $1 received in the future.,It can be applied in order to compare different streams of income.,All of the above.,D,"The answer is
d) All of the above.
Explanation:
a) Correct. The time value of money concept is considered in a capital budgeting decision since it moves all cash flows to a single point in time that allows the present value of earnings to be compared with the required costs.
b) Correct. Due to the inflation rate, the time value of money also indicates that the value of a dollar today is greater than the value of a dollar in the future.
c) Correct. To select a fixed-income security, an investor can determine the present value of all the available securities at the given required rate of return. The security with the highest present value should be selected.","Time Value of Money: The time value of money states that the value of money will vary at different points in time. In practice, the usage of this concept is presented by two measures: present value and future value."
34,"Using a 360-day year, the maturity value of a 90-day note for $3,500 at 8% annual interest is:","$3,780.","$3,710.","$3,570.","$3,500.",D,"To compute the maturity value of a note, the following computations must be performed.
Step 1 - Let us compute the interest given that the annual interest rate is 8%.
{eq}\begin{align} \text{Interest} &= \text{Principla x Rate x Time} \\ &= \text{\$3,500 x 8% x} {\frac{90}{360}} \\ &= $70 \end{align} {/eq}
Step 2 - Let us compute the maturity value using the following equation.
Maturity Value = Principal + Interest
Maturity Value = $3,500 + $70
Maturity Value = $3,570
Therefore,
the correct answer is option c. $3,570.",Time Value of Money: The essence of the time value of money (TVM) is that money available today is worth more than the same amount in the future. It is because the money you have today can be invested and earn interest or grow in value over time.
35,Assume the appropriate discount rate is 2% per period. The discount factor for a cash flow 10 periods from today is closest to:,0.8000,0.8203,0.8219,1.2000,B,"The answer is
B) 0.8203.
Discount factor formula:
{eq}\text{Discount factor} = \displaystyle\frac{1}{(1 + I)^N} {/eq}, where
I: Annual interest rate
N: Number of periods
Given information:
Discount rate (I) = 2%
Number of periods (N) = 10
Estimate the discount factor, given information:
{eq}\text{Discount factor} = \displaystyle\frac{1}{(1 + 2\%)^{10}} \\ \text{Discount factor} = \displaystyle\frac{1}{1.21899} \\ \text{Discount factor} = \displaystyle 0.8203 {/eq}","Discount Factor: A discount factor is an important measure to convert a future lump sum into today's dollar. In practice, a discount factor will vary for each cash flow at different points in time."
36,What is the future value of $500 invested at 8.94% compounded quarterly for 12.5 years (round to the nearest $1)?,"$1,617",$670,"$1,510","$46,739",C,"The correct option is C.
The formula to calculate the future value (FV) of an investment with compounding interest is:
{eq}\begin{align*}{\rm\text{FV}} &= {\rm\text{P}} \times {\left( {1 + \frac{{\rm\text{r}}}{{\rm\text{n}}}} \right)^{\left( {{\rm\text{n}} \times {\rm\text{t}}} \right)}}\\ &= \$ 500 \times {\left( {1 + \frac{{0.0894}}{4}} \right)^{\left( {4 \times 12.5} \right)}}\\ &= \$ 500 \times 3.01981\\ &= \$ 1510\end{align*} {/eq}
Where,
P is the principal amount = $500
r is the annual interest rate = 8.94% or 0.0894
n is the number of compounding periods per year = 4
t is the period in years = 12.5
So, the FV is $1510.","Compounded Quarterly: When interest is Compounded Quarterly, means that the interest earned on an investment or charged on a loan is calculated and added to the balance every three months. It results in higher returns on investment."
37,"Now, assume that Heather's credit union pays a compound interest rate of 9.8% compounded annually. All other things being equal, how much will Heather have in her account after 13 years?","$3,865.80","$5,731.65","$1,866.60",$561.70,B,"The correct answer is option
b. $5,731.65
.
The value in the account after 13 years is computed as follows:
{eq}\begin{align*} &= \text{Assumed value of investment made today * (1 + annual interest rate)} ^ {\text{Number of years}} \\[0.3 cm] &= \$1,700 * (1 + 9.8\%)^{13} \\[0.3 cm] &= \$1,700 * (1.098)^{8} \\[0.3 cm] &= \$5,731.65 \end{align*} {/eq}",Future Value: The future value of an investment made today denotes the equivalent value expected at a particular point in time in the future. It is calculated by considering the applicable interest rate and time till maturity.
38,"In determining the future value of a single amount, one measure:",the present value of an amount discounted at a given interest rate.,the present value of periodic payments at a given interest rate.,the future value of an amount allowed to grow at a given interest rate.,the future value of periodic payments at a given interest rate.,C,"The answer is
C. the future value of an amount allowed to grow at a given interest rate.
Future value of a lump sum formula:
{eq}\text{Future Value} = \displaystyle \text{Initial money} \times (1 + I)^N {/eq}, where
I: Annual interest rate, Required rate of return
N: Number of holding periods
A. Incorrect. The future value of a single amount refers to how much that amount can grow at a given interest rate after a holding period. If the interest rate is compounded frequently, it allows an investor to obtain a higher future value of money. Note that the interest rate on an investment can be treated as a growth rate for the investment's initial value.
B. Incorrect. In this case, it is required to determine the future value of a single amount of money, but not the present value of a series of payments.
C. Correct. See the explanation in part A.
D. Incorrect. It is required to determine the future value of a single lump sum while the statement mentions the future value of a stream of payments.","Future Value: Future value is an important concept in an analysis of the time value of money. In detail, the present value of an amount of money refers to how much that money will be worth after a holding period. Note that the future value of an amount of money has a direct relationship with the rate of return associated with the investment of that money."
39,"A term associated with future value is ""compounding""; a term associated with present value is ""discounting"".",True,False,,,B,"The statement is b. False.
When the present value of the amount is given, and its future value needs to be calculated, then it will be called compounding, as the amount will be compounded annually, semi-annually, quarterly, or monthly based on the requirement to get the value of the amount that will be received in the future.
On the other hand, when the future amount is given, that is, the amount that will be received on the future specified date, and its present value needs to be calculated, in such a situation, it will be called discounting as the future amount will be discounted at today's rate.",Present Value: The present value shows the amount calculated after discounting the money to be acquired in the future at today's rate. The future cash is discounted due to inflation lowering the cash's worth over time.
40,"If the interest rate is 4%, then the future value of $100 to be received 2 years from now is closest to _____.",$92.45,$104.00,$108.00,$108.16,D,"The correct answer is option
d.108.16
.
The future value of the investment  is given by:
{eq}\begin{align*}

&=  \text{Amount deposited today * (1 + annual interest rate)} ^ {\text{Number of years}} \\[0.3 cm]

&= \$100 * (1 + 4\%)^{2} \\[0.3 cm]

&= \$100 * (1.04)^{2} \\[0.3 cm]

&= $100 * 1.0816

&= \$108.16

\end{align*}

{/eq}","Future Value: The future value of an investment made today represents the equivalent worth after a predetermined time horizon. It is computed by considering the relevant interest rate, time till maturity, and compounding interval."
41,"Today, you deposit $1,000 into an account that pays 12 percent interest annually. How much will you have in the account after 4 years?",$635.52,"$1,120.00","$1,254.40","$1,573.52",D,"The correct answer is option
d. $1,573.52
.
The future value of the investment after 4 years is given by:
{eq}\begin{align*}

&=  \text{Amount invested today * (1 + annual interest rate)} ^ {\text{Number of years}} \\[0.3 cm]

&= \$1,000 * (1 + 12\%)^{4} \\[0.3 cm]

&= \$1,000 * (1.12)^{4} \\[0.3 cm]

&= \$1,000 * 1.5735 \\[0.3 cm]

&= \$1,573.52

\end{align*}

{/eq}",Future Value: The future value of an investment or deposit made today represents the equivalent worth at maturity. The parameter that primarily influences the future value is the applicable interest rate and compounding frequency.
42,Which of the following statements is true?,Present value calculations involve converting the initial amount into a future amount.,The present value (PV) is often called the compounded value of future cash payments.,The present value is calculated by using the discount factor.,The future value of an investment is the reciprocal of its present value.,A,"A. Incorrect. The calculations of present value will move all cash flows to today.
B. Incorrect. The compounded value of future cash payments refers to the future value of these payments at a specific future point in time.
C. Correct. The present value of an investment is determined by discounting all cash inflows to today according to the discounted cash flow model (DCF). Each cash flow will be associated with a particular discount factor.
D. Incorrect. The future value and the present value are not equal due to the effects of the time value of money.",Time Value Of Money: The time value of money indicates that the value of an amount of money today is not equal to its value at a future point in time. This fact can be explained by a reduction in the purchasing power of money.
43,"How long does it take for a deposit of $1,656 to triple in value if invested at the interest rate of 5.90%?",19.16 years,20.25 years,21.26 years,22.38 years,A,"The correct answer is option
a. 19.16 years
.
Let's say, it takes
x
years for the initial deposit of $1,656 to triple in value. The number of years (
x
) can be ascertained by equating the initial deposit to the present value of the expected value where the discount factor consists of the given interest rate of 5.9% (or 0.059) as shown below:
{eq}$1,656 = \dfrac{3 * \$1,656}{(1 + 5.9\%) ^ x} {/eq}
{eq}$1,656 = \dfrac{3 * \$1,656}{(1.059) ^ x} {/eq}
{eq}(1.059) ^ x = 3 {/eq}
{eq}ln(1.059) ^ x = ln(3) {/eq}
{eq}x * ln(1.059) = ln(3) {/eq}
{eq}x * 0.057325 = 1.0986123 {/eq}
{eq}x = \dfrac{1.0986123}{0.057325} {/eq}
{eq}x = 19.16 \text{ years} {/eq}",Time Value of Money: The idea of the time value of money is useful in computing the time required for an initial investment to grow to a particular value in the future. The relevant interest rate and compounding interval govern the computations.
44,"The future value of a $1,000 investment today at 8 percent annual interest compounded semiannually for 5 years is:","$1,469","$1,480","$1,520","$1,555",B,"The correct answer is option
B. $1,480
.
The number of semi-annual periods for the investment is given by:
{eq}\begin{align*}

&= \text{Number of years  * Number of semi-annual periods in a year} \\[0.3 cm]

&= 5 * 2 \\[0.3 cm]

&= 10 \\[0.3 cm]

\end{align*}

{/eq}
The semi-annual interest rate is given by:
{eq}\begin{align*}

&= \dfrac{\text{Annual interest rate}}{\text{Number of semi-annual periods in a year}} \\[0.3 cm]

&= \dfrac{8\%}{2} \\[0.3 cm]

&= 4\% \\[0.3 cm]

\end{align*}

{/eq}
The future value of the investment after 5 years is given by:
{eq}\begin{align*}

&=  \text{Amount invested today * (1 + Semi-annual interest rate)} ^ {\text{Number of semi-annual periods}} \\[0.3 cm]

&= \$1,000 * (1 + 4\%)^{10} \\[0.3 cm]

&= \$1,000 * (1.04)^{10} \\[0.3 cm]

&= \$1,000 * (1.480244) \\[0.3 cm]

&= $1,480.24

\end{align*}

{/eq}","Future Value: The future value of an investment denotes its equivalent worth after a certain number of years. It takes into consideration the relevant interest rate, interval of compounding, and time till maturity."
45,"Investment X offers to pay you $7,900 per year for 9 years, whereas Investment Y offers to pay you $10,800 per year for 5 years.","If the discount rate is 8 percent, what is the present value of these cash flows?","If the discount rate is 20 percent, what is the present value of these cash flows?",,,A,"A) When the discount rate is 8%, the present value of cash flows of both the investment are as follows:
Investment X
Years
Investment X Cash flows (a)
Discount rate at 8% (1/(1+rate)^time) (b)
Present value of cash flow of Investment X (a*b)
1
$7,900
0.925
$7,307.5
2
$7,900
0.857
$6,770.3
3
$7,900
0.793
$6,264.7
4
$7,900
0.735
$5,806.5
5
$7,900
0.680
$5,372
6
$7,900
0.630
$4,977
7
$7,900
0.583
$4,605.7
8
$7,900
0.540
$4,266
9
$7,900
0.500
$3,950
-
-
Total
$49,319.7
The present cash flow of Investment X is $49,319.7
Investment Y
Years
Investment Y Cash flows (a)
Discount rate at 8% (1/(1+rate)^time) (b)
Present value of cash flow of Investment Y (a*b)
1
$10,800
0.925
$9,990
2
$10,800
0.857
$9,255.6
3
$10,800
0.793
$8,564.4
4
$10,800
0.735
$7,938
5
$10,800
0.680
$7,344
-
-
-
$43,092
The present cash flow of Investment Y is $43,092
B) When the discount rate is 20%, the present value of cash flows of both the investment are as follows:
Investment X
Years
Investment X Cash flows (a)
Discount rate at 20% (1/(1+rate)^time) (b)
Present value of cash flow of Investment X (a*b)
1
$7,900
0.833
$6,508.7
2
$7,900
0.694
$5,482.6
3
$7,900
0.578
$4,566.2
4
$7,900
0.482
$3,807.8
5
$7,900
0.401
$3,167.9
6
$7,900
0.334
$2,638.6
7
$7,900
0.279
$2,204.1
8
$7,900
0.232
$1,832.8
9
$7,900
0.193
$1,524.7
-
-
Total
$31,733.4
The present cash flow of Investment X is $31,733.4
Investment Y
Years
Investment Y Cash flows (a)
Discount rate at 8% (1/(1+rate)^time) (b)
Present value of cash flow of Investment Y (a*b)
1
$10,800
0.833
$8,996.4
2
$10,800
0.694
$7,495.2
3
$10,800
0.578
$6,242.4
4
$10,800
0.482
$5,205.6
5
$10,800
0.401
$4,330.8
-
-
-
$32,270.4
The present cash flow of Investment Y is $32,270.4",Present Value: The cash value decreases as time passes; the present value signifies the same concept. It is an important aspect in calculating the money's worth. It discounts the cash value at the prevailing value.
46,"Say that the interest rate is 11% and you invest $200 today, and then another $220 exactly one year from today.",$490.62,$498.85,$511.15,$521.08,A,"The correct answer is
option a. $490.62.
Given information:
Total period of investment: 2 years
Interest rate: 11%
Investment 1 made at year 0: $200
Investment 2 made at year 1: $220
Step 1: Determine the future value of investment 1 as follows:
{eq}\begin{aligned} \text{Future value 1} &=\text{Investment made at year 0}\times {{\left( 1+\text{Interest rate} \right)}^{\text{Time to maturity}}} \\ &=\$200\times {{\left( 1+11\% \right)}^{2}} \\ &=\$200\times 1.2321 \\ &=\$246.42 \end{aligned} {/eq}
Step 2: Determine the future value of investment 2 as follows:
{eq}\begin{aligned} \text{Future value 2} &=\text{Investment made at year 1}\times {{\left( 1+\text{Interest rate} \right)}^{\text{Time to maturity}}} \\ &=\$220\times {{\left( 1+11\% \right)}^{1}} \\ &=\$244.20 \end{aligned} {/eq}
Step 3: Determine the total future value:
{eq}\begin{aligned} \text{Total future value} &=\text{Future value 1}+\text{Future value 2} \\ &=\$246.42+\$244.20 \\ &=\$490.62 \end{aligned} {/eq}
Note: The second investment is made exactly one year after the first investment. The total investment period is two years. So, the interest rate on the second investment will be paid only for the remaining one year.",Savings: Individuals often allocate a portion of their income to savings in order to meet future financial needs. Savings refer to the amount of money set aside from one's income. These savings can be accumulated over time and invested whenever there is an excess of income.
47,"At an effective annual interest rate of 20 percent, how many years will it take a given amount to triple in value?",5 years,6 years,8 years,10 years,B,"The correct answer is
option B) 6 years.
Given information:
Effective annual interest rate: 20%
Apply the formula used to calculate the length of time a present value needs to reach a certain future value at a given interest rate.
{eq}\begin{aligned} \text{Number of years}&=\frac{\ln \left( \frac{\text{Future value}}{\text{Present value}} \right)}{\ln \left( 1+\text{Effective annual interestrate} \right)} \\ &=\frac{\ln \left( \frac{\$1\times 3}{\$1} \right)}{\ln \left( 1+20\% \right)} \\ &=\frac{\ln \left( 3 \right)}{\ln \left( 1.20 \right)} \\ &=\frac{1.10}{0.18} \\ &=6\ \text{years} \end{aligned} {/eq}
Thus, the number of years is 6 years.
Note: The present value is assumed to be $1. Thus, the future value is triple of $1, that is, $3 (1*3).
The value of 'ln' can be determined using a log table.",Log Value: A log value is obtained as a result of applying the mathematical function of logarithm to a given number or value. The logarithmic function measures the power to which a given base must be raised to produce a certain value.
48,If {eq}8\% {/eq} is compounded quarterly for 3 years then the interest rate (r) for a single period used in a time-value money calculation would be:,{eq}4\% {/eq}.,{eq}3\% {/eq}.,{eq}8\% {/eq}.,{eq}2\% {/eq}.,D,"The correct answer is option
d. {eq}2\% {/eq}.
The interest rate for a single period is computed as follows:
{eq}\begin{align*} &= \dfrac{\text{Quoted annual interest rate}}{\text{Number of quarters in a year}} \\[0.3 cm] &= \dfrac{8\%}{4} \\[0.3 cm] &= 2\% \end{align*} {/eq}",Time Value of Money: The concept of the time value of money is used to ascertain the expected future value of a deposit made today or the investment supposed to be made today for a predetermined future value. The factors relevant for the computations are periodic interest rate and number of periods.
49,Discounting:,expresses the present in the future,brings the future back to the present,is synonymous with compounding,depends on the rate of interest,B,"The correct answer is option
B. brings the future back to the present
.
The discounting process is used to bring the future value back to its equivalent present value. It takes into consideration the relevant discount rate or interest rate and the timing of the future cash flow.",Time Value of Money: The concept of the time value of money is used to compute the equivalent future worth of a deposit made today or the equivalent present worth of an expected future cash flow. One can even ascertain the time required for an investment to grow to a certain value.
50,Which of the following describes the time value of money?,Money loses it purchasing power over time through inflation.,A dollar received today is worth more than a dollar to be received in the future.,The time value of money has no effect on the timing of capital investments.,The fact that invested cash may not earn interest over time is called time value of money.,B,"The correct option is
b. A dollar received today is worth more than a dollar to be received in the future.
The concept of the time value of money states that the value of money is not absolute and it changes with time. The value of a sum of money today is more than the value of the same sum of money at some point in the future. The reason for the same is interest rates, inflation, opportunity costs, etc.",Financial Mathematics: Financial mathematics is the study of finances. There are various concepts used in financial mathematics. The concept of the time value of money is one of them.
