id,question,A,B,C,D,Answer,Explanation,Hint
33,"For a 3-year simple loan of $10,000 at 10 percent, the amount to be repaid is","$10,030.","$10,300.","$13,000.","$13,310.",C,"A simple loan pays an interest based on its face value. First, we compute the total interest. The period is three years.
{eq}Total\:interest = Face\:value \times Interest\:rate \times Period \\

Total\:interest = 10,000 \times 0.10 \times 3 \\

Total\:interest = 3,000

{/eq}
The total interest is $3,000.
The amount to be repaid is equal to the face value and the total interest.
{eq}Amount\:repaid = Face\:value + Total\:interest \\

Amount\:repaid = 10,000 + 3,000 \\

Amount\:repaid = 13,000

{/eq}
The amount repaid after three years is
C. $13,000.","Simple Loan: A simple loan is a type of loan where the interest paid is based on the face value only. Unlike compounded interest, simple interest is fixed for every period. The total interest is based on the interest every period and the total period covered."
34,"What is the maturity value of a $7,000, 5%, or 60-day note?",$58.33,"$7,000","$7,058.33","$7,350",C,"The correct option is c.
Given information:
Present value (P) = $7,000
Rate of interest (r) =5%
Time (t) = 60 days.
The maturity value of the note is calculated as follows:
{eq}\begin{align*}{\rm\text{Maturity}}\,{\rm\text{value}} &= {\rm\text{P}} + \left( {{\rm\text{P}} \times {\rm\text{r}} \times {\rm\text{t}}} \right)\\ &= \$ 7,000 + \left( {\$ 7,000 \times 0 \cdot 05 \times \frac{{60}}{{360}}} \right)\\& = \$ 7,000 + \$ 58 \cdot 33\\ &= \$ 7,058 \cdot 33\end{align*} {/eq}
The calculated maturity value is $7,058.33
Note: For the calculation of maturity value total days in a year are assumed as 360 days.",Maturity Value: Maturity value is a term used to describe the value of any sum of money at any given date in the future. The interest rate allowed is a significant factor in determining the maturity value of money.
35,_____ bonds contain a provision that allows holders to sell them back to the company before maturity at a prearranged price.,Income,Convertible,Putable,,A,"The correct answer is Puttable
Puttable bonds are beneficial to the bondholders as they have given a facility to sell their bonds to the company before maturity at prearranged price. These bonds help the bondholders to take the advantage of change in interest rates in the market like when the interest rates of a bond is getting low they can move their funds from bonds to any other financial instrument which is giving them higher interest rates and vice versa.","bonds Bonds are issued by corporates, government, municipalities or states to raise capital for long term or short term purpose. Bondholders buy the bond and receive coupon rate as their interest income at regular intervals and at maturity receives face value of bond."
36,"Using the ordinary interest method, find the amount of interest on a loan of $2,600 at 12% interest for 120 days.",$104,$102.58,"$2,702.58",$453.61,B,"The correct option is
(B) $102.58
Under the simple interest method, we calculate the interest by the below formula.
{eq}\text{Interest} = \text{Principal Amount} \times \text{Interest Rate} \times \text{Time} {/eq}
Here the time is 120 days and there are 365 days in a year, so will use the fraction {eq}\frac{120}{365} {/eq} for time.
{eq}\begin{align} \text{Interest} &= \text{Principal Amount} \times \text{Interest Rate} \times \text{Time}\\ &= \$2,600 \times 12\% \times \frac{120}{365}\\ &= \$102.58 \end{align} {/eq}","Simple Interest: Unlike compound interest, simple interest does not calculate interest on interest. In commercial transactions, simple interest is rarely used for the computation of interest."
37,"If you borrowed $1,000 for a 3-year period, with a simple interest rate of 10% per annum, the total interest to be paid would be:",$750,$500,$300,"$1,000",C,"The correct answer is option
c. $300
.
The total simple interest amount is computed as follows:
{eq}\begin{align} \text{Total Interest} &= \text{Borrowed amount} \times \text{Simple interest rate} \times \text{Number of years} \\[0.3 cm] &= $1,000 \times 10\% \times 3 \\[0.3 cm] &= $1,000 \times 0.10 \times 3 \\[0.3 cm] &= $100 \times 3 \\[0.3 cm] &= $300 \end{align} {/eq}
If you borrowed $1,000 for a 3-year period, you will owe $100 interest per year or a total of $300 for a 3-year borrowing.",Simple Interest: The simple interest amount for an investment denotes the interest earned on the principal or base amount whereas the compound interest amount indicates the interest earned on the previously earned interest amount.
38,"Tanya received a $1,000 loan from the bank for a vacation. The bank is using the simple interest formula for this one-year 9% loan. What is her total interest?",$45,"$1,009",$9,$90,D,"The answer is
e. $90
Given information:
Loan = $1,000
Interest rate = 9%
Estimate the total interest:
Total interest = Principal x Interest rate = $1,000 x 9% = $90 The Answer is D.","Simple Interest: Simple interest is a method of calculating interest on an investment or a loan. Apart from the compounding interest, simple interest method will compute interest on the principal. Thus, by using the simple interest, interest on a loan will be lower compared to the use of compounding interest."
39,The interest rate that is quoted by a lender is referred to as which one of the following?,annual percentage rate,compound rate,effective annual rate,simple rate,A,"A. Correct. A loan is usually introduced with an Annual Percentage Rate (APR), which includes interest charges and other fees within a year. Note that the APR excludes the effects of compounding interest.
B. Incorrect. A loan will not be quoted with a compound rate since it makes the loan more expensive compared to other available loans from different lenders.
C. Incorrect. The effective annual interest rate reflects the true financing cost of a loan, which makes the loan more expensive. Thus, lenders will not usually introduce an effective annual interest rate to borrowers.
D. Incorrect. The simple interest rate includes the interest charge only while some other fees should be exposed to borrowers as well. Hence, the simple interest rate is not relevant.","Interest Rate: An interest rate on an investment refers to the expected rate of return that an investor can earn by holding the investment within a given period. However, an interest rate is the financing cost associated with a loan. Usually, the interest rate is quoted in its nominal form."
40,"If $22,050 is the amount payable in two years for a $20,000 simple loan made today, the interest rate is",5 percent.,10 percent.,22 percent.,25 percent.,A,"The correct answer is
Option A. 5 percent.
Since the loan is just a simple loan, it means to say that we will use the basic formula in computing the interest.
I = 22,050 - 20,000 = 2,050
P = 20,000
t = 2
I = Prt
2,050 = 20,000 * r * 2
r = 2,050 / 40,000
r = .05125 or approximately 5%
We can validate our answer by using 5% as our interest rate.
I = Prt
Year 1 - Interest = (20,000*0.05*1)
Year 1 - Interest = 1,000
Total Amount Payable - Year 1 = 20,000 + 1,000 = 21,000
Now, for Year 2 interest, we can have the following;
Year 1 - Interest = (21,000*0.05*1)
Year 2 - Interest = 1,050
Total Amount Payable - Year 2 = 21,000 + 1,050 = 22,050","Simple Interest: Simple interest is the most basic computation of interest payable or receivable on the debtor's money and lends by the creditor. The interest is computed as the product of principal, rate, and time or period."
41,Interest that is calculated using only the principal is called:,Add-on interest.,Effective interest.,Compound interest.,Simple interest.,D,"The correct answer is
d. Simple interest.
Interest that is calculated using only the principal is called simple interest. In this type of investment, the investors get a fixed amount of interest every year, and it remains constant until the investment matures. For example, if the principal amount is $1000, the interest rate is 10% per year, and the tenure is 5 years, then the calculation of the simple interest will be as follows:
{eq}Simple\ Interest = Principal\ amount * Interest\ rate * tenure = \$1000*10\%*5 = \$500 {/eq}
Here, the investor will get $500 in 5 years as interest, which turns out to be $100 each year for 5 years. This is an example of simple interest, where the interest is calculated using only the principal amount.
The other options are incorrect.
a. Add-on interest: In add-on interest, the interest amount is added to the principal and then divided by the number of payment periods. So here, interest is also involved, which makes it an important option.
b. Effective interest: Effective interest is used in compounding interest, where the principal amount plus interest from last year becomes the principal amount for the existing year. So this is the incorrect option.
c. Compound interest: In compound interest, the interest amount of the previous year is also added to the calculation of the current year's interest. So this is not the correct option.","Loan: The loan refers to a sum of money borrowed from the bank or other financial institutions where the interest is applied based on simple interest, compound interest, an add-on interest rate, or another method, and the borrower repays the loan in installments."
42,"$5,000 is invested for two years at 3% simple interest per year. The total interest earned after two years is:",$300,$304.50,$150,"$5,300",A,"The correct answer is
a. $300
Given information:
Initial investment (P) = $5,000
Simple interest rate (r) = 3%
Time period (t) = 2 years
Simple interest is calculated by multiplying the product of the investment ($5,000) by the rate (3%) and the given time period (2 years).
{eq}\begin{align*}{\rm\text{Simple interest}} &= {\rm\text{P}} \times {\rm\text{r}} \times {\rm\text{t}}\\ &= \$ 5,000 \times 3\% \times 2\\ &= \$ 300\end{align*} {/eq}
The amount of simple interest is $300.","Simple Interest: Simple interest is the amount of interest that is earned on the portion of the fund lent originally. It does not consider compounding, and it is less than the compound interest for the same investment."
43,"Tanya received a $1,000 loan from the bank for a vacation. The bank is using the simple interest formula for this one-year 9% loan. What is her interest?",$90,$45,$80,$450,A,"Given information:
Loan amount = $1,000
Simple interest rate = 9%
Determine the interest expense:
{eq}\text{Interest}=\displaystyle \text{Loan amount} \times \text{Interest rate} = \$1,000 \times 9\% = $90 {/eq}
The interest expense is $90. The Answer is A.","Simple Interest: The simple interest method estimates the interest expense on the loan principal. The interest expense will not be reinvested, which will not generate any additional interest expense."
44,Interest calculated on the original principal regardless of the amount of interest that has been paid or accrued in the past is a(n) _____.,simple interest,compound interest,original interest,principal interest,D,"The correct option is
A
.
Simple interest is a fixed percentage of the principal amount borrowed or lent over a set period.
{eq}\begin{align*}

{\rm\text{Simple interest}} &= {\rm\text{Principal}} \times {\rm\text{Daily interest rate in % per annum}} \times {\rm\text{No of days between payments}}

\end{align*}

{/eq}",Simple interest Simple interest is a simple way to calculate the interest charge on loan. It is calculated by multiplying the principal by the interest rate and time. This type of interest is typically associated with auto loans or short-term loans.
