id,question,A,B,C,D,Answer,Explanation,Hint
40,"If a person is taxed $125 on an income of $1,000, taxed $150 on an income of $2,000, and taxed $240 on an income of $3,000, then this tax structure is:",progressive,incremental,regressive,proportional,A,"The correct answer is:
A. progressive
.
In a progressive tax system, individuals with low incomes pays lower taxes than individuals with higher incomes. This means that tax burden increases as income increases.
B. incremental
Incremental tax system increases the tax rate as the personal income increases.
C. regressive
In regressive tax system, the amount of tax paid decreases as the personal income increases.
D. proportional
A proportional tax system uses a flat tax rate on all income levels.","Tax Revenue In accounting and economics, the government levies taxes to businesses and individuals as a way of raising revenue. Different tax systems such as progressive, regressive, incremental and proportional are used in determining the amount of tax payable by each individual or business."
41,"Taxpayers that are eligible to claim the earned income credit can use it to reduce their tax liability and, in some cases, to create a tax refund.",True,False,,,A,"The correct statement is true.
Explanation:
By lowering the amount of tax payable on a dollar-for-dollar basis, the earned income tax credit (EITC), a refundable tax credit, assists some Americans with modest incomes. If taxpayers have more tax credits than they owe for the year, they can be entitled to refunds. Whether or not they have dependents who qualify, only taxpayers with low or moderate incomes are eligible for the EITC. A taxpayer must be at least 19 years old and have lived in the United States for more than half of the tax year to be eligible for the credit for the current financial year. If the taxpayer is married, the taxpayer and their spouse must file jointly.","Taxpayers: A taxpayer is a person that is required by law to pay taxes to the government based on their income. According to the country's tax rules, they are responsible for and subject to paying taxes to the government."
42,Which one of the following payroll taxes is not withheld from the employee's wages because it is not levied on the employee?,Federal income tax,Federal unemployment tax,State income tax,FICA tax,B,"The correct option is
b. Federal unemployment tax
Since employees are not required by law to pay FUTA, no such tax is deducted from their pay. Employers foot the bill for the entire FUTA tax, which goes toward supporting individual states' unemployment insurance programs. Participants in these programs receive benefits while deserving employees are unemployed. This is a tax that is covered by the company and not felt by the worker, as it is paid by the business on their behalf.
Reasons why other options are incorrect:
a. Federal income tax:
The employee's taxable income determines the amount of federal income tax that will be withheld from their paycheck. The employee can expect the correct amount to be withheld from each paycheck by the company.
c. State income tax:
Depending on the employee's taxable income, state income tax may also be withheld from their paychecks, so this choice is incorrect.
d. FICA tax:
An employee's wages already have Federal Insurance Contributions Act (FICA) tax withheld from them to pay for Social Security and Medicare, so this choice is incorrect.","Tax: The tax is the amount of money that is owed to the government by individuals, companies, or other entities. The government has the right to adjust revenue to influence the economy under fiscal policy."
43,Which of the following taxes are likely to be regressive taxes?,Income taxes based on ability to pay.,Sales taxes and use taxes.,Additional sales and use taxes imposed on luxury vehicles.,None of the above.,B,"The correct option is
b. Sales taxes and use taxes.
Both the sales tax and the use tax are examples of regressive taxation. Taxes that are regressive are those that place a disproportionate financial burden on those with lower incomes. Since people with lower incomes tend to spend a larger share of their income on taxable goods, sales taxes, which are levied on the purchase of these items, are often considered regressive. Taxes on the use or consumption of a product are often viewed as regressive for the same reasons.
Reasons why other options are incorrect:
a. Income taxes based on ability to pay:
This is incorrect because income taxes based on ability to pay, also known as progressive income taxes, are structured to impose a higher tax rate on people with higher incomes.
c. Additional sales and use taxes imposed on luxury vehicles:
This option is incorrect because the additional sales and use taxes imposed on luxury vehicles are not indicative of general sales and use taxes; rather, they are aimed at luxury goods.
d. None of the above:
Since option b is correct, this option can not be the correct option.",Tax: There is some extra money that individuals or companies have to pay to the government because they earn above the limit or consume certain products or services. These amounts are collected by internal revenue services.
44,"Suppose that if your income is $50,000, your tax is $10,000, but if your income is $90,000, your tax is $18,000. Such a tax is:",Proportional,Progressive,Regressive,Similar to our current federal tax structure.,A,"The correct option is
a). Proportional
Percentage of tax when the income was $50,000 = {eq}\dfrac{10000}{50000}*100 = 20\%

{/eq}
Percentage of tax when the income was $90,000 = {eq}\dfrac{18000}{90000}*100 = 20\%

{/eq}
The income has been increased but the tax rate is the same. So this is an example of a proportional tax or flat tax.
Progressive taxation occurs when the tax rate increases with the income and regressive taxation are just the opposite of progressive taxation.","Tax: Taxes are the money owed to the government from the income of individuals or corporations. There is a tax rate at which the tax amount is deducted, which is the source of revenue for the government."
45,Why tax reforms are needed?,For public welfare,To make tax filing simple and easy,To make everyone accountable,None of the Above,D,"The correct option is
D. None of the Above
Options A, B, and C all offer reasonable justifications for pursuing tax reforms, but they do not exhaust the full range of possible justifications. To improve the tax system's efficiency and effectiveness, address economic inequalities, or respond to shifts in the economy or society, tax reforms may be necessary.
Reasons why other options are incorrect:
A) For public welfare:
Although this is a valid argument in favor of tax reform, it is by no means sufficient on its own.
B) To make tax filing simple and easy:
While this is another valid argument for tax reform, it is not sufficient on its own.
C) To make everyone accountable:
This is not the best option because while it may be a goal of tax reform, it does not cover all the reasons for tax reform.","Tax Reforms: Tax reforms are changing the laws, procedures, the way taxes are charged, implemented, panelized for wrongdoings, etc. The government analyzes the current situation and the drawbacks and loopholes to bring reforms in the tax structure."
46,A regressive tax:,is designed to take a larger percentage of higher incomes as compared to lower incomes.,"is designed in such a way that as a person's income rises, the amount of tax as a proportion of income rises.",takes a greater proportion of the income of lower-income groups than of higher-income groups.,is considered to be the most equitable type of tax.,C,"The correct option is
option c.
A regressive tax takes a higher proportion of the income of the lower-income groups than of higher-income groups.
A regressive tax system is one where the higher the income of the taxpayer, the smaller the proportion of his income that he contributes to the government in the form of tax. It is the reverse of the progressive tax system. A regressive tax system is against the welfare objective as the low-income groups end up with more burden of taxes.
A schedule of the regressive tax rate is one in which the rate of taxation decreases as the tax base increases. If the regressive taxation is illustrated, the curve received is a downward sloping curve that indicates an inverse bond between income and tax rate. It means that as income increases, the tax rate decreases and vice-versa, as depicted below:
Graph: Regressive Taxation
In the above graph, line AB shows that as one moves from a low-income group to a high-income group and the tax rate (in percentage) decreases. Hence, the curve is downward sloping.
Reasons for incorrect options are
Option a.
The given statement is true in the case of a progressive tax system.
Option b.
The higher proportion being taken out, the higher income is a feature of the progressive tax system.
Option d.
Progressive taxation is considered the most equitable type of tax as the people with a high ability to pay taxes pay higher taxes.","Tax Systems: Taxes are one of the major revenue sources for a country's government. But this compulsory payment cannot be levied as per the government's wish, some structure has to be considered. The taxation in a country can be progressive, regressive, proportional, and degressive. These tax systems guide the government's taxation policy and determine the group that would bear the most burned of taxation."
47,Which of the following will NOT reduce capital flight from source countries?,dependable positive real interest rates,higher taxes on capital gains,more efficient state enterprises,market liberalization,B,"The correct option is
b. higher taxes on capital gains.
Increasing taxes on capital gains can slow the outflow of funds because the benefits of doing so are diminished. When capital gains taxes are high, investors may be hesitant to move money abroad in order to reduce their overall tax bill. This has the potential to slow the outflow of funds.
Here are the reasons why other options are not true:
a. dependable positive real interest rates:
It is possible to reduce capital flight if real interest rates are consistently positive, as this encourages investors to keep their money in the country where it can earn a decent return. When real interest rates are positive, investing at home may be preferable to sending money to a foreign country.
c. more efficient state enterprises
: Capital flight can be prevented by addressing the underlying causes, such as economic instability, political instability, and currency devaluation, but improving the effectiveness of state enterprises may improve a country's overall economic performance without addressing these root causes.
d. market liberalization:
Capital flight can be mitigated through market liberalization (the removal of barriers and controls placed on monetary transactions) because it makes it easier for investors to put their money to work in both domestic and foreign markets.",Tax Structure: The tax structure is the federal government's responsibility in a free market economy where the tax is collected from individuals and firms to finance the various social welfare programs.
48,"During the year, Cathy received the following:","Dividends of $4,000 from Lindsay Corporation. Cathy's father owned the stock and directed the corporation to send the dividends to Cathy.","$30,000 salary for working as an accountant at BHCC Corporation.","$5,500 cash gift from her uncle.","$10,000 inheritance from her grandmother.",D,"Given,
Salary from working as an accountant at BHCC Corporation= $30,000
Dividend from Lindsay Corporation= $4,000
Computation of the gross income-
Under Federal Tax, the salary from working as an accountant and dividend from Lindsay Corporation are included in the gross income. In comparison, cash gifts from uncle and inheritances from grandmother are omitted from the gross income computation.
Particulars
Amount
Salary
$30,000
Add: Dividend
$4,000
Gross Income
$34,000
Thus, the gross income is
$34,000
.","Gross Income: Gross income is the cumulative amount of income from different activities performed by an individual eligible to pay tax. After adjusting deductions and exemptions from it, net taxable income is derived."
49,The U.S. has tax treaties with foreign countries in order to avoid double taxation.,True,False,,,A,"True
The USA has tax treaties with various foreign countries, such as Armenia, Australia, Bangladesh, Canada, China, India, etc. For example, with Australia, the treaty was signed on August 6, 1982, in Sydney. The tax treaty ensures there is no double taxation between the two countries, and the related issues are rectified.","Double Taxation: The double taxation policy is the government policy generally applied to corporations, where the tax is levied on the gross income of the corporation and the tax on the owners and employees is levied separately."
50,Sales taxes are considered to be:,proportional.,progressive.,snoopy-tax plan.,regressive.,A,"The correct answer is:
a. proportional.
A proportional tax structure refers to a tax system where each individual pays the same amount of tax regardless of their income. A perfect example of a proportional tax is the sales tax, where each buyer pays the same tax irrespective of their income.
b. progressive.
A progressive tax refers to a tax system where the tax paid increases as the income increases.
c. snoopy-tax plan.
Sales taxes are not considered to be an example of snoopy-tax plan.
d. regressive.
A regressive tax is a tax system where the amount of tax paid decreases as income increases.",Tax Structure A tax structure is simply a method that is applied by the government to determine the amount of tax that should be paid by a government or an individual.
