id,question,A,B,C,D,Answer,Explanation,Hint
370,Negative aspects of using credit include which of the following?,The use of credit allows you to own expensive products sooner.,Negative aspects of using credit include both loss of financial flexibility and overspending.,The use of credit often leads to overspending.,The use of credit results in the loss of financial flexibility in personal money management.,B,"The correct answer is:
B. Negative aspects of using credit include both loss of financial flexibility and overspending.
One must use credit on things that will add value to their life, career, or business. When one borrows more money than they need, they might be tempted to spend it on things they do not need. This can cause them a great burden in the long run when servicing the credit. It also denies them financial flexibility regarding personal money management and generally reduces their quality of life.
Reasons for other incorrect options:
Using credit to acquire expensive products is simply a bad use of credit. Options (c) and (d) are both parts of the correct answer to this question.","Credit: As part of growth, organizations and individuals often find themselves in a situation where they need more money than they have. In these cases, it is prudent to access one's needs and determine the reasons for borrowing."
371,"On February 3, Smart Company sold merchandise in the amount of $5,800 to Truman Company with credit terms of 2/10,n/30. The cost of the items sold is $4,000. Truman pays the invoice on February 8 and takes the appropriate discount. The journal entry Smart records on February 8 is:","Debit Cash $5,800, credit Accounts Payable $5,800.","Debit Cash $4,000, Accounts Receivable $4,000.","Debit Cash $3,920, credit Sales Discount $80, credit Accounts Receivable $4,000.","Debit Cash $5,684, debit Sales Discount $116, credit Accounts Receivable $5,800.",D,"We begin by finding the amount of the discount that can be taken by Truman Company:
$5,800 × 2% = $116
This means that the company will enter
D. Debit Cash $5,684, debit Sales Discount $116, credit Accounts Receivable $5,800.","Accounts Receivable Turnover: Accounts receivable turnover refers to the rate at which the balance of outstanding invoices, on average, take to be paid. One change that can improve the A/R turnover ratio is the use of a discount which incentivized early payment."
372,"Spruce Company purchased $8,250 of merchandise on October 1 with terms 1/10, n/30. On October 3, it returned $1,250 worth of merchandise. On October 10, Spruce paid the full amount due. The amount of the discount Spruce recorded was:",$70.00 ,$1.25 ,$700.00 ,$12.50 ,A,"The correct option is A. $70.00 .
The terms of the invoice of 1/10, n/30 mean that the buyer is entitled to a 1% discount if the invoice is paid within 10 days, and the invoice must be paid within 30 days.
Spruce paid the invoice on the 10th day, so it can take a 1% discount on the amount outstanding:
Total purchase price
$8,250
Purchase returns
(1,250)
Total amount due
$7,000
Discount
= $7,000 × 0.01
$70
Amount paid
$6,930",Invoice Terms; Invoice terms are the payment conditions that are stated on an invoice for sales on account. These terms detail when the last date to pay an invoice is and if there is a settlement discount available to the buyer.
,,,,,,,,
374,The supplier's invoice is the source document for a purchase on credit transaction.,TRUE,FALSE,,,A,"The given statement is true.
The supplier's invoice is the source document for a purchase made with credit.
Supplier invoices are sales invoices and bills that the providing vendor issues and the purchasing client receives. Customers also call vendor invoices supplier invoices.
The buyer and seller's transaction is itemized on a supplier invoice. The invoice will often outline the payment conditions and offer several ways to make payments if the seller gave the customer credit in exchange for the transaction.","Invoice: A time-stamped business document known as an invoice lists the specifics of a transaction between a buyer and a seller and records it. Usually, the invoice details the conditions of the contract."
375,"Town Crier has 10 million shares of common stock outstanding, 2 million shares of preferred stock outstanding, and 10 thousand bonds. If the common shares are selling for $28 per share, the preferred shares are selling for $15.50 per share, and the bonds are selling for 97 percent of par, what would be the weight used for debt in the computation of Town Crier's WACC?",3.02%,3.12%,3.20%,3.33%,A,"The correct option is (a) i.e. 3.02%
The weightage of debt is calculated:
{eq}{\rm\text{WD}} = \frac{{\rm\text{D}}}{{\rm\text{V}}}

{/eq}
Where, WD = weightage of debt
D = Market value (MV) of debt, and
V = Market value (MV) of combined capital
{eq}\begin{align*}{\rm\text{MV of common shares}} &= {\rm\text{No}}{\rm\text{. of shares}} \times {\rm\text{Cost per share}}\\ &= 10{\rm\text{ million}} \times {\rm\text{\$ 28}}\\ &= \$ 280{\rm\text{ million}}\end{align*}

{/eq}
{eq}\begin{align*}{\rm\text{MV of preferred share}} &= {\rm\text{No}}{\rm\text{. of share}} \times {\rm\text{Cost per share}}\\ &= 2{\rm\text{ million}} \times {\rm\text{\$ 15}}{\rm\text{.50}}\\ &= \$ 31{\rm\text{ million}}\end{align*}

{/eq}
{eq}\begin{align*}{\rm\text{MV of Debt}} &= {\rm\text{No}}{\rm\text{. of bonds}} \times {\rm\text{Selling price at par}} \times {\rm\text{Cost price}}\\ &= 10,000 \times 0.97 \times \$ 1,000\\ &= \$ 9.7{\rm\text{ million}}\end{align*}

{/eq}
{eq}\begin{align*}{\rm\text{WD}} &= \frac{{\rm\text{D}}}{{\rm\text{V}}}\\ &= \frac{{\$ 9.7}}{{\left( {\$ 9.7 + \$ 31 + \$ 280} \right)}}\\ &= 3.02\% \end{align*}

{/eq}
Therefore, the weight of debt in the computation of WACC is calculated at 3.02%.",Weightage of debt: Weightage of debt refers to the total market value of the combined capital of the company over the debt percentage of the company. It represents the cost incurred by the company during a year.
376,What do credit bureaus do?,They share information with each other.,They lend money to people who are members of the credit bureau.,They collect and provide credit information.,They make decisions regarding who should get credit.,C,"The correct answer is
C. They collect and provide credit information.
Money lenders assess the default risk of a client before lending them money. However, they don't have the credit data of all their customers. This is where credit bureaus come in. They collect information about different accounts from different creditors, organize it, and offer it to creditors at a fee. This way, the credit bureaus make money, and creditors have the data they need on their customers.","Credit Bureaus: Before a creditor can give an individual a loan, they need to know some facts about their financial health. They need to do this to establish whether one will be able to return the money they lend them."
377,What is a credit card balance?,The amount of interest you must pay the credit card company,The required minimum payment to your credit card company,A way to track your incoming and outgoing purchases,The amount of money you still owe to the credit card company,D,"The correct answer is D. the amount of money an individual owes to a credit card company is a credit card balance. Accounts activity determines the changes in an individual's account. A balance increases when purchases are made using a credit card, while a decrease is recorded when a payment is made.
Options A, B, and C are incorrect. According to the terms and agreements, the credit card company charges card members a credit card interest. In each billing cycle, an account holder must keep the account's status 'current' rather than 'late' and pay the lowest amount, the credit card minimum payment. Tracking credit card spending is done using the online account review of transactions or credit card apps.","Credit: In economics and the financial world, credit is obtained from financial institutions as an agreement between the borrower and the financial institution. Before extending credit to borrowers, traders have to make decisions based on financial records about the borrower."
378,"When a company defaults on a secured debt, it is rare for the secured asset to be sold and the proceeds distributed to the debtor.",TRUE,FALSE,,,A,"The statement is
TRUE.
The secured asset will be liquidated to resolve the debt obligation for the creditors. The remainder of the net proceeds from selling the asset will be distributed to the firm's owners.","Secured Debt: A secured debt is a loan that is backed by property. Usually, the loan amount must be less than the appraised value of the property when the lender approves the loan. Usually, a lender will require collateral if the loan amount is significant."
379,"When evaluating credit, a customer who has sufficient disposable income and cash flow to pay off a loan is said to have:",Capacity.,Creditworthiness.,Character.,Collateral.,A,"The correct answer is
option A) Capacity.
A) The ability of a person who obtains debt to repay it from future income and cash flows is referred to as capacity. When analysing credit, a person's ability is assessed by determining whether or not they have the finances to repay the loan. Hence, the correct answer is option (A).
B) Creditworthiness is the perception of a person or corporation as being appropriate for financial credit, typically based on their historical regularity in repaying the money. Here, the sufficiency of income in the future is tested. So, option (B) is incorrect.
C) Character refers to an individual's personal and social attributes, which define themselves. The given situation does not examine the character. Hence, option (C) is incorrect.
D) Collateral is an asset that is provided by the borrower as a guarantee for loan repayment and is taken away in the event of non-payment.","Disposable Income: Disposable income is the leftover money earned by an individual or company which can be spent or saved by them in the manner they wish. It is derived after meeting all the expenses, dues, deductions and taxes."
380,Which is least important to maintaining a healthy credit score?,Making on-time payments,Checking your credit report annually,Knowing your exact credit score,Letting the credit bureaus know about any inaccurate information on your credit report,C,"C. Knowing your exact credit score
is the least important in maintaining a credit score.
Knowing your credit score does not brings any improvement in the credit score of individuals. The individuals should devise ways to improve their credit score.
Analysis of incorrect options:
A. Making on-time payments is incorrect as regularity in making payments is checked while formulating the credit score.
B. Checking your credit report annually is incorrect as it is an important step in credit score process.
D. Letting the credit bureaus know about any inaccurate information on your credit report is incorrect because inaccurate information can cause legal offense.","Credit Score: Credit scores are provided by credit bureaus for individuals. For companies, credit ratings is provided by the credit rating companies. The credit score affects individual to borrow money from various sources. That is, a better credit score helps individual to borrow money with relative ease."
381,Which of the following actions can negatively impact your credit score?,You disputed an item on your credit report,You forgot to pay the cable,You pay all your bills in cash,You use a small amount of available credit,B,"The correct answer is B. payment history is an important aspect of a credit score, and therefore a late payment in a 30-day or a missed payment results in a negative impact. The overutilization of credit can cause a missed payment, and this can be a red flag to creditors that an individual or an organization depends on credit.
Options A, C, and D are incorrect. Filling a disputed error on an item on your credit report has no impact on your credit score. Late or on-time payment of bills in cash does not make any difference in a credit score. Low credit use ratio positively impacts the credit score as this tries to build up a good credit utilization.","Credit: In business and economics, credit can be defined as an agreement in a situation where one party is involved in borrowing money from another party, promising to pay the amount back with some interest on it."
382,Which of the following actions can negatively impact your credit score?,You disputed an item on your credit report.,You forgot to pay the cable bill.,You paid all your bills in cash.,You use a small amount of your available credit.,B,"The correct option is
B. You forgot to pay the cable bill
.
Credit scores are the numbers 300 to 850 that help to determine the creditworthiness of a person. Various factors affect the credit scores of a person like non-payment of a bill or delayed payments. In this case, option b will negatively affect the credit score as it is related to forgetting a cable bill payment.","Technological Advancement: In economics, technological advancement is an upgradation in the existing level of technology. It helps to reduce the time, effort, and money of a person or an economy as a whole."
383,Which of the following actions would improve your credit score?,Closing out old credit cards,Paying off your credit card bill,Using a large portion of your credit limit,Opening a new savings account,B,"The correct option is
B. Paying off your credit card bill
.
A credit score helps to determine the creditworthiness of a person. The highest credit score is 850 and the lowest credit score is 300. There are several ways to raise a credit score out of which the most possible and easiest way is to make a regular on-time repayment off credit cards.","Interest Rate: In macroeconomics, the interest rate is the rate charged by a lender to a borrower while lending money in the market. This interest rate is the gap between the sum of money borrowed and repaid by the borrower."
384,Which of the following factors will have the greatest impact on your credit score?,I & II,II & III,I & III,II & IV,B,"The correct answer is option B: II &III
All the factors mentioned above have an impact on the credit score of an individual. However the most important is the Payment history which is given a weightage of 35 percent. That is followed by the Amount Owed which is given a weightage of 30 percent. The payment history shows whether the payment made by the individual is on time or not.  The amount owed gives a reflection of the amount an individual owes to the creditor.
The explanation for the incorrect options:
Option A) I & II
The length of Credit History gives information regarding the duration for which an individual has been using credit. The length of credit history is given a weightage of 15 percent so, it cannot be considered as one of the greatest factors. Payment history is an important factor. But these two factors together cannot be considered as the factors having the greatest impact.
Option C) I & III
As explained above, the length of the Credit History is not given too much weightage. Although the amount owed holds a lot of significance. But these two factors together cannot be considered as the factors having the greatest influence on credit score.
Option D) II & IV
The types of credit used is given a weighatge of 10 percent, so it does not hold much of a significance. Thus the type of credit used and Payment History together cannot be taken together for determining the impact on credit score.",Credit Score A credit score refers to the three-digit number which gets assigned to an individual based on the statement of loans or credit card. They are based on the information of credit report. The credit score of an individual is evaluated by the banks and other lending sources before issuing a loan.
385,Which of the following actions can negatively impact your credit score?,You disputed an item on your credit report.,You forgot to pay the cable bill.,"You paid all your bills in cash.
",You use a small amount of your available credit.,B,"The correct option is B. You forgot to pay the cable bill.

Credit scores are the numbers 300 to 850 that help to determine the creditworthiness of a person. Various factors affect the credit scores of a person like non-payment of a bill or delayed payments. In this case, option b will negatively affect the credit score as it is related to forgetting a cable bill payment.","Technological Advancement:
In economics, technological advancement is an upgradation in the existing level of technology. It helps to reduce the time, effort, and money of a person or an economy as a whole."
