id,question,A,B,C,D,Answer,Explanation,Hint
41,Which of the following investment rules has the value additivity property?,the payback period method,the net present value method,the book rate of return method,the internal rate of return method,B,"The correct option is b)
The value of additivity attribute is contained in the investing guidelines for the net present value approach Additivity to value implies that the NPV of a project is all that matters in determining its worth to a company rate of discount. When a company invests in a project, it eliminates the possibility of the stockholder spending the same amount of money on a financial asset, known as an opportunity cost. The total net present value of a large building appears to be equal to the total of all intelligent and efficient investments.
Option a)
is incorrect because the payback period is determined by dividing the capital investment by the cashflows.
Option c)
is incorrect because the book rate of return is seen as a measure of the necessary investment return according to extensive empirical study.
Option d)
is incorrect because a helpful tool for comparing investments is the internal rate of return (IRR), which is the interest rate at which the total of all cash flows equals zero.",Investment-Rule: Any government legislation or regulation that promotes or impedes foreign investment in the regional economy is called an investment policy. A simple formula that predicts how rapidly money will grow is called the rule of 72.It provides a rough estimate of how long it will take for your money to double at a certain return rate.
42,An investment strategy that yielded a high rate of return in the past will often be disastrous in the future.,True,False,,,A,"The above statement is true
The loss or gain of an investment over a specific period is known as the rate of return (ROR), and it is stated as a percentage of the investment's starting cost. If the ROR is positive, the position has gained money; if it is negative, it has lost money.
All other things being equal, the rate of return on investment is calculated based on future value. A strategy that aims to strike a balance between capital preservation and growth is called a balanced investing approach. It is often utilized by investors with moderate risk tolerance and comprises about an equal amount of equities and bonds. On the risk-reward scale, balanced investing strategies are at the center.","Investment Strategy: An investment plan or strategy is the name given to a collection of guidelines created to assist a single investor in achieving their monetary and investment objectives. This strategy directs an investor's choices based on objectives, risk tolerance, and anticipated capital requirements"
43,"Rishi Singh has $1,500 to invest. His investment counselor suggests an investment that pays no stated interest but will return $2,000 at the end of 3 years.",What annual rate of return will Mr. Singh earn with this investment?,"Mr. Singh is considering another investment, of equal risk, that earns an annual return of 8%. Which investment should he make, and why?",,,A,"Given:
The investment amount (PV) is $1,500.
The investment dollar return (FV) is $2,000.
The investment duration (t) is 3.
a.	Calculation of the annual rate of return (i):
{eq}\begin{align*}

{\rm\text{FV}} &= {\rm\text{PV}} \times \left( {1 + {\rm\text{i}}} \right)_{}^{\rm\text{t}}\\

\$ 2,000 &= \$ 1,500 \times \left( {1 + {\rm\text{i}}} \right)_{}^3\\

\left( {1 + {\rm\text{i}}} \right)_{}^3 &= \frac{{\$ 2,000}}{{\$ 1,500}}\\

{\rm\text{i}} &= \sqrt[3]{{1.3333}} - 1

\end{align*}

{/eq}
Further,
{eq}\begin{align*}

{\rm\text{i}}&= 1.10064 - 1\\

&= 0.10064{\rm\text{ or }}10.06\%

\end{align*}

{/eq}
The annual rate of return is
10.06%
.
b.
Mr. Singh should make an investment that his counselor suggests that provides a return of $2,000 at the end of 3rd year. The reason to select an investment that generates $2,000 at no stated interest is that this investment provides a higher annual return of 10.06% than the investment opportunity that pays only 8%.",Investment: Business institutions invest in potential investment options to generate profit on their business capital. Managers assess the effective investment return before making a potential investment.
44,Identify each of the following investments as either an economic investment or a financial investment.,A mining company sets up a new gold mine.,A woman buys a 100-year-old farmhouse in the countryside.,,,A,"Economic investment refers to all those tangible assets or goods that the firms and businesses purchase. They are used by firms and businesses for production.
Financial investment refers to the purchase of intangible assets such as stocks and bonds.
Part a) Economic investment
Setting up a new gold mine would increase the total stock of the asset of the gold mining company. The production of gold will increase. Therefore it would be considered as an economic investment by the firm.
Part b) Economic investment
The farmhouse is a tangible asset, that increases the worth of the total asset acquired by the women. Thus it is an economic investment",Investment Investment is one of the components of the GDP (Gross domestic product) of a nation. An increase in investment has a positive effect on the GDP of a country. It increases the level of output produced thereby increasing the level of employment.
45,"Credit risk is,",the risk that the fair value or future cash flows of a financial instrument will fluctuate because of changes in market prices.,the risk that an entity will have difficulty meeting obligations that are associated with financial liabilities.,the risk that one party to a financial instrument will cause a financial loss for the other party by failing to discharge (respect) an obligation.,the risk that the fair value or future cash flows of a financial instrument will fluctuate because of changes in foreign exchange rates.,C,"The correct option is
(C.) the risk that one party to a financial instrument will cause a financial loss for the other party by failing to discharge (respect) an obligation.
A credit risk is associated with the lender. It is the risk that the borrower will default in paying its obligations causing trouble to the lender's financial position.
Explanation for incorrect answers
The risk that the fair value or future cash flows of a financial instrument will fluctuate because of changes in market prices is called market risk, hence option (A) is incorrect.
The risk that an entity will have difficulty meeting obligations that are associated with financial liabilities is called liquidity risk, hence option (B) is incorrect.
The risk that the fair value or future cash flows of a financial instrument will fluctuate because of changes in foreign exchange rates is called foreign exchange risk, hence option (D) is incorrect.","Risks: Risks mean exposure to uncertainties. A business faces certain uncertainties related to the market, cash flows, foreign exchanges, etc. The management of these exposures to have a low risk is called risk management."
46,"Larger bond issues can lower ""liquidity risk,"" or the possibility that an investor will not be able to sell a bond quickly and easily.",True,False,,,A,"Explanation:
Bonds issued by a company are like loan borrowings taken from the public. If the bond size issued by the company is large, it will have a longer holding duration as well. Thus, investors won't be able to sell it easily. Therefore, the answer is true.
Since the possibility to sell a bond is less, firms are less liable to make principal payments and therefore will have funds for long durations. This will ensure efficient operations of the firm lowering its liquidity risk further.","Liquidity Risk Liquidity means the ability of a firm to pay all its current debt obligations in time, so liquidity risk means the firm's inability or slower efficiency to meet its obligations. Investors and creditors study this risk for investment decisions."
47,"In general, from the individual investor position, the stock is considered an investment than debt, because payments on debt because payment on debt are.","safer, lower",safer less certain,riskier; contractual,riskier; guaranteed by the federal government,C,"The correct answer is C.
The investment in stock is riskier than the investment in debt because it does not provide guaranteed returns to the investor. The price of the share also moves as per the market movement. The payments to be made related to debt are contractual as the rate of interest and the time of repayment is mentioned in the contract that is signed at the time of purchase of debt.
The explanation for incorrect answer:
Option A is incorrect as stock investments are not safer than debt investments.
Option B is incorrect as debt payments are paid consistently and the stock returns are inconsistent.
Option D is incorrect as the government does not give a guarantee for debt payment, they only back the securities issued by the government agencies.",Investment: Investment refers to any asset bought with the objective of earning income using that asset. The investment is acquired with the objective of keeping it for the long term rather than immediately consuming it. This is done to generate a better payoff than the present.
48,"Rudy is a 52-year-old freelance writer who wants a short-term, low-risk investment with low liquidity. Which of these investment vehicles should he consider?",CD,IRA,Mutual fund,Stocks,D,"The correct option is a: CD.
Rudy, as a freelance writer receiving her payment in lump-sum, should invest in a CD. A CD is a Certificate of Deposit, a financial instrument of investment offered by banks or other financial institutions. It is a one-time deposit which the investor can withdraw after the maturity period and earn interest. Certificate of Deposits involves low risk, as they are backed by the government and do not have higher returns.
Option (b) is incorrect because IRA is an individual retirement account which is a retirement plan.
Option (c) is incorrect because mutual funds are investments made by a pool of investors involving securities, stocks, and bonds, which are riskier investments.
Option (d) is incorrect because stocks involve higher risk due to the instability in the exchange market.","Investment Investment is the utilization of money and wealth to further create money by earning interests and higher returns. Investment is made on financial instruments like stocks, bonds, equities, and securities."
49,Which of the following is an example of a greenfield investment?,A Chinese sugar maker setting up a sugar crushing facility in Cuba.,A Serbian automobile company purchasing a Croatian component manufacturer.,A Finnish mobile phone manufacturer expanding its production facility in Finland.,An Indian oil exploration company acquiring an oil refining company.,A,"The correct answer is: A) A Chinese sugar maker setting up a sugar crushing facility in Cuba.
An investment by a company in which the company starts its operation in the other country, and the other country acts as a subsidiary to the main company is referred to as Greenfield investment. The company invests in setting up the plants and manages the operation in the other country.
Reasons of incorrect answers:
Option B) is incorrect because only purchasing a component form other country does not account for the greenfield investment.
Option C) is incorrect because if the company is investing in the same country it cannot be characterized as a greenfield investment.
Option D) is incorrect because acquisition of a company does not correspond to greenfield investment.","Investment: When the money is deposited for a definite period of time with an expectation of return it is called investment. Investment is done so as to generate more wealth than there is already, by increasing the value of the asset."
50,"All else equal, a large decline in the real interest rate will shift the:",investment demand curve leftward,investment demand curve rightward,investment schedule downward,investment schedule upward,D,"The correct answer is option D)  investment schedule upward
When there is a decrease in the real interest rate to a large extent, there will be an upward shift in the investment schedule because there is an increase in the real wealth. Borrowing becomes cheaper. This increases the spending by the consumers and the businesses.
The explanation for the incorrect options:
Option A)
Investment demand curve shifts leftward when there is less demand for commodities and services. There will be a decrease in production and as a result, there will be a decrease in the investment leading to a left shift in the investment demand curve
Option B)
Investment demand curve shifts to the right during an expansion in the economy. That is when there is an increase in the demand for commodities and services, there will be more production. Thereby a rightward shift in the investment demand curve.
Option C)
The investment schedule shifts downward when the real interest rate increases. That is when the cost of borrowing money increases.",Investment The investment function depicts a relation between the i (interest rate) and the investment. A lower i induces more investors to make investments. Whereas a higher i discourage the investors to invest.
