id,question,A,B,C,D,Answer,Explanation,Hint
33,Let X be a continuous random variable with a mean 12.25 and a standard deviation of 1.05. Find P(X = 14).,0,2,3,-4,A,"Given: The given variable, X, is a continuous random variable, the mean value is {eq}\mu =12.25

{/eq}, and the standard deviation is {eq}\sigma =1.05

{/eq}.
As we can see, the given variable, X, is a continuous random variable. So we cannot determine the value of the probability of it at a single point because we can only calculate the probability at an interval. Hence, the probability corresponding to the given point is zero.
{eq}P\left( X=14 \right)=0

{/eq}
Thus,
option (a) is correct.","Standard Deviation: The standard deviation is a mathematical term which is commonly determined by using the mathematical formula below. {eq}\text{Standard}\ \text{deviation}=\sqrt{\dfrac{\sum{{{\left( \text{Each}\ \text{value}\ \text{from}\ \text{population}-\text{Mean}\ \text{of}\ \text{the}\ \text{population} \right)}^{2}}}}{\text{Total}\ \text{number}\ \text{of}\ \text{data}\ \text{present}\ \text{in}\ \text{the}\ \text{population}}}

{/eq}"
34,"If a stock has a beta of 1.50, which statement best describes the volatility of this stock relative to the market beta of 1?",The stock is 50% less volatile than the market beta.,The stock is 50% more volatile than the market beta.,The stock's beta has no relationship to the market beta.,The stock has equal volatility to the market beta.,B,"Option b is correct because the beta shows the volatility of the stock and the stock beta is greater than market beta by 50 % which means that the stock is 50% more volatile than the market.
Option a is incorrect because the volatility increases with the increase in stock.
Option c is incorrect because there exists a relationship between the stock beta and the market beta.
Option d is incorrect because the volatility of stock will be equal to market beta when the beta of the market and the stock are equal.",Volatility: Volatility refers to the movement in the price of the stock during a certain period of time. It represents the risk inherited in a stock. A higher volatility means that the stock is highly risky whereas low volatile stocks show low risk.
35,"Diversifying, to reduce volatility, is a good idea, only if:",Firms are willing to invest in capital formation.,Firms account for social costs of production.,"Shareholders are willing to pay premium for a company, in order to reduce return volatility.",,A,"The answer is A.
Firms should be willing to engage in capital formation if they want to use diversification as a means of reducing volatility. Capital formation refers to the accumulation over an accounting period; it entails the addition of various capital goods and investments. When a company diversifies into other various investments, the risk is spread out, thus reducing the impact of loss in one investment. Capital formation aids in the acquisition of capital used to finance other investments, thus enabling the firm to diversify easily.","Volatility: Volatility is a statistical measure that measures the dispersion of returns from an investment such as securities or market indices. Volatile assets are considered risky because the expected price cannot be predicted, while non-volatile assets prices can be easily predicted. An asset is said to be volatile when its values are spread out over a large value range."
36,Answer the question based from the data of Columbia Sportswear Company in 2015 found in: https://www.sec.gov/Archives/edgar/data/1050797/000105079716000020/colm-20151231x10k.htm,$44.13 and $36.09,$45.87 and $34.25,$66.00 and $43.56,$62.19 and $41.11,C,"The correct option is c.
The high and low price per share for Columbia Sportswear Company's common stock for the Fourth Quarter of 2015 is $66.00 and $43.56 respectively.","""High"" and ""Low"" stock prices: High and low prices in the stock market change every day. High stock prices for a day means the highest price reached by that stock during the day and low stock prices means the lowest price reached by the stock in a day. Based on these various analyses is made for example 52-week high stock price and 52-week low stock price or even on a monthly or quarterly basis."
37,"As a measure of variability, compared to the range, an advantage of the standard deviation is:",being calculated easily through the use of a formula.,considering only the data values in the middle of the data array.,describing the distance between the highest and lowest values.,considering all data values.,D,"As a measure of variability, compared to the range, an advantage of the standard deviation is that it considers all data values.
The range can also be calculated easily through the use of a formula, so option A is incorrect. Options B and C are incorrect too as option C describes the range and option B is incorrect as it is the opposite of the actual answer.
Thus, the correct answer is
D. considering all data values.",Standard Deviation and Range: The standard deviation and the range of data are two different measures of variability. The range is the study of the highest and the lowest values whereas the standard deviation is the study of how far away the different values of the data set are from the mean. These two can be used in the calculation of variability.
38,"If the standard deviation of the sampling distribution of sample means is 7.0 for samples of size 64, then the population standard deviation must be",56.,448.,3136.,7.,D,"D. 7
The standard deviation of sampling distribution is computed as,
{eq}% MathType!Translator!2!1!AMSTeX.tdl!AMSTeX!

% MathType!MTEF!2!1!+-

% feaagKart1ev2aqatCvAUfeBSjuyZL2yd9gzLbvyNv2CaerbuLwBLn

% hiov2DGi1BTfMBaeXatLxBI9gBaerbd9wDYLwzYbItLDharqqtubsr

% 4rNCHbGeaGqiVu0Je9sqqrpepC0xbbL8F4rqqrFfpeea0xe9Lq-Jc9

% vqaqpepm0xbba9pwe9Q8fs0-yqaqpepae9pg0FirpepeKkFr0xfr-x

% fr-xb9adbaqaaeGaciGaaiaabeqaamaabaabaaGceaabbeaacaqGtb

% GaaeOlaiaabseacaqGUaGaaeypamaalaaabaGaae4Wdaqaamaakaaa

% baGaaeOBaaWcbeaaaaaakeaacaqG3aGaaeypamaalaaabaGaae4Wda

% qaamaakaaabaGaaeOnaiaabsdaaSqabaaaaaGcbaGaae4naiaab6ca

% caqGOaWaaOaaaeaacaqG2aGaaeinaaWcbeaakiaabMcacaqG9aGaae

% 4WdaqaaiaabwdacaqG2aGaaeypaiaabo8aaaaa!4A73!

\displaylines{

{\text{S}}{\text{.D}}{\text{. = }}\frac{{\text{sigma }}}{{\sqrt {\text{n}} }} \cr

{\text{7 = }}\frac{{\text{sigma }}}{{\sqrt {{\text{64}}} }} \cr

{\text{7}}{\text{.(}}\sqrt {{\text{64}}} {\text{) = sigma }} \cr

{\text{56 = sigma }} \cr} % MathType!End!2!1!

{/eq}",Standard deviation The concept of standard deviation is typically brought into the picture by considering the probable dispersion in series. A higher magnitude of standard deviation reflects the extent of more spread out in the series.
39,1. Larger values of the standard deviation result in a normal curve that is:,shifted to the left.,shifted to the right.,narrower and more peaked.,wider and flatter.,D,"A normal curve is in the shape of a downward bell where the probability values are plotted on the y-axis and the observations are plotted on the x-axis. The bell curve has a maxima at the mean and is symmetrical about the mean. The standard deviation is a measure of how spread out the data is. Hence,
as the standard deviation increases, it means that there is a larger difference between the mean and the extreme values, hence it becomes wider, and flatter, as the probability of the values at the mean observation decreases.
Thus,
D. is the correct answer.","Standard Deviation Standard deviationis a measure of the dispersion that is present in our sample with respect to its mean. It basically takes into account all the outliers and the data points which are close to the mean. Alow standard deviationindicates that the values are clustered around the mean, whereas ahigh standard deviationindicates the presence of outliers in a manner where data points are spread out across the entire range. Along with the mean, the standard deviation is very important to get an idea about what the data set represents."
40,Which of the following measures the impact of a change in the underlying stock price volatility on an option price?,Vega,Rho,Delta,Theta,A,"The correct answer is option
a. Vega.
The deviation in the price of an option due to an up or down in the volatility of the underlying asset is assessed by vega. An increase in volatility will generally lead to an increase in option prices, and a decrease in volatility will generally lead to a decrease in option prices. The option price will change due to a shift of even one-point implied volatility.
Explanation for the incorrect options:
b. Rho
: Rho is a risk measure that indicates how much the price of an option will change in response to a change in the interest rate. It gauges how sensitive an option price is to interest rate fluctuations. It shows how much the option price will change if the risk-free interest rate changes by one percentage point.
c. Delta
: The alteration in the price of an option due to an increase or decrease in the price of the underlying asset is assessed by delta. It is represented as the amount that the option price will change for a one-point change in the underlying asset price. It reflects positive value for the call options.
d. Theta
: Theta is a way through which the fall in the price of the option can be seen in consideration of time. It shows how the option price will alter for each passing day to expiration. Theta is often used to evaluate the effect of time decay on option prices, which tends to erode the value of options as they approach expiration.",Stock Market Volatility: Stock market volatility is a metric people use to determine the total increase or decrease in the stock market value. It is highly affected when an unknown external factor hits the market.
41,If you want to know the portfolio standard deviation for a three stock portfolio you will have to:,Calculate two covariances and one trivariance,Calculate only two covariances,Calculate three covariances,Average the variances of the individual stocks,C,"The correct answer is
c. Calculate three covariances
.
Assuming the portfolio consists of stocks A, B, and C, you must calculate the covariance of A and B, the covariance of A and C, and the covariance of B and C.",Standard Deviation: Standard deviation is a statistical measure that explains the extent to which a set of data points is distributed about the population mean.  It is commonly used to evaluate the risk of an investment.
42,Cash flow can be said to equal:,income before depreciation and taxes minus taxes,income before depreciation and taxes plus taxes,income before depreciation and taxes plus depreciation,income after taxes minus depreciation,A,"The correct answer is option
A. income before depreciation and taxes minus taxes
.
The operating cash flow is given by:
{eq}\begin{align*}

&=  \text{Sales - cost of goods sold - operating expenses excluding depreciation - taxes} \\[0.3 cm]

&= \text{Income before depreciation and taxes - taxes}

\end{align*}

{/eq}
The depreciation expense is a non-cash expense so it does not affects the operating cash flows.","Cash Flows: The total net cash flows of a firm during a given period can be bifurcated into cash outflows and cash inflows. Moreover, they can be categorized into cash related to operating activities, investing activities, and financing activities."
43,"Assume a corporation has earnings before depreciation and taxes of $82,000, depreciation of $45,000, and that it has a 30 percent tax bracket. What are the after-tax cash flows for the company?","$70,900","$82,000","$42,000",None of these,A,"The correct answer is option
a. $70,900
.
The net income for the company is given by:
{eq}\begin{align*}

&= \text{(Earnings before taxes and depreciation - depreciation) * (1 - tax percent)} \\[0.3 cm]

&= ($82,000 - $45,000) * (1 - 30\%) \\[0.3 cm]

&= $37,000 * 0.70 \\[0.3 cm]

&= $25,900

\end{align*}

{/eq}
The after-tax cash flows for the company are given by:
{eq}\begin{align*}

&= \text{Net income + depreciation} \\[0.3 cm]

&= $25,900 + $45,000 \\[0.3 cm]

&= $70,900

\end{align*}

{/eq}","Cash Flows for a Firm: The cash flows for a firm in a given period are usually categorized into cash flows from operating activities, cash flows from investing activities, and cash flows from financing activities. The cash flows from operating activities are usually calculated by using the indirect method."
44,"A stock had returns of 6 percent, 9 percent, 2 percent, and 12 percent over the past 4 years. What is the standard deviation of this stock for the past four years?",4.4 percent,15.3 percent,8.8 percent,2.8 percent,A,"The correct answer is option a. 4.4 percent.
Given information:
Table showing the return on the stock:
Year (N)
Return on the stock
1
6%
2
9%
3
2%
4
12%
Calculation of the standard deviation:
{eq}\begin{align*}{\rm\text{Standard deviation}} &= {\left[ {\frac{{{{\left( {{\rm\text{Return}}\,1 - {\rm\text{Average return}}} \right)}^2} + {{\left( {{\rm\text{Return}}\,2 - {\rm\text{Average return}}} \right)}^2} + {{\left( {{\rm\text{Return}}\,3 - {\rm\text{Average}}\;{\rm\text{return}}} \right)}^2} + {{\left( {{\rm\text{Return}}\,4 - {\rm\text{Average return}}} \right)}^2}}}{{{\rm\text{N}} - 1}}} \right]^{\frac{1}{2}}}\\ &= {\left[ {\frac{{{{\left( {6\% - 7.25\% } \right)}^2} + {{\left( {9\% - 7.25\% } \right)}^2} + {{\left( {2\% - 7.25\% } \right)}^2} + {{\left( {12\% - 7.25\% } \right)}^2}}}{{4 - 1}}} \right]^{\frac{1}{2}}}\\ &= {\left[ {18.25\% } \right]^{\frac{1}{2}}}\\ &= 4.3\% \end{align*} {/eq}
Therefore, the standard deviation of the stock for the past 4 years is 4.3%.
This value is not mentioned above options. So, taking the nearest value. That is, 4.4%.
Working note:
Calculation of the average return:
{eq}\begin{align*}{\rm\text{Average return}} &= \frac{{{\rm\text{Return}}\,1 + {\rm\text{Return}}\,2 + {\rm\text{Return}}\,3 + {\rm\text{Return}}\,4}}{{{\rm\text{Number of years}}}}\\ &= \frac{{6\% + 9\% + 2\% + 12\% }}{4}\\ &= \frac{{29\% }}{4}\\ &= 7.25\% \end{align*} {/eq}
Thus,
the average return is 7.25%.",Standard deviation: The standard deviation is a criterion for assessing the degree of uncertainty attached to an investment opportunity. The overall risk tied to the stock will grow if the standard deviation rises.
45,The numerical value of the standard deviation can never be:,larger than the variance,zero,negative,smaller than the variance,C,"The numerical value of the standard deviation can never be:
c. negative
.
This value is simply the square root of variance. Note that by squaring a number, we cannot get a negative result. Because of this, the standard deviation can never be negative. It can, however, be equal to zero, smaller than the variance, or even larger than the variance (for example, if the variance is between 0 and 1).","Standard Deviation: This is a statistical measure that determines the amount of dispersion in a given data set. The higher it is, the greater the values' distance from the mean."
46,Bae Inc. is considering an investment that has an expected return of 24% and a standard deviation of 10%. What is the investment's coefficient of variation?,0.49,0.52,0.50,0.42,D,"The coefficient of variation is 0.42 (d)
The calculation is shown below.
{eq}Coefficient \ of \ variation \ = \ \dfrac{Standard \ deviation}{Expected \ return}

\\

Coefficient \ of \ variation \ = \ \dfrac{10\%}{24\%}

\\

Coefficient \ of \ variation \ = \ 0.42

{/eq}",Standard Deviation: Standard deviation is an important statistical calculation that calculates the deviation of values in the data set from its mean value. Standard deviation can be calculated by taking the square root of variance.
47,A sample of 10 students completes a quiz in the following times (in minutes).,3,6.16,9.09,18.48,C,"The correct answer is:
c. 9.09
The formula for calculating the standard deviation of a sample is:
{eq}\sigma=\sqrt{\dfrac{\sum(x_i-\bar x)^2}{n-1}}

{/eq}
Where:
{eq}\bar x=\dfrac{\sum x_i}{n}

{/eq} is the sample mean and,
{eq}n

{/eq} is the sample size.
In our question, we have the following data:
{eq}28, 32, 24, 46, 44, 40, 54, 38, 32, 42

{/eq}
From the data, we can generate the following table:
x
(x-38)
(x-38)^2
28
-10
100
32
-6
36
24
-14
196
46
8
64
44
6
36
40
2
4
54
16
256
38
0
0
32
-6
36
42
4
16
Sum
380
744
From the table, the mean is equal to:
{eq}\bar x=\dfrac{380}{10}\\[0.3cm]

\bar x=38

{/eq}
Therefore, the standard deviation is equal to:
{eq}\sigma=\dfrac{744}{10-1}\\[0.3cm]

\sigma\approx \boxed{\color{blue}{9.09}}

{/eq}","Standard Deviation: In statistics, the standard deviation determines the average deviation of each data point from the average value of the data or the mean of the data. Thus, the standard deviation is one of the measures of variability."
48,"Over the past six years, a stock had annual returns of 2 percent, 10 percent, 14 percent, 8 percent, -6 percent, and 8 percent, respectively. What is the standard deviation of these returns?",7.04 percent.,8.38 percent.,11.97 percent.,7.19 percent.,D,"The correct answer is option D. 7.19%
Step 1: Calculation of average return:
{eq}\begin{align*}{\rm{Average}}\,{\rm{Return}} &= \frac{{{\rm{Sum}}\,{\rm{of}}{\rm{observations}}}}{{{\rm{Number}}\,{\rm{of}}\,{\rm{observations}}}}\\ &= \frac{{2\% + 10\% + 14\% + 8\% + \left( {6\% } \right) + 8\% }}{6}\\ &= \frac{{36\% }}{6}\\ &= 6\% \end{align*} {/eq}
Therefore, the average return is 6%
Step 2: Calculation of variance:
{eq}\begin{align*}{\rm{Variance}} &= \frac{{{{\left( {{\rm{Value}}\,\,{\rm{of}}\,{\rm{each}}\,{\rm{observation}} - {\rm{Average}}\,{\rm{return}}} \right)}^2}}}{{{\rm{Number}}\,{\rm{of}}\,{\rm{observations}} - 1}}\\ &= \frac{{{{\left( {2\% - 5\% } \right)}^2} + {{\left( {10\% - 5\% } \right)}^2} + {{\left( {14\% - 5\% } \right)}^2} + {{\left( {8\% - 5\% } \right)}^2} + {{\left( { - 6\% - 5\% } \right)}^2} + {{\left( {8\% - 5\% } \right)}^2}}}{{6 - 1}}\\ &= \frac{{9\% + 25\% + 81\% + 9\% + 121\% + 9\% }}{5}\\ &= 50.8\% \end{align*} {/eq}
Hence, the variance is 50.8% or 0.508
Step 3: Calculation of standard deviation:
{eq}\begin{align*}{\rm{Standard}}\,{\rm{Deviation}} &= \sqrt {{\rm{Variance}}} \\ &= \sqrt {50.8\% } \\ &= 7.12\% \end{align*} {/eq}
Therefore, the standard deviation is 7.12 %, and the nearest option is 7.19%. Hence, option E is correct.","Standard Deviation: In a data set, when the observation deviates from its original position, the standard deviation calculates the change in the observation path to be brought back to its mean position."
49,The cost associated with each additional dollar of financing for investment projects is:,the incremental return,the marginal cost of capital,risk-free rate,beta,B,"The correct answer is
B
.
Explanation:
The marginal cost of capital is a concept that helps an organization determine the cost of acquiring additional capital. It helps in decision-making regarding whether to raise additional funds or not. It also facilitates the determination of the proportion of the additional fund acquisition if the company decides to finance its investment. However, the long-term effects of the financing are not considered, which makes it unsuitable for a newly established firm.
The Explanation for Incorrect Options:
Option A: The incremental return is the profit earned due to selecting a particular course of action.
Option C: A risk-free rate depicts the rate offered by an investment. Therefore, this is the incorrect option.
Option D: It measures the systematic risk associated with an investment. Hence, it is incorrect.","Financing: Financing can be explained as a set of sequential steps followed to acquire funds for the smooth conduct of business operations. Examples are borrowing, issuing debt, bonds or securities."
50,"A {eq}C_{p}

{/eq} value of 1.33 indicates a standard of how many standard deviations (sigmas)?",) 1.33,) 4,) 2,) 6,B,"The answer is
b.) 4
A Cp value of 1.33 represents 4 standard deviations. The Cp index or process capability is the probability to produce an output within certain boundaries. It is used to determine how capable a process is and the higher the Cp value is above one, the more capable the process is.","Standard Deviation In the six-sigma process, standard deviation is the most important element. The standard deviation between units of production refers to the extent to which those units differ from the average product (mean)."
