id,question,A,B,C,D,Answer,Explanation,Hint
38,Property rights:,need to be universal.,do not promote incentives.,do not promote efficiency.,only need to be found in wealthy segments of the population.,A,"Property rights:
A. need to be universal.
The individuals in a market economy need to know that they are guaranteed the right to own and use their property to earn income and wealth. Property rights promote entrepreneurship and motivate behavior.
These answers are incorrect:
B. do not promote incentives. } Just the opposite - property rights do promote incentives.
C. do not promote efficiency.
Property rights do promote efficiency.
D. only need to be found in wealthy segments of the population.
No, property rights must be for everyone, regardless of how much property they own.",Market Economy: A market-based economy is one where individuals control resources and decide how to use them. A democratic political system usually goes along with a market-based economic system.
39,Unsystematic risk:,is increased through diversification,is reduced when markets fluctuate less,is affected by the nature of how a firm finances its operations,increases during periods of volatile interest rates,C,"The correct answer is option
C. is affected by the nature of how firm finances its operations
.
Unsystematic risk is a firm-specific risk that is not affected by external factors like volatility in the market and interest rates. It can be reduced by diversifying the investment made in a portfolio. It is primarily dictated by the factors related to a firm like the supply of materials, financing of operations, and demand for products.",Risk: The total risk associated with a stock can be bifurcated into systematic risk and unsystematic risk. The objective of creating a portfolio of stocks from various industries is to reduce the risk without affecting the expected returns.
40,Beta coefficients of 1.3 indicate:,the stock has more unsystematic risk,the stock has less unsystematic risk,the stock is more volatile than the market,the stock is less volatile than the market,C,"The correct answer is option
C. the stock is more volatile than the market
.
The beta coefficient is a systematic risk coefficient that denotes the sensitivity of returns on a given stock to changes in the market returns. It is calculated by taking a product of the correlation between stock & market returns and the ratio of standard deviation of the stock returns & and the standard deviation of market returns. Thus, a beta value of more than 1 indicates that standard deviation or volatility of stock returns is more than the volatility of market returns.",Beta Coefficient: The beta coefficient for a stock represents the responsiveness of stock returns to market returns. The rate of return required by shareholders of a firm is directly related to the beta coefficient and market risk premium.
41,"If the prices of both goods increase by the same percent, the budget line will:",shift parallel to the left,shift parallel to the right,pivot about the x-axis,pivot about the y-axis,A,"The correct option is
a) shift parallel to the left
.
The budget line represents the combinations of preferred goods that consumers can likely attain with their available income. An increase in the price of goods changes the slope of the budget constraint, pivoting about the X or y-axis. However, if the prices of the goods increase by the same percentage, then the budget line will shift parallel to the left. The left shift occurs due to a fall in the purchasing power of the consumers with the rise in price while consumers' income remains constant.
The other options are incorrect.
b) shift parallel to the right. The budget line moves outward with an increase in the purchasing power of the consumers.
c) pivot about the x-axis. The budget line pivots about the x-axis in response to a change in the price of one of the goods measured along the y-axis.
d) pivot about the y-axis. The budget line pivots about the axis due to an alteration in the price of one of the goods in the bundle.",Price of Goods: The price of the goods depicts the monetary values of the goods available in a market that are sold and purchased by the sellers and buyers. The goods' market price affects the entities' supply and demand responses.
42,Which of the following is not a limitation of the Tiebout model?,Mobility; many people are not perfectly mobile.,Competition; people may not have perfect information about the benefits and taxes where they live.,Financing; lump-sum taxation is very rarely used.,All of the answers are the limitations of the Tiebout model.,C,"Which of the following is not a limitation of the Tiebout model?
c. Financing; lump-sum taxation is very rarely used.
Local government expenses are financed primarily through property taxes, paid by homeowners or landlords. These taxes are either part of a typical mortgage payment or must be budgeted by homeowners or businesses who own their property outright. This may be a lump-sum taxation when paid; however, it is pro-rated when people move from one jurisdiction to another. In the same way that consumers vote with their dollars, Tiebout asserts that they can ""vote with their feet.""
These answers are incorrect:
a. Mobility; many people are not perfectly mobile.
No, the assumption of mobility is not a limitation because it is correct.
b. Competition; people may not have perfect information about the benefits and taxes where they live.
No, people have the necessary level of data for the assumption to be valid.
d. All of the answers are the limitations of the Tiebout model.
No, because answer c. is correct.","Consumer Sovereignty: Consumers and households determine what goods and services are produced in a market economy. They do so by ""voting with their dollars"" and buying the goods and services they prefer."
43,The systematic risk of a stock is measured by its,beta coefficient,correlation coefficient,return standard deviation,return variance,A,"The answer is A) beta coefficient.
A) Correct. Within the CAPM model, the systematic risk is accounted by including the beta coefficient. This metric indicates how the required rate of return on a stock reacts to a change in market return.
B) Incorrect. A correlation coefficient is a metric to describe the relationship between two securities.
C) Incorrect. Return standard deviation is a risk measure for security.
D) Incorrect. Return variance is also a risk measure for security.","Systematic Risk: Systematic risk represents the risk associated with the entire market, which is not avoidable. In practice, diversification cannot eliminate systematic risk. However, investors can mitigate it by hedging or asset allocation strategies."
44,Why is private ownership an important source of economic prosperity?,It eliminates the opportunity cost of using a resource.,It provides owners with a strong incentive to develop and use assets in ways that others value highly.,It allows owners to do anything they want with their property.,It makes it possible for owners to ignore the desires of others without having to bear the cost.,B,"Why is private ownership an important source of economic prosperity?
b. It provides owners with a strong incentive to develop and use assets in ways that others value highly.
Without assurance that your property is safe from theft or government seizure, the incentive to use what you own to make a profit for yourself is significantly reduced.
These answers are incorrect:
a. It eliminates the opportunity cost of using a resource.
No, there is always an opportunity cost in a world of scarce resources.
c. It allows owners to do anything they want with their property.
No, there are still rules about using your property.
d. It makes it possible for owners to ignore the desires of others without having to bear the cost.
No, property owners should use their resources to provide products and services that others want to buy. That's the way to earn a profit.","Role of Government in a Market Economy: Although there are differing views on how much a government should intervene in the economy, there is broad agreement that government must provide a legal system including the protection of property rights, a system of weights and measures and money, and national defense."
45,"It is possible for a firm to have a positive beta, even if the correlation between its returns and those of another firm is negative.",TRUE,FALSE,,,A,"The statement is TRUE.
A positive beta indicates that the stock and the entire market will fluctuate in the same direction. Hence, this stock will be negatively correlated to firms whose beta coefficient is negative.","Beta Coefficient: The beta coefficient is a metric to depict the relationship between a stock's return and the market return. Alternatively, the beta coefficient is a factor representing the systematic risk."
46,Which of the following would be considered a systematic risk?,Business Risk,Financial Risk,Company Specific Risk,Market Risk,D,"The correct option is D.
Market risk is the chance that the value of an investment may fluctuate as a result of changes in the market or economy as a whole. Market risk is sometimes also referred to as systematic risk or non-diversifiable risk because it affects all companies or investments in a market, and cannot be diversified away.
On the other hand, business risk is the risk associated with a particular company's operations and includes factors such as competition, changes in consumer preferences, and technological changes. Financial risk, also known as financial leverage, refers to the risk of financial loss due to a company's debt financing, including interest payments and principal repayments.
In summary, market risk is considered a systematic risk because it affects all companies or investments in a particular market or asset class, while business risk, financial risk, and company-specific risk are types of unsystematic risks that can be reduced through diversification.",Systematic risk: Systematic risk is the risk that is inherent in the overall market or the entire economy and affects all securities and assets to some extent. It reduces exposure to certain market factors.
47,In the knowledge economy:,physical property rights appear to be lacking.,property rights have become stronger.,property rights have been replaced by network externalities.,intellectual property rights appear to be lacking.,D,"The correct option is (d.)
Inventions and innovations based on a public desire to provide property status have been classified as intellectual property rights (IPR). For the inventors or developers of that property to profit commercially from their creative endeavors or reputation, IPR grants them specific exclusive rights.
In a knowledge economy, gathering information secures innovative methods of working. The lack of intellectual property rights appears due to no copyrights and lack of patents for the property. Keeping the work or firm safe makes it more reliable for the firm to live long. The intellectual property owners must know the patents and copyright usage to keep them long-term.
Reason for incorrect answers:
Option (a.)
According to the knowledge economy, the lack of physical property rights will not be harmed as the firms or individuals fully secure the material properties. The owner wholly controls these tangible assets.
Option (b.)
In a knowledge economy, property rights become more vital for innovation. Still, the lack of patent and copyright measures can affect the life cycle of creative ideas.
Option (c.)
Property rights allow the outside party to demand compensation for a harmful externality. It alters the relative cost of the good, leading to a substitution impact in an economy that can rectify.","Knowledge Economy: The term ""knowledge economy"" refers to the tendency of advanced economies to rely more heavily on knowledge, information, and highly skilled workers. Collaborative networks can aid in enhancing knowledge distribution and gaining from innovative working methods."
48,The theory that assumes capitalist economies are dominated by large monopolistic firms is called:,Free market theory,Marxist theory,Green theory,,A,"The correct option is
option A)
.
The theory assumes large monopolistic firms dominate capitalist economies is called a free market theory.
The free market theory lets the market forces act among themselves without intervention from the authorities. There are no or fewer regulations and restrictions on these forces, and there is sovereignty in decisions regarding central problems. When the sellers have the authority to decide the number of goods and the market rate, they are said to enjoy the benefit of monopoly as there is a lack of regulation on output and market rate. Due to the freedom of firms, large firms can control the market.
Hence, the free market theory asserts that large monopolistic firms dominate capitalist economies.
Reasons for incorrect options are
Option B)
The Marxist theory asserts that capitalism ultimately leads to class struggle.
Option C)
The green theory asserts the importance of social justice, modernization, etc.","Market Systems: Many nations exist in the world economy, and each of these nations differs in some ways, although similar in some ways. The nations follow various market structures like socialist, capitalist, and mixed markets. All these segments are based on the freedom of market forces and intervention by the public authorities."
49,Which of the following is a function performed by market prices?,Market prices communicate information to buyers and sellers.,Market prices coordinate the decisions of buyers and sellers.,,All of the above are functions performed by market prices.,D,"The correct answer is
D) All of the above are functions performed by market prices
.
Market prices communicate a lot of information about a product or service. Rising prices signal to buyers that the good is in high demand or has limited supply and can hence be in the future. On the other hand, falling prices suggest a surplus or decreased demand. The information provided by market prices helps buyers to decide what and when to buy and sellers to decide the quantity to supply to be economically beneficial. So, option A) is a function performed by market prices.
The market price of a good is the price at which that good is sold and purchased in the market. A buyer looks for alternatives or decides to wait if the market price seems to be higher than expected. Similarly, a seller holds back the stock for the future if the market price seems to be lower than expected. The transaction happens only when the buyer and seller agree on the market price. So, market prices coordinate the decisions of buyers and sellers, and thus, option B) is also a function of market price.
Entrepreneurs seek profits from their investments. If the market price of a good is sufficiently higher than the cost of production, there is a potential profit in the production and sale of that good. This profit potential acts as a motivation for entrepreneurs to conduct business with such goods where the profit potential is high and divert investments from such goods where the market price is lower than the costs of production. So, market prices provide valuable information to entrepreneurs and motivate them to produce desired products. Hence, option C) is also a function performed by market prices.
Since all three options are functions performed by market prices, the answer option D) is correct.","Price: The price of a good or service is the value that needs to be paid in exchange for that good or service. Generally, price is reflected in terms of monetary value and is determined through the interaction of demand and supply in a market."
50,Select one. International trade:,Benefits rich countries but not poor countries.,Allows all countries to consume beyond their production possibilities.,Forces poor countries to consume exactly what they produced.,Requires poor countries to import more than they export.,B,"International trade is beneficial for both poor and rich countries. It allows poor or developing countries to make more imports than exports as it will lower the cost of a good for domestic consumers in poor countries. It allows all countries, rich and poor, to consume more than what they produce as they have an incentive to purchase goods and services from other countries that they are unable to produce efficiently.
Therefore, the correct option is:
B. Allows all countries to consume beyond their production possibilities.","International Trade: International trade refers to the trade that occurs between two or more countries when people of different nations make economic exchanges in terms of exports and imports of goods and services. International trade includes an exchange of technology, goods, capital, services, and other assets."
51,What primarily changes in a communist society?,People will no longer be able to earn their own products.,The power to subjugate the labor of others will be done away with.,People will no longer be able to marry the person of their choice.,Culture will be lost.,B,"The correct solution to this problem is provided by
choice B: The power to subjugate the labor of others will be done away with
.
The solution above is based on the idea put forward by Karl Marx and Friedrich Engels in their book,
The Communist Manifesto
. Below is an excerpt from chapter 2 of the book.
""Communism deprives no man of the power to appropriate the products of society; all that it does is to deprive him of the power to subjugate the labour of others by means of such appropriations.""
From the above excerpt, it is clear that choice A is incorrect. It is also clear that under communism, one would not have the power to subjugate the labor of others (choice B is correct).
Communism does not enforce forced marriage nor does it erode or destroy cultures.",Communism: Communism is a sociopolitical and economic theory often associated with the works of Karl Marx. Two examples of the primary characteristics of a truly communist society are statelessness and classlessness.
